# producer=CAELIX
# when=2026-02-12T10:12:47
# cwd=
# python=
# command= /core.py --out _Output/04_confinement/04A_corral_global_sweep_optimised/20260212_101246 --corral --corral-geom sphere --traffic-mode telegraph --n 192 --traffic-iters 1 --traffic-c2 0.25 --traffic-gamma 0.001 --traffic-dt 1.0 --traffic-decay 0.0 --corral-radius 80 --corral-omega-start 0.01 --corral-omega-stop 0.62 --corral-omega-steps 1024 --corral-burn 4000 --corral-burn-frac 0.8 --corral-warm 300
# run_id=20260212_101246
# experiment=04A_corral_global_sweep_optimised
# artefact=corral
# n=192
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.25
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# corral_geom=sphere
# corral_radius=80
# corral_omega_start=0.01
# corral_omega_stop=0.62
# corral_omega_steps=1024
# corral_burn=4000
# corral_warm=300
# corral_burn_frac=0.8
# corral_amp=1.0
# corral_center_offset=0,0,0
# traffic_mode=telegraph
# traffic_dt=1
# traffic_c2=0.25
# traffic_gamma=0.001
# traffic_decay=0
# traffic_inject=1
# traffic_sponge_width=0
# traffic_sponge_strength=0
# corral_mask=dirichlet
# corral_geom=sphere
# corral_radius=80
# corral_inside_count=2143611
# corral_omega_start=0.01
# corral_omega_stop=0.62
# corral_omega_steps=1024
# corral_burn_in=4000
# corral_meas_start=3200
# corral_meas_len=800
# corral_warm_steps=300
# corral_burn_frac=0.8
# corral_amp=1
# corral_center_offset=0,0,0
i_omega,omega,e_phi,e_vel,e_tot,e_tot_std,e_tot_max,e_ratio,peak_phi,peak_vel
766,0.4667546432062561,1211.331143191859,259.4036438236039,1470.7347870154629,644.3706224112616,2478.441034770495,0.21414758902348932,1.2565429210662842,0.5812438726425171
767,0.4673509286412512,559.2161227504442,119.92610104195376,679.1422237923973,311.1513574745026,1179.7720304170955,0.2144539403694406,0.7037839889526367,0.3236865997314453
768,0.46794721407624634,180.89738648135892,38.80282887035458,219.7002153517135,97.44389038515426,375.71496598850814,0.21450187658931663,0.5634110569953918,0.2600462734699249
769,0.46854349951124147,138.7713547832754,29.890086371010863,168.66144115428625,75.923144372153,303.1720143342602,0.21539089546031423,0.6741960644721985,0.31209126114845276
770,0.4691397849462366,100.06108504988228,21.72244786110293,121.78353291098524,56.31081410362602,220.80847359564137,0.21709186793520852,0.7530623078346252,0.3504820466041565
771,0.46973607038123166,67.08842740557948,14.522010448751942,81.61043785433147,34.69670095166683,142.04493777546932,0.21646073712474573,0.8538695573806763,0.3962346315383911
772,0.4703323558162268,68.01263582499392,14.714113142616288,82.72674896761029,35.35477185777915,137.88111705266684,0.21634381558858498,0.8942393064498901,0.4180823862552643
773,0.4709286412512219,62.90977374287863,13.713932167324867,76.62370591020354,31.447996278381105,131.9366588593261,0.21799366539411633,0.9657806754112244,0.45128095149993896
774,0.47152492668621704,63.37705239369292,13.826173408180278,77.20322580187326,22.725539846031324,121.40463306996925,0.2181574069158823,1.017917513847351,0.4761415421962738
775,0.4721212121212121,73.8368485006488,16.17957766921273,90.01642616986159,31.63899555586981,142.732545043562,0.2191260596539456,1.0517784357070923,0.49219053983688354
776,0.47271749755620723,98.54578519813492,21.620914525216552,120.16669972335167,30.230735223993257,167.2101989280088,0.21939968799016207,1.1249685287475586,0.5273885130882263
777,0.47331378299120236,112.0306416576804,24.627878299438215,136.6585199571186,6.34818046783265,149.68203930273165,0.21983162762461605,1.13699471950531,0.5349113345146179
778,0.4739100684261975,115.26918855947478,25.356838901424474,140.62602746089917,45.09049374261925,211.2992528514917,0.21997933028166528,1.1700563430786133,0.5502543449401855
779,0.47450635386119255,183.64865243665892,40.657662784253866,224.30631522091306,75.12779026305608,337.62948259099466,0.22138829904170748,1.269387125968933,0.5959604978561401
780,0.4751026392961877,272.2584532841706,60.29950250671086,332.557955790881,73.58750108725646,451.8779068591633,0.22147889910978388,1.2644498348236084,0.5974793434143066
781,0.4756989247311828,241.1165071507899,53.50745236872614,294.6239595195157,58.99630069811682,386.74381032494637,0.22191534292284407,1.1599657535552979,0.5483598113059998
782,0.47629521016617793,178.98049284784693,39.90205275273666,218.8825456005833,65.91838754978512,344.63394705450673,0.2229407915792117,1.2193140983581543,0.5769449472427368
783,0.47689149560117305,260.82498733344886,58.09597237273459,318.9209597061836,95.19607304668659,459.0476570452717,0.22273928953924266,1.3638511896133423,0.6437271237373352
784,0.4774877810361681,335.3204450068788,75.0725842221075,410.39302922898656,97.2103356151147,577.3332439042837,0.22388311043952963,1.3042668104171753,0.6180750131607056
785,0.47808406647116325,283.03612847572407,63.51279139514691,346.5489198708708,95.63136334280259,498.1128816013668,0.22439817749483582,1.2410601377487183,0.5892602801322937
786,0.4786803519061584,342.7116605748056,77.01696307637825,419.7286236511841,145.73782761565104,639.7070137915318,0.22472816637520593,1.4203165769577026,0.6739603281021118
787,0.4792766373411535,497.9600932914678,112.14568023878957,610.1057735302568,191.99638423427578,927.8051087894675,0.22521017597518167,1.431396245956421,0.6799473762512207
788,0.47987292277614857,464.0882896061846,104.97871589519512,569.0670055013801,156.10578657883096,795.9495668580041,0.22620419055235713,1.1892602443695068,0.5692629218101501
789,0.4804692082111437,321.7534363255702,72.7455875358086,394.49902386137904,75.7815789849325,510.8848040100777,0.2260910974768886,1.1975538730621338,0.5717332363128662
790,0.4810654936461388,237.50847739422116,53.888380246488325,291.39685764070947,50.85479376721699,396.3913695056479,0.22689034445302397,1.2782553434371948,0.6117056608200073
791,0.48166177908113395,305.13538905029816,69.65886834610728,374.7942573964056,138.3769891114096,605.9201651451305,0.22828839540019583,1.5058743953704834,0.7139436602592468
792,0.482258064516129,677.3710510124641,154.2140758066421,831.5851268191071,332.3109661982387,1303.0269889138713,0.22766558384232485,1.8376809358596802,0.876562237739563
793,0.48285434995112414,1020.7298940402517,233.52180020096228,1254.2516942412135,476.4343371613299,2025.7872079790138,0.22877923098405237,1.6737698316574097,0.7979650497436523
794,0.48345063538611927,813.4572447839319,186.5697449246194,1000.0269897085507,356.021497122924,1529.8525853326073,0.22935408851657016,1.1346933841705322,0.5397822260856628
795,0.4840469208211144,371.7262914131134,85.14009015935855,456.8663815724713,177.4558924863947,778.1028693305863,0.22903973199124333,0.9761460423469543,0.4668889343738556
796,0.4846432062561095,463.6969983922039,107.19996832641064,570.8969667186149,219.17654962327964,948.4624593775167,0.2311853833389247,1.4950278997421265,0.7146952748298645
797,0.4852394916911046,1042.5315486461518,240.046153711675,1282.5777023578278,482.3990287119202,2009.859002047022,0.23025313145046072,1.7717684507369995,0.8543404340744019
798,0.4858357771260997,1222.1009748281497,283.56913666614383,1505.6701114942928,613.9330098456601,2500.638304345196,0.2320341301634415,1.4830901622772217,0.7141659259796143
799,0.48643206256109484,724.542976919978,167.7132605089086,892.2562374288874,386.7241030065231,1448.6892007191248,0.23147455133973568,0.7903555035591125,0.3773065209388733
800,0.48702834799608996,239.54551023645863,55.747625168084525,295.2931354045428,131.95048275240748,531.5656553346863,0.23272247980375443,0.521364688873291,0.2512708008289337
801,0.48762463343108503,135.15595605716572,31.424513922666403,166.5804699798321,70.44687497248187,300.96540783543014,0.23250557977167371,0.7097818851470947,0.3421793580055237
802,0.48822091886608016,118.43077282016661,27.70874041840253,146.13951323856926,62.47644838846087,244.2677190878344,0.23396571481026426,0.7567329406738281,0.3635198175907135
803,0.4888172043010753,77.29438532957191,18.172827840308784,95.46721316988084,38.44167681325365,168.64066740305879,0.2351118747218479,0.8807957172393799,0.4248100817203522
804,0.4894134897360704,84.62464474019245,19.80675585569638,104.4314005958889,38.463429443110506,170.47151965308987,0.23405422754216815,0.9616690874099731,0.46633380651474
805,0.4900097751710655,99.85022209190649,23.496674664300354,123.34689675620675,29.696836633717094,173.32358388106442,0.23531920282233082,0.9969313144683838,0.4851377606391907
806,0.4906060606060606,98.72094559156461,23.291227908450068,122.01217350001467,16.635048045119262,154.21665141902827,0.23592995153036697,1.0321463346481323,0.5011381506919861
807,0.4912023460410557,117.17209530255194,27.70861232439394,144.8807076269458,45.359847120641014,216.2797722518113,0.23647791099789464,1.0966873168945312,0.5345583558082581
808,0.49179863147605085,150.39943808019595,35.6633634583944,186.06280153859035,34.06596802946786,239.71831576067694,0.23712431318644792,1.1534098386764526,0.5603427290916443
809,0.492394916911046,156.85513352367616,37.3106817946634,194.1658153183394,25.566478080730622,238.41998668423946,0.2378671386552445,1.1461743116378784,0.5584264993667603
810,0.49299120234604105,185.52765404612674,44.05454856941219,229.58220261553913,68.09978197779,335.4531785467623,0.23745542838836797,1.2011417150497437,0.5871918797492981
811,0.49358748778103617,274.4431717222188,65.6808835987787,340.1240553209981,92.31211139648427,488.21856501011985,0.23932416750108915,1.266450047492981,0.6179384589195251
812,0.4941837732160313,289.99243338893933,69.30400144550373,359.2964348344429,87.32004814362412,498.66087987497417,0.23898555088350393,1.1644097566604614,0.5735023021697998
813,0.4947800586510264,183.91074518505175,44.10957642032394,228.02032160537573,70.52232826039686,332.37816484283667,0.23984230163354764,1.1126947402954102,0.5442588329315186
814,0.4953763440860215,166.24228781623034,40.0540152750487,206.29630309127853,73.37024315217211,345.2147361394446,0.24093758454121778,1.2799874544143677,0.6275416016578674
815,0.4959726295210166,312.9345139286292,75.2244243837243,388.15893831235405,113.57490722854122,549.9325419027153,0.24038391751470548,1.404761552810669,0.6890177726745605
816,0.49656891495601174,369.62287729333394,89.49827633811732,459.1211536314506,116.80206955384249,658.5416604803877,0.24213402859014851,1.2876951694488525,0.6300484538078308
817,0.49716520039100687,281.3200676323271,67.97605606478653,349.29612369711396,107.55937307877005,527.0874400358884,0.2416324460494158,1.2137027978897095,0.5958626866340637
818,0.49776148582600194,336.9222704088039,81.88078743373808,418.80305784254256,143.7557713809925,636.665499291177,0.24302574992857537,1.414800763130188,0.6979236602783203
819,0.49835777126099706,486.77775461727646,118.37952561491863,605.1572802321947,186.9364560752358,917.9414501570166,0.2431900893005946,1.4017904996871948,0.6916747093200684
820,0.4989540566959922,430.8169786745917,105.04162454461668,535.8586032192092,161.13164836654983,767.6850444473359,0.24381960262517263,1.163818597793579,0.5735093355178833
821,0.4995503421309873,271.7951561048051,66.42384749153925,338.21900359634446,96.16118045233799,481.62091642473007,0.24438937192068924,1.1995302438735962,0.5913658142089844
822,0.5001466275659824,198.21837835675376,48.443788403449055,246.66216676020275,59.95665609955948,365.1549278207942,0.24439604846458587,1.3138684034347534,0.6481303572654724
823,0.5007429130009775,325.06173123464464,80.0924661000531,405.15419733469804,153.06267129912183,667.4354320443326,0.246391557061629,1.5907729864120483,0.7908459901809692
824,0.5013391984359726,740.5751092798429,181.99058603571214,922.5656953155557,350.41764998661967,1425.4612863780578,0.24574223972053952,1.8862998485565186,0.9395777583122253
825,0.5019354838709678,1022.665257144604,252.54866273367645,1275.213919878281,468.5792080802878,2040.707416968147,0.24695144473649214,1.6295325756072998,0.8111785054206848
826,0.5025317693059629,764.6347153588263,188.95397247560635,953.5886878344318,332.6755153700026,1433.6031212213834,0.24711665410971323,1.0778652429580688,0.5345612168312073
827,0.5031280547409579,337.13813265650145,83.52890580792878,420.6670384644304,146.22597937848522,667.364839184387,0.24775870101004943,0.9752774834632874,0.4843948185443878
828,0.503724340175953,339.2579065526687,84.12165631245293,423.37956286512104,155.60127023908254,696.4936817007084,0.24795783587550096,1.3690558671951294,0.6838735938072205
829,0.5043206256109481,827.6283439855391,206.76683072406263,1034.3951747096016,393.2707426973211,1600.9675330597317,0.24983053350777357,1.722265362739563,0.8616586923599243
830,0.5049169110459433,1173.3433215427092,292.00069651198135,1465.3440180546886,586.9733744703399,2426.327170363141,0.24886211149866969,1.646149754524231,0.8237253427505493
831,0.5055131964809384,842.3080445362638,211.07051685792771,1053.3785613941902,436.0249910105129,1687.531933361767,0.2505858969614059,0.9169711470603943,0.45553359389305115
832,0.5061094819159335,315.936199461149,79.1284297226363,395.0646291837849,163.12728289639207,697.9559708196234,0.25045699054934206,0.5170584917068481,0.25936710834503174
833,0.5067057673509286,145.57000396578,36.561136941737736,182.13114090751785,70.44476008379954,315.7521294067581,0.2511584526049208,0.7460275888442993,0.37270671129226685
834,0.5073020527859238,142.89625200420917,35.94809101879147,178.8443430230005,66.25762882817841,284.449222509529,0.2515677669259816,0.8064723014831543,0.4059423506259918
835,0.5078983382209189,120.69677562272433,30.557434138844798,151.25420976156883,42.03700864710492,241.16435976691034,0.25317523174240714,0.9150962829589844,0.458037793636322
836,0.5084946236559139,145.11636163898,36.710259498782996,181.82662113776303,28.355811912344098,239.13294379957068,0.2529711955576064,1.0110353231430054,0.5092863440513611
837,0.509090909090909,152.05464161288828,38.54888493356885,190.60352654645737,8.072158374474169,203.92703812624802,0.253519948649178,0.9997556209564209,0.4987265467643738
838,0.5096871945259042,130.15815410816688,33.06280520852976,163.2209593166967,44.61061880752121,244.67257481412568,0.2540202374186479,1.0361993312835693,0.5252098441123962
839,0.5102834799608993,166.59243337636855,42.47161847167254,209.0640518480411,63.15248047359861,305.37212127330116,0.25494326249331906,1.14806067943573,0.5791299939155579
840,0.5108797653958944,211.06804670291206,53.89403304395189,264.96207974686394,48.08696743945731,350.6187825873989,0.2553396114941546,1.1483523845672607,0.5749207735061646
841,0.5114760508308895,210.93715186504153,54.05932695049,264.99647881553193,54.447052799594,347.2010233085811,0.25628167666299545,1.1305463314056396,0.5694561004638672
842,0.5120723362658847,242.71012726760648,62.11278086277295,304.82290813037906,77.61178835589463,421.61522366078304,0.25591342875564727,1.1968951225280762,0.6066418886184692
843,0.5126686217008798,281.9502829518652,72.66206283012403,354.6123457819896,82.47366071879793,496.1539046911166,0.2577123245608826,1.1835752725601196,0.595526397228241
844,0.5132649071358749,219.44273206882306,56.44404220207545,275.88677427089846,75.08644800059805,385.0301248313619,0.2572153639810356,1.0848100185394287,0.5565744638442993
845,0.51386119257087,140.3786154986285,36.31391800794854,176.69253350657686,54.46584957209397,269.09755380164665,0.2586855403792116,1.1759066581726074,0.5966466665267944
846,0.5144574780058652,222.0403671444016,57.510980993278594,279.55134813767995,89.03098820204156,421.5760996935077,0.2590113758723731,1.367926836013794,0.6979106664657593
847,0.5150537634408602,377.99092292111055,97.95004742159037,475.94097034270106,129.2677289489946,679.2854836399183,0.25913333226267177,1.3806085586547852,0.7041261196136475
848,0.5156500488758553,364.0149361302238,94.85442541083718,458.8693615410609,115.40852710672397,653.1775539440519,0.2605783884013578,1.2033315896987915,0.6135625839233398
849,0.5162463343108504,260.20089680384035,67.6019598366229,327.802856640463,95.56619540607238,499.9308531710638,0.2598067903185831,1.2177135944366455,0.6227790117263794
850,0.5168426197458456,341.27494919243037,89.43643146228227,430.71138065471234,121.26167234773712,616.5874649541569,0.26206562091333757,1.4201842546463013,0.7266222834587097
851,0.5174389051808407,468.559765266604,122.45981768032651,591.0195829469307,158.18891454602385,856.7970125349894,0.2613536772852195,1.3574386835098267,0.6925196051597595
852,0.5180351906158358,384.12782478060296,100.84079187611782,484.9686166567212,142.926260994701,696.399749435364,0.262518842350755,1.146390438079834,0.5890980362892151
853,0.5186314760508309,237.24004821320176,62.462758363613986,299.702806576816,95.98145338766747,443.42737605001935,0.2632892668588568,1.210124135017395,0.6189616918563843
854,0.5192277614858261,173.48285686443572,45.62739690626629,219.110253770702,70.3091513606,354.8317373394623,0.263008101958573,1.330690622329712,0.6739749312400818
855,0.5198240469208211,330.5602923913411,87.25221804450011,417.8125104358406,166.55524728398981,712.5629533350065,0.26395250746331134,1.6767312288284302,0.8548838496208191
856,0.5204203323558162,801.727626058137,212.80165897361255,1014.5292850317486,398.10906463656266,1591.342596465371,0.265428871423449,1.9765516519546509,1.0151687860488892
857,0.5210166177908113,1065.7058383420795,282.347537368635,1348.0533757107135,512.8034590663484,2184.679834359393,0.2649394675437674,1.6631230115890503,0.8559667468070984
858,0.5216129032258064,733.1943359042941,195.08457208099196,928.2789079852865,345.32971064344093,1425.1882043875682,0.26607484881942217,1.0053365230560303,0.5134491920471191
859,0.5222091886608016,307.7755381892846,82.06176914779931,389.83730733708364,142.3876296404105,624.844111711991,0.26662862692268396,0.9528845548629761,0.4832002520561218
860,0.5228054740957967,259.99288702074034,69.33555681676982,329.3284438375104,114.38187444008635,498.10537407841264,0.266682514322934,1.2603282928466797,0.6508485674858093
861,0.5234017595307918,619.880870369117,166.3582710348993,786.2391414040155,275.9094097926068,1194.1220072203134,0.2683713580898836,1.6232273578643799,0.8233840465545654
862,0.523998044965787,1042.9545241428477,279.15405354898917,1322.1085776918367,481.1812723304805,2092.65440849643,0.2676569755315187,1.733865737915039,0.8947130441665649
863,0.5245943304007821,935.9467855310634,252.4186471831452,1188.365432714207,450.63588267732064,1874.0642830743413,0.2696933747573273,1.1546456813812256,0.5911859273910522
864,0.5251906158357771,436.7145160607914,117.42332147799816,554.137837538789,219.37918417707348,919.67098299094,0.2688789063784002,0.6108614802360535,0.3222486674785614
865,0.5257869012707722,192.48463824823307,52.02803392977846,244.51267217801134,77.69190408574177,367.8126107302935,0.27029707099369416,0.775736391544342,0.3986659049987793
866,0.5263831867057673,211.7344215843585,57.30343093062052,269.03785251497857,34.83743173416518,335.1577921839041,0.270638238704091,0.8906327486038208,0.46848639845848083
867,0.5269794721407625,208.21406422720756,56.48258675250946,264.6966509797168,31.046367145308228,329.33138406420676,0.27127171722114896,0.9002333283424377,0.4681287407875061
868,0.5275757575757576,183.34665979616213,49.90385464446951,233.25051444063195,16.68415345084467,276.8445717917278,0.272183058583944,0.9741386771202087,0.504935622215271
869,0.5281720430107527,153.15353065894584,41.76082086292067,194.91435152186682,36.804124185671874,254.3114934837823,0.27267292293715795,1.004696249961853,0.5215768814086914
870,0.5287683284457478,156.36252902312881,42.603483367689435,198.96601239081815,64.17827601328054,311.8379245133453,0.27246606737466716,1.0806982517242432,0.5674973726272583
871,0.529364613880743,232.53804218338712,63.76050554897384,296.29854773236116,76.7682227059343,424.29421826211626,0.27419386931403655,1.176249623298645,0.6189790964126587
872,0.5299608993157381,270.8145591444421,74.25926447425695,345.0738236186995,64.48810365892597,450.7188970553651,0.27420706149941376,1.1341511011123657,0.5909913778305054
873,0.5305571847507331,238.78491122199912,65.66848582418984,304.45339704618885,54.11549638801093,388.76466593195227,0.2750110360329148,1.073339819908142,0.5609603524208069
874,0.5311534701857282,228.16483251278262,62.82780285368778,290.99263536647084,35.4120552341526,351.28966556229165,0.2753614663651887,1.1292837858200073,0.5926224589347839
875,0.5317497556207234,222.93053878118076,61.6496661822182,284.58020496339844,46.96174903790121,363.86646981301806,0.27654204093917634,1.1530332565307617,0.6011489629745483
876,0.5323460410557185,176.97355201650814,48.880789873141254,225.8543418896492,49.73818928400018,301.4924672191276,0.2762039260452961,1.1382524967193604,0.5954045057296753
877,0.5329423264907136,171.51918018975894,47.63658979306491,219.15576998282373,37.43997994383763,281.72967609146684,0.2777333108773156,1.2370542287826538,0.6511401534080505
878,0.5335386119257087,293.9104372227471,81.69962294486233,375.61006016760933,98.40026779223666,518.5503192422054,0.2779745548231212,1.4040580987930298,0.7389430403709412
879,0.5341348973607039,412.9101845788728,115.01126776028126,527.921452339155,134.12144130649446,746.6693630677611,0.27853821982516846,1.3363502025604248,0.7026847004890442
880,0.534731182795699,334.4532441239073,93.443248624046,427.8964927479536,116.9234976499641,616.1979547155001,0.2793910666611059,1.1186470985412598,0.5940026044845581
881,0.535327468230694,220.99178864196784,61.698917529785604,282.6907061717537,97.82192893228762,466.71705104834496,0.2791909957783304,1.226527452468872,0.6505491733551025
882,0.5359237536656891,328.33603289223026,92.29109360873196,420.6271265009626,127.50608389256388,608.3749855271703,0.281087314102453,1.446134328842163,0.7632843255996704
883,0.5365200391006842,448.27011135468047,125.68665202407574,573.9567633787567,156.4894909397837,838.2845362197577,0.2803815129325667,1.3277500867843628,0.7000243067741394
884,0.5371163245356794,351.4802813678088,99.17243177943163,450.65271314724055,138.42904677317154,659.8719382570694,0.28215645951316315,1.1600189208984375,0.6162134408950806
885,0.5377126099706745,211.25152787992022,59.608215310241285,270.8597431901615,95.03854341404796,412.4504390350114,0.2821670257652459,1.2425177097320557,0.6624299883842468
886,0.5383088954056696,177.0079112764483,50.0426216908199,227.05053296726857,77.82202073598057,361.32183320485484,0.28271403989770716,1.378066897392273,0.7326489090919495
887,0.5389051808406647,404.60326385094777,114.41379540780636,519.0170592587551,186.56242800290715,848.2825302901324,0.2827802087378986,1.7723426818847656,0.9402666091918945
888,0.5395014662756599,882.924733361329,251.8205996277058,1134.7453329890325,413.6937727409474,1757.4408111895623,0.28521185341474653,1.989731788635254,1.0648128986358643
889,0.540097751710655,1033.0979174118609,292.94813531865,1326.0460527305092,475.38460532177845,2101.099893341671,0.2835627972734179,1.5692859888076782,0.8354539275169373
890,0.54069403714565,638.1896215905307,182.6007210659003,820.7903426564304,288.911427568935,1262.9417940596654,0.28612298741369785,0.9238374829292297,0.48786038160324097
891,0.5412903225806451,284.8336362257054,81.338676277915,366.17231250362073,114.61770009360285,545.7841827512418,0.2855655580419618,1.0014443397521973,0.5337849855422974
892,0.5418866080156403,249.31626850380013,71.40947150100132,320.72574000480154,94.30953501852089,478.477623156406,0.28642122685994154,1.2299797534942627,0.6625165343284607
893,0.5424828934506354,515.2472385601086,147.812082755547,663.0593213156554,225.10411002824958,1021.306563212446,0.286876030948981,1.5685226917266846,0.8356963396072388
894,0.5430791788856305,937.9709017041133,270.4945096660651,1208.4654113701804,410.7650046675206,1852.9400306172345,0.288382623783561,1.801446557044983,0.9643988609313965
895,0.5436754643206256,986.1111371349955,283.7151376420411,1269.8262747770389,419.32683816885276,1931.4076570467503,0.2877111179033374,1.3221940994262695,0.7104485034942627
896,0.5442717497556208,580.5724539206403,168.06701093648877,748.6394648571295,208.11501860142982,1086.2612458339468,0.28948498986047644,0.7294229865074158,0.38796529173851013
897,0.5448680351906159,291.02540140560467,84.24584651000652,375.271247915611,45.91435060952814,460.1476252436815,0.2894793585134242,0.7582024931907654,0.4085029661655426
898,0.545464320625611,246.8026814326111,71.57909833198745,318.3817797645986,73.66158215310298,439.23800081505703,0.29002561040460845,0.8734331130981445,0.47155025601387024
899,0.546060606060606,229.34581133653674,66.70733522932633,296.05314656586336,28.65127748322829,352.8763988612309,0.29085918264904015,0.9004876017570496,0.4853546917438507
900,0.5466568914956011,186.48045722053718,54.338166216167195,240.81862343670429,33.21898356567043,313.15879319014766,0.29138799328395587,0.9313173890113831,0.50357586145401
901,0.5472531769305963,160.92169802559033,47.10770023920527,208.02939826479582,57.85168906935894,296.2466627703688,0.29273678327526564,1.0346487760543823,0.5539122223854065
902,0.5478494623655914,218.73556849051874,63.843992883763455,282.5795613742821,84.33903456623294,414.22290071263416,0.291877509105386,1.1472028493881226,0.6174392104148865
903,0.5484457478005865,292.72973431112524,86.04498259921131,378.77471691033634,91.10231958244458,536.6395901437671,0.2939400153581899,1.1212561130523682,0.6099398136138916
904,0.5490420332355817,259.9967065569525,76.334382846278,336.3310894032303,81.19680426523853,453.91856465368414,0.2935974992035393,1.0463979244232178,0.5622419714927673
905,0.5496383186705768,193.69111901662183,57.07527606927721,250.76639508589903,45.884100349903804,328.0228909995593,0.29467162128573865,1.0599298477172852,0.5735374689102173
906,0.5502346041055719,184.0178986012358,54.31308686680901,238.3309854680446,13.162460179724238,264.5383803322585,0.295151109102188,1.1153924465179443,0.6049967408180237
907,0.5508308895405669,189.42513106992345,56.098103838048736,245.52323490797252,49.86766833883721,317.83973448903544,0.2961492148438354,1.17075777053833,0.6382715702056885
908,0.551427174975562,199.60558294527493,59.10496980478943,258.71055275006455,42.20047417309061,323.99899467026404,0.2961088008294523,1.2217298746109009,0.6656897664070129
909,0.5520234604105572,252.39217984450113,74.95157034792496,327.34375019242617,23.653994236889822,366.72421536381796,0.2969647094220682,1.2784579992294312,0.6950231790542603
910,0.5526197458455523,346.0001371629473,103.08436655610706,449.0845037190535,88.29759123138989,587.2247204394149,0.29793157714142643,1.3385341167449951,0.7326833605766296
911,0.5532160312805474,375.90093722048834,112.13040113845483,488.031338358943,99.28409100978787,654.520354024076,0.29829774293082795,1.2450870275497437,0.6786594390869141
912,0.5538123167155425,273.6078738340542,81.76582889902632,355.37370273308085,74.52308130981939,464.6154465292969,0.2988431135158697,1.1029008626937866,0.6037008762359619
913,0.5544086021505377,224.22289974586963,67.21437989313407,291.4372796390037,70.49849404142758,429.7072761787773,0.29976590245382334,1.2935101985931396,0.7021200656890869
914,0.5550048875855328,349.73389650115166,104.94163955659609,454.67553605774765,107.23717131219398,609.7906884455401,0.30006139126480186,1.4358577728271484,0.7889932990074158
915,0.5556011730205279,419.8223634697619,126.27105602306865,546.0934194928308,127.01148733534039,761.0315432737002,0.30077258147817354,1.2790777683258057,0.7019041776657104
916,0.5561974584555229,322.22948733287774,97.22435825298211,419.4538455858604,115.2765372713826,594.6660557684359,0.30172396405343443,1.192742109298706,0.651972770690918
917,0.5567937438905181,211.28459602276635,63.84378354036425,275.1283795631303,81.227594726838,397.21388327819113,0.30216960792297726,1.2853679656982422,0.7070124745368958
918,0.5573900293255132,201.9754676679278,61.0695329593321,263.04500062726015,77.32251613780556,380.6793702939293,0.3023611415012913,1.4429854154586792,0.7898240089416504
919,0.5579863147605083,479.508262516654,145.37054098648784,624.8788035031416,220.18309684534265,993.6372740960848,0.30316587293725433,1.8478025197982788,1.0170115232467651
920,0.5585826001955034,951.9847502505713,290.0478943000018,1242.0326445505718,434.28910139766816,1919.350044690527,0.30467703839127486,2.0010669231414795,1.1048504114151
921,0.5591788856304986,1000.0550359853794,303.7168977713639,1303.7719337567419,436.271378715567,2001.3033494736335,0.303700183332514,1.4762212038040161,0.8142587542533875
922,0.5597751710654937,572.966161552422,175.34044798244574,748.3066095348685,234.44333443683786,1135.5335219797785,0.3060223443342092,0.8535419702529907,0.47019830346107483
923,0.5603714565004888,287.107824019022,87.82895800614806,374.9367820251705,91.59940831553298,510.5792619599149,0.3059093157988224,1.0439826250076294,0.5791019797325134
924,0.5609677419354839,254.54738064823877,77.87605538237943,332.42343603061795,86.15984147519255,487.79187892273234,0.3059393311534277,1.1974302530288696,0.6613253951072693
925,0.561564027370479,442.973470238377,136.09461348268974,579.0680837210667,196.72394303859951,915.4891222339388,0.3072297160582843,1.5116722583770752,0.8355318903923035
926,0.5621603128054741,897.4737448827311,276.7094930753309,1174.183237958063,388.30811780397045,1762.3400677451534,0.30832043238377627,1.8785717487335205,1.0393491983413696
927,0.5627565982404692,1067.0209360857748,328.23703594406174,1395.2579720298384,452.12863827756445,2123.534204274989,0.30762005209396887,1.5245156288146973,0.8458865284919739
928,0.5633528836754643,652.7993066895135,202.2763369250792,855.0756436145916,278.65853052143365,1279.6187358960121,0.30985991383916434,0.7786067724227905,0.4253396689891815
929,0.5639491691104594,274.08748675518393,84.80134951392904,358.88883626911274,116.96655678300253,569.2425393928252,0.30939518807611105,0.6871180534362793,0.3829381465911865
930,0.5645454545454546,252.09088198696645,78.20916009693254,330.30004208389914,46.796118351998416,411.8915669673661,0.3102419233908499,0.9353030920028687,0.5169745087623596
931,0.5651417399804497,264.32905634415386,82.18098470467028,346.5100410488243,22.898963256086933,382.51629694186107,0.31090408992975455,0.8845098614692688,0.494546502828598
932,0.5657380254154448,188.92372254331306,58.836613751522535,247.76033629483547,57.47667486152264,344.37499712283403,0.3114305231733575,0.8967572450637817,0.5020321011543274
933,0.5663343108504398,198.61246141395856,62.14772117592221,260.7601825898806,69.19621110183249,363.16275501063103,0.3129094757372265,1.091401219367981,0.6070206761360168
934,0.566930596285435,286.0970076313064,89.33509886213822,375.4321064934448,80.01953278383448,506.155593060548,0.3122545726771955,1.1187193393707275,0.6239209175109863
