# producer=CAELIX
# when=2026-02-13T13:45:08
# cwd=
# python=
# command= /core.py --out _Output/07_collider/07B_collider_down_down_same_spin/20260213_134507 --collider --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --traffic-boundary sponge --traffic-sponge-width 32 --traffic-sponge-strength 1.0 --collider-spin-b 1 --collider-vx 0.15 --collider-orbit-radius 80 --collider-orbit-omega 0.12 --collider-steps 2000
# run_id=20260213_134507
# experiment=07B_collider_down_down_same_spin
# artefact=collider
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# collider_spin_b=1
# collider_vx=0.15
# collider_orbit_radius=80.0
# collider_orbit_omega=0.12
# collider_steps=2000
# collider_detectors=0
# collider_shell_stride=2
# collider_hold_steps=800
# collider
# n=512 steps=2000 spin_b=1
# vx=0.15 orbit_r=80 orbit_omega=0.12
# sep0=128.1 t_c=427 phase0A=0 phase0B=0
# detectors=0 enable_b=1 shells: stride=0 shell1=[0,0] pts=0 shell2=[0,0] pts=0 center_tc=(256.000,300.925,322.194) t_c_int=427 hold=0 cut_step=427 hold_grace=0 hold_steps=800 center_ball_r=8 backreact=0 backreact_k=0 backreact_mode=repel backreact_axes=x backreact_vmax=0.5 nucleus=0 nucleus_q=1 nucleus_mode=dc nucleus_omega=0.12 nucleus_phase=0 halo=0 halo_center=nucleus halo_r=60 halo_strength=0.02 halo_profile=quadratic
step,t_c_int,t_rel,inj_scale,in_hold,backreact_on,vxA,vxB,xA,yA,zA,xB,yB,zB,sep,inA,inB,phi_max,vel_max,phi_energy,vel_energy,E_tot,E_tot_dE,hold_E_tot_dE,phi_midE,vel_midE,phi_A_E,phi_B_E,vel_A_E,vel_B_E,sep_x,sep_yz,mid_frac_phi,mid_frac_vel,mid_frac_tot,localA_frac_phi,localB_frac_phi,localA_frac_vel,localB_frac_vel,localA_frac_tot,localB_frac_tot,center_phi_E,center_vel_E,center_tot_E,center_frac_tot,center_dE_tot,shell1E_phi,shell1E_vel,shell1N,shell1_frac_phi,shell1_frac_vel,shell1_frac_tot,shell2E_phi,shell2E_vel,shell2N,shell2_frac_phi,shell2_frac_vel,shell2_frac_tot,shell2_minus_shell1_tot,shell2_pow_tot,gxA,gxB,dvA,dvB,axA,axB,PA,PB,sep_min,sep_min_t,cut_step,hold_grace_steps,hold_steps,vyA,vzA,vyB,vzB,gyA,gzA,gyB,gzB,dvyA,dvzA,dvyB,dvzB,thetaA,thetaB,theta_degA,theta_degB,octE0,octE1,octE2,octE3,octE4,octE5,octE6,octE7,octN0,octN1,octN2,octN3,octN4,octN5,octN6,octN7,angA,angB,dphi,phi_c,vel_c,src_max,src_E,src_qA,src_qB,src_qN,cellAx,cellAy,cellAz,cellBx,cellBy,cellBz,cellNx,cellNy,cellNz,halo_touched_vel,halo_touched_phi,halo_touched_vel_max,halo_touched_phi_max
1822,427,1395,1.0,0,0,0.15,-0.15,465.24999999997067,279.5889203287861,179.5567999248973,46.75000000000261,279.5889203287861,179.5567999248973,418.49999999996805,1,1,0.9983491897583008,0.9941433072090149,561.755098788741,954.0963424289175,1515.8514412176585,-1.1639915807506895,0.0,5.280285760089883,8.833843866164802,1.0008083541046329,1.0008000831018995,0.9947823780227655,0.9947037940106549,418.49999999996805,0.0,0.009399622311351068,0.009258859376481611,0.009311024314438773,0.001781574134818854,0.001781559411316119,0.0010426435295729877,0.0010425611647125266,0.0013164817328829874,0.001316424435041997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,218.64,218.64,0.0,-0.0020240347366780043,-0.005306827370077372,1.0,2.0,1.0,1.0,0.0,465,280,180,47,280,180,256,256,256,0,0,0,0
1823,427,1396,1.0,0,0,0.15,-0.15,465.39999999997065,288.57046802610705,182.93041253325472,46.60000000000261,288.57046802610705,182.93041253325472,418.799999999968,1,1,1.0046874284744263,1.0028398036956787,561.3584184712137,953.6329662731325,1514.9913847443463,-0.8600564733121701,0.0,5.2783181513573325,8.815665714555447,1.0134183954588933,1.0133710533432874,1.014477462998519,1.014553314891723,418.799999999968,0.0,0.009402759409455608,0.009244296313504874,0.009303012550326232,0.0018052965130883833,0.0018052121781714243,0.0010638028454103994,0.0010638823853339199,0.0013385527329580274,0.001338571551400089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,218.76,218.76,0.0,-0.0028022662736475468,-0.0007782315369695425,1.0,2.0,1.0,1.0,0.0,465,289,183,47,289,183,256,256,256,0,0,0,0
1824,427,1397,1.0,0,0,0.15,-0.15,465.5499999999706,297.08356353145643,187.35496516457448,46.45000000000261,297.08356353145643,187.35496516457448,419.099999999968,1,1,1.0084881782531738,1.004204273223877,560.9908677273266,953.2056851739104,1514.196552901237,-0.7948318431092503,0.0,5.268039104818648,8.797370499690404,1.0225291353308688,1.022667073642388,1.0181361392851915,1.0182232685728247,419.099999999968,0.0,0.009390596902513579,0.009229246779078255,0.009289024979986502,0.0018227197520581993,0.0018229656354039978,0.0010681179887208011,0.0010682093953174974,0.0013476884957280449,0.0013478371340265017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,218.88,218.88,0.0,0.0016111488221213222,0.004413415212184191,1.0,2.0,1.0,1.0,0.0,466,297,187,46,297,187,256,256,256,0,0,0,0
1825,427,1398,1.0,0,0,0.15,-0.15,465.6999999999706,305.0057653052547,192.7668206805455,46.30000000000261,305.0057653052547,192.7668206805455,419.399999999968,1,1,1.0053313970565796,1.0080121755599976,560.2814630732363,951.624751428802,1511.9062145020384,-2.2903383991986175,0.0,5.254728104668656,8.792881393023354,1.0167320846438141,1.0166954047730588,1.0278080332351474,1.027596060147049,419.399999999968,0.0,0.009378729176306486,0.009239862014750468,0.00929132333933737,0.0018146809267379097,0.0018146154598731765,0.001080056011250191,0.0010798332626428431,0.0013522929519489738,0.0013521284887326262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,219.0,219.0,0.0,0.000979172415100038,-0.000631976465228945,1.0,2.0,1.0,1.0,0.0,466,305,193,46,305,193,256,256,256,0,0,0,0
1826,427,1399,1.0,0,0,0.15,-0.15,465.8499999999706,312.2231304719129,199.0881418337245,46.15000000000261,312.2231304719129,199.0881418337245,419.699999999968,1,1,1.0032156705856323,1.0052387714385986,559.5912977837079,951.232648729067,1510.823946512775,-1.0822679892635279,0.0,5.257216972166057,8.767155121482437,1.0116904960559576,1.0116521366795395,1.0208029137797465,1.0206383549614615,419.699999999968,0.0,0.009394743972945156,0.009216625536556321,0.009282598496018677,0.0018079096298723937,0.0018078410809571942,0.0010731369609144835,0.001072963965571541,0.0013452880559161279,0.0013451537462931095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,219.12,219.12,0.0,0.001207231543958187,0.00022805918706580997,1.0,2.0,1.0,1.0,0.0,466,312,199,46,312,199,256,256,256,0,0,0,0
1827,427,1400,1.0,0,0,0.15,-0.15,465.99999999997056,318.63185362925134,206.22801077951542,46.000000000002615,318.63185362925134,206.22801077951542,419.99999999996794,1,1,1.007277488708496,1.0050663948059082,559.4210108349607,949.7419800401428,1509.1629908751036,-1.66095563767135,0.0,5.248018921152599,8.773579580183714,1.0203459425936807,1.0203611738466585,1.0215371160626412,1.0213836313701528,419.99999999996794,0.0,0.009381161628734123,0.009237855927788799,0.009290976909794043,0.0018239321062874761,0.001823959333103564,0.0010755943588167628,0.0010754327520901843,0.0013529904132305245,0.0013528988038812714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,219.23999999999998,219.23999999999998,0.0,0.0010596568463370204,-0.00014757471217308193,1.0,2.0,1.0,1.0,0.0,466,319,206,46,319,206,256,256,256,0,0,0,0
1828,427,1401,1.0,0,0,0.15,-0.15,466.14999999997053,324.13975985340073,214.08373672283187,45.850000000002616,324.13975985340073,214.08373672283187,420.2999999999679,1,1,1.0009814500808716,0.990822970867157,558.8021520811054,950.3199694272262,1509.1221215083315,-0.040869366772085414,0.0,5.246027798783609,8.74562375218468,1.0083089346369167,1.008461606915759,0.9945740021390179,0.9945286206870776,420.2999999999679,0.0,0.00938798782224837,0.009202820137996053,0.009271384569582718,0.001804411330346071,0.0018046845438229227,0.0010465675079294222,0.0010465197540639871,0.0013271841345577121,0.001327255229418342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,219.35999999999999,219.35999999999999,0.0,-0.0018238505581393838,-0.002883507404476404,1.0,2.0,1.0,1.0,0.0,466,324,214,46,324,214,256,256,256,0,0,0,0
1829,427,1402,1.0,0,0,0.15,-0.15,466.2999999999705,328.6676304256783,222.54233289189102,45.70000000000262,328.6676304256783,222.54233289189102,420.5999999999679,1,1,1.0039769411087036,1.0101351737976074,558.1861018392357,948.7420011841702,1506.928103023406,-2.1940184849254365,0.0,5.240679886895354,8.75166334238073,1.0141294936866316,1.0143562927531882,1.033615607666644,1.0339391496410515,420.5999999999679,0.0,0.009388768135980432,0.00922449236089195,0.00928534228089762,0.0018168304268863923,0.0018172367413141596,0.0010894591009742774,0.0010898001230582619,0.001358887061197417,0.0013592522684291754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,219.48,219.48,0.0,-0.002338637365028262,-0.0005147868068888783,1.0,2.0,1.0,1.0,0.0,466,329,223,46,329,223,256,256,256,0,0,0,0
1830,427,1403,1.0,0,0,0.15,-0.15,466.4499999999705,332.1503422139003,231.48214159625928,45.55000000000262,332.1503422139003,231.48214159625928,420.89999999996786,1,1,0.9971157908439636,0.9999545216560364,557.6306580550465,947.5914848394083,1505.222142894455,-1.7059601289511193,0.0,5.229172965273305,8.71734021214869,0.996652815853642,0.9966655148768825,1.0045368328529973,1.004483069761263,420.89999999996786,0.0,0.009377484701992653,0.009199470817982329,0.009265418558488416,0.0017872991763577956,0.0017873219495376002,0.001060094828757604,0.0010600380921864186,0.0013294978805310864,0.0013294705994625164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,219.6,219.6,0.0,0.00020301391487009823,0.00254165125079453,1.0,2.0,1.0,1.0,0.0,466,332,231,46,332,231,256,256,256,0,0,0,0
1831,427,1404,1.0,0,0,0.15,-0.15,466.59999999997046,334.53780432069647,240.77458399635685,45.40000000000262,334.53780432069647,240.77458399635685,421.1999999999679,1,1,1.0013868808746338,0.9987950325012207,557.0934194365223,947.1970696158954,1504.2904890524178,-0.9316538420371216,0.0,5.228765946939403,8.726647993260437,1.0061818964464206,1.0061845918014174,1.0039198977908432,1.0039556284571607,421.1999999999679,0.0,0.009385797362726133,0.009213128158007533,0.009277073837640641,0.0018061277720065902,0.0018061326102525696,0.001059884927851338,0.0010599226503775828,0.0013362457642761975,0.0013362713085587638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,219.72,219.72,0.0,0.003080054186284542,0.0028770400676876307,1.0,2.0,1.0,1.0,0.0,467,335,241,45,335,241,256,256,256,0,0,0,0
1832,427,1405,1.0,0,0,0.15,-0.15,466.74999999997044,335.7956785272767,250.28600941797157,45.25000000000262,335.7956785272767,250.28600941797157,421.4999999999678,1,1,0.9922682046890259,0.990866482257843,556.8441833889506,946.3941156098647,1503.2382989988153,-1.0521900536025441,0.0,5.215292286984791,8.711233142457662,0.9888307650491405,0.9888115795022894,0.9880026688097647,0.9878342602203638,421.4999999999678,0.0,0.009365801857253032,0.009204656917001282,0.009264349796514477,0.0017757764102537988,0.0017757419561867124,0.001043965354933643,0.0010437874073041902,0.0013150499393047078,0.0013149251459593167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,219.84,219.84,0.0,-0.002104520797729492,-0.005184574984014034,1.0,2.0,1.0,1.0,0.0,467,336,250,45,336,250,256,256,256,0,0,0,0
1833,427,1406,1.0,0,0,0.15,-0.15,466.8999999999704,335.9058731707021,259.87961761358997,45.10000000000262,335.9058731707021,259.87961761358997,421.7999999999678,1,1,1.0073795318603516,1.0061488151550293,555.8773586703405,945.4478161929308,1501.3251748632713,-1.913124135543967,0.0,5.207536398507802,8.69564642274109,1.0197828226286298,1.0197274235469032,1.0202316674312553,1.0203305196693564,421.7999999999678,0.0,0.009368139063919112,0.009197383794016424,0.009260607264855246,0.0018345464277731154,0.0018344467671539831,0.001079098867179638,0.0010792034231756518,0.0013588092201582327,0.0013588381633592808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,219.95999999999998,219.95999999999998,0.0,-0.003723044414073229,-0.0016185236163437366,1.0,2.0,1.0,1.0,0.0,467,336,260,45,336,260,256,256,256,0,0,0,0
1834,427,1407,1.0,0,0,0.15,-0.15,467.0499999999704,334.8668033513569,269.4174263231964,44.950000000002625,334.8668033513569,269.4174263231964,422.0999999999678,1,1,0.9936716556549072,0.9934341311454773,555.7906558450181,944.558119509613,1500.348775354631,-0.9763995086402701,0.0,5.19369234310608,8.676195825639848,0.9938328421934439,0.9937919336725076,0.9981508019184996,0.9980486349128395,422.0999999999678,0.0,0.009344691726077397,0.009185454707799523,0.009244442623327733,0.0017881424089119119,0.001788068804722086,0.0010567383640052866,0.0010566302001945589,0.0013276803879425341,0.0013275850264312997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,220.07999999999998,220.07999999999998,0.0,0.004500546492636204,0.00822359137237072,1.0,2.0,1.0,1.0,0.0,467,335,269,45,335,269,256,256,256,0,0,0,0
1835,427,1408,1.0,0,0,0.15,-0.15,467.1999999999704,332.69341372812937,278.7622558356148,44.800000000002626,332.69341372812937,278.7622558356148,422.39999999996775,1,1,1.0063989162445068,1.0063461065292358,555.0397426230835,943.7012944489961,1498.7410370720795,-1.6077382825515087,0.0,5.185795506416624,8.653814076078401,1.017666940565956,1.017756835282226,1.0228935202157723,1.0230047592429963,422.39999999996775,0.0,0.009343106642974547,0.009170077573254935,0.009234156695630283,0.0018335028330701566,0.0018336647939341572,0.0010839166230168344,0.0010840344982681225,0.0013615163729473498,0.0013616505747464055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,220.2,220.2,0.0,0.00376258441247046,-0.000737961963750422,1.0,2.0,1.0,1.0,0.0,467,333,279,45,333,279,256,256,256,0,0,0,0
1836,427,1409,1.0,0,0,0.15,-0.15,467.34999999997035,329.4169635734436,287.77970200703044,44.65000000000263,329.4169635734436,287.77970200703044,422.6999999999677,1,1,0.9999526739120483,0.9927191734313965,554.6668859971222,943.5479183787252,1498.2148043758475,-0.5262326962320003,0.0,5.187120963073469,8.653823698435215,1.0059180068619469,1.0058991178566217,0.9971378327920242,0.9969792091348282,422.6999999999677,0.0,0.00935177688451438,0.009171578390321558,0.00923829121237043,0.0018135533817808696,0.001813519327097235,0.0010567961768230914,0.0010566280627781063,0.0013369617185757538,0.0013368432357907735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,220.32,220.32,0.0,-0.0020947924349457026,-0.0058573768474161625,1.0,2.0,1.0,1.0,0.0,467,329,288,45,329,288,256,256,256,0,0,0,0
1837,427,1410,1.0,0,0,0.15,-0.15,467.4999999999703,325.0845771796376,296.3400693592697,44.50000000000263,325.0845771796376,296.3400693592697,422.9999999999677,1,1,0.9962996244430542,0.9911932349205017,554.0362714148453,941.7408163850243,1495.7770877998696,-2.437716575977902,0.0,5.1778072688813035,8.641955599820061,0.9993527667060471,0.999327491170756,0.9958722646748068,0.9957133074843334,422.9999999999677,0.0,0.009345610632420691,0.009176575390448881,0.009239186093583483,0.0018037677644353375,0.0018037221437122997,0.0010574801976806856,0.0010573114068757126,0.0013339053309845911,0.001333782162414042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,220.44,220.44,0.0,-0.001741856918670237,0.00035293554537929595,1.0,2.0,1.0,1.0,0.0,467,325,296,45,325,296,256,256,256,0,0,0,0
1838,427,1411,1.0,0,0,0.15,-0.15,467.6499999999703,319.75856608307066,304.32023645462334,44.35000000000263,319.75856608307066,304.32023645462334,423.29999999996767,1,1,1.005402684211731,1.0069926977157593,553.6654374227752,941.2484325619547,1494.91386998473,-0.8632178151397056,0.0,5.174989973115464,8.629044747440702,1.0168932142918594,1.0167432085541979,1.0279165786729332,1.0277142767394998,423.29999999996767,0.0,0.009346781690408944,0.00916765908863568,0.009234000030180442,0.001836656481620623,0.0018363855495242296,0.0010920778650064555,0.0010918629356355956,0.0013678445521317414,0.0013676088812491786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,220.56,220.56,0.0,0.0007004280923865736,0.0024422849528491497,1.0,2.0,1.0,1.0,0.0,468,320,304,44,320,304,256,256,256,0,0,0,0
1839,427,1412,1.0,0,0,0.15,-0.15,467.7999999999703,313.51553285422784,311.6054267180303,44.20000000000263,313.51553285422784,311.6054267180303,423.5999999999676,1,1,1.0091466903686523,1.0105395317077637,552.8766825125804,940.3995685179682,1493.2762510305486,-1.6376189541813346,0.0,5.164943701052221,8.612132812489595,1.0236681641338303,1.0237232119076063,1.033723721640797,1.0337552345808376,423.5999999999676,0.0,0.009341945255458818,0.00915795062099184,0.009226073544016982,0.0018515307237804075,0.0018516302898780872,0.001099238830223947,0.001099272340383985,0.0013777704455922115,0.0013778284125717018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,220.67999999999998,220.67999999999998,0.0,-0.002017521532252431,-0.0027179496828466654,1.0,2.0,1.0,1.0,0.0,468,314,312,44,314,312,256,256,256,0,0,0,0
1840,427,1413,1.0,0,0,0.15,-0.15,467.94999999997026,306.44526934375625,318.09085923737797,44.05000000000263,306.44526934375625,318.09085923737797,423.89999999996763,1,1,1.0071067810058594,1.0058435201644897,552.7836400643073,939.7598910808177,1492.5435311451251,-0.7327198854234211,0.0,5.1666656778110065,8.603527853037047,1.0214223906644324,1.02129815681013,1.0249790166626491,1.0247605373661903,423.89999999996763,0.0,0.009346632757094513,0.009155027720051046,0.00922599123141362,0.0018477797037293013,0.0018475549614516756,0.0010906818075453505,0.0010904493233772855,0.0013710832311584363,0.0013708536143039796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,220.79999999999998,220.79999999999998,0.0,-0.003143920795992017,-0.0011263992637395859,1.0,2.0,1.0,1.0,0.0,468,306,318,44,306,318,256,256,256,0,0,0,0
1841,427,1414,1.0,0,0,0.15,-0.15,468.09999999997024,298.64946523068306,323.68325579888096,43.900000000002635,298.64946523068306,323.68325579888096,424.1999999999676,1,1,1.0061185359954834,1.004009485244751,552.091251190052,939.169749605222,1491.261000795274,-1.2825303498511857,0.0,5.154612809387138,8.600430700227824,1.0189248394912855,1.0187397912278855,1.021723258703938,1.0215073658808436,424.1999999999676,0.0,0.009336523261827061,0.00915748266364306,0.009223766666116481,0.0018455732404651503,0.001845238063512063,0.0010879005197233153,0.001087670643470183,0.0013684043887065818,0.001368135528268147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,220.92,220.92,0.0,0.003337261965498328,0.006481182761490345,1.0,2.0,1.0,1.0,0.0,468,299,324,44,299,324,256,256,256,0,0,0,0
