# producer=CAELIX
# when=2026-02-11T23:28:47
# cwd=
# python=
# command= /core.py --out _Output/02_interference/02B_double_slit_two_slit/20260211_232846 --double-slit --ds-source sine --ds-omega 0.80 --ds-gun-speed 0.0 --ds-burn 600 --ds-window 200 --ds-sample-every 4 --ds-amp 1000.0 --traffic-mode telegraph --traffic-gamma 0.0001 --traffic-boundary sponge --traffic-sponge-width 32 --traffic-sponge-strength 1.0 --n 512 --ds-wall-x 256 --ds-detector-x 470 --ds-gun-stop 246 --ds-steps 5000 --ds-slit-sep 64 --ds-slit-width 8 --ds-sample-every 1
# run_id=20260211_232846
# experiment=02B_double_slit_two_slit
# artefact=double_slit
# n=512
# ds_steps=5000
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.25
# traffic_gamma=0.0001
# traffic_dt=1.0
# traffic_decay=0.0
# double-slit
# n=512 steps=5000 wall_x=256 detector_x=470 cz=256 cy=256
# slits: slit_sep=64 slit_width=8 single_slit=0 y1=[216:224] y2=[288:296] z=[0:512)
# detector: line_y at x=470, z=256; intensity=phi^2
# detector_y=[32:480) boundary=sponge sponge_width=32 sponge_strength=1
# gun: start=10 stop=246 speed=0
# src: mode=sine amp=1000 omega=0.8 half_period=0
# chirality: select=0 field=none
# sampling: burn=600 sample_every=1 samples=4400 window=200
# dump_samples=0
# section:pattern_mean
y,y_off,intensity,intensity_norm
2133,1533,1.53315442371e-11,1.47632523393e-09,254.520450633,99.8903275267
2134,1534,2.4338052699e-11,1.82260340341e-09,255.78185802,90.3507020532
2135,1535,2.44784512067e-11,2.35607491956e-09,255.348110635,80.8360892714
2136,1536,2.44449302635e-11,1.96942435866e-09,254.364605371,87.8659626074
2137,1537,1.45576507892e-11,1.45659771056e-09,254.663723177,100.445441597
2138,1538,2.47607175641e-11,1.88112759219e-09,255.830046584,89.0695331011
2139,1539,2.51853321721e-11,2.38336247099e-09,255.283384303,80.4841890314
2140,1540,2.43023548331e-11,1.94250977823e-09,254.301224406,88.4475708505
2141,1541,1.46354228475e-11,1.46961521472e-09,254.726998185,100.021202667
2142,1542,2.66077086319e-11,1.92684873566e-09,255.795299298,88.1056342175
2143,1543,2.48762472538e-11,2.35171247014e-09,255.194108523,80.9418550284
2144,1544,2.23244996102e-11,1.85170049828e-09,254.25725788,90.2869195225
2145,1545,1.41068994313e-11,1.45144134819e-09,254.90912743,100.478788947
2146,1546,2.62375202032e-11,1.98623081061e-09,255.844852968,86.9136753849
2147,1547,2.66452766656e-11,2.37752553563e-09,255.144310545,80.6365252506
2148,1548,2.23051146095e-11,1.8393575316e-09,254.225742434,90.6450253507
2149,1549,1.48046735776e-11,1.48386519508e-09,254.964829679,99.5113605521
2150,1550,2.81176549434e-11,2.02984860277e-09,255.775839868,86.1033174282
2151,1551,2.59485790388e-11,2.33081408408e-09,255.036897194,81.3300346045
2152,1552,2.01778864306e-11,1.7486409145e-09,254.18507449,92.6408741978
2153,1553,1.46512687861e-11,1.47726916039e-09,255.143298822,99.5921007988
2154,1554,2.71919124533e-11,2.08594106653e-09,255.808017503,85.0575752049
2155,1555,2.74116447044e-11,2.34113470933e-09,254.996693642,81.2360158013
2156,1556,1.96380449101e-11,1.73360774529e-09,254.192176208,93.0633090255
2157,1557,1.50194028724e-11,1.51672752667e-09,255.212099551,98.4316508908
2158,1558,2.88790305677e-11,2.12739950505e-09,255.733566979,84.3616055614
2159,1559,2.68839110274e-11,2.29410207792e-09,254.88562151,81.9831620048
2160,1560,1.86712709516e-11,1.6621575139e-09,254.164060081,94.8088931828
2161,1561,1.49602386498e-11,1.52991582252e-09,255.348842123,97.9778387246
2162,1562,2.76823062408e-11,2.17676841981e-09,255.731156451,83.5187123968
2163,1563,2.75592050163e-11,2.28249998626e-09,254.839136017,82.1991876442
2164,1564,1.86921723462e-11,1.63720315387e-09,254.197974154,95.4548928492
2165,1565,1.58967502059e-11,1.57024764315e-09,255.433279529,96.7931232434
2166,1566,2.86691897163e-11,2.21643339095e-09,255.671156852,82.8774253056
2167,1567,2.72245231239e-11,2.24093200421e-09,254.745581423,82.89740817
2168,1568,1.81171283836e-11,1.59007823274e-09,254.207834116,96.7213886637
2169,1569,1.69799731233e-11,1.60565653556e-09,255.529424078,95.794669004
2170,1570,2.77492966409e-11,2.26019548148e-09,255.630044857,82.1918737256
2171,1571,2.73526734574e-11,2.20845932712e-09,254.67417404,83.4414426826
2172,1572,1.76179445324e-11,1.55625282441e-09,254.249615053,97.6065937119
2173,1573,1.88555823915e-11,1.64306974855e-09,255.612082121,94.7276041619
2174,1574,2.74212404953e-11,2.28595795796e-09,255.584158473,81.7946665374
2175,1575,2.70704897319e-11,2.16006467306e-09,254.609362977,84.2960426056
2176,1576,1.69350151316e-11,1.52787442662e-09,254.321106054,98.4422775283
2177,1577,2.05622678253e-11,1.69685967323e-09,255.675356456,93.3810568815
2178,1578,2.70273271034e-11,2.32379924483e-09,255.511406369,81.2677503403
2179,1579,2.6699063094e-11,2.11802381787e-09,254.517329864,85.0562088298
