# producer=CAELIX
# when=2026-02-24T23:40:08
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00K_heavy_walker_circle_decay_anisotropy/20260224_234007 --n 512 --traffic-mode telegraph --traffic-iters 200 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.010 --walker --walker-path circle --walker-circle-radius 8 --walker-circle-period 0 --walker-probe-r 8 --walker-steps 256 --walker-tick-iters 100
# run_id=20260224_234007
# experiment=00K_heavy_walker_circle_decay_anisotropy
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.01
# walker_steps=256
# walker_hold_steps=0
# walker_tick_iters=100
# walker_hold_tick_iters=200
# walker_probe_r=8
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00K_heavy_walker_circle_decay_anisotropy/20260224_234007/_csv/00K_heavy_walker_circle_decay_anisotropy_n512_20260224_234007.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,circle,31.0,248.0,257.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8129884004592896,44.30566710047424,44.30540908873081,35186.51833681337,7.3326875070893836e-09,2.911732421299179e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.014134247787296772,0.023409156128764153,0.2768039107322693,0.020369211211800575,-0.0009485155460424721,0.0011555217206478119,0.004040903877466917,0.0004126675776205957,0.2626872533959797,3.130019907921433,0.0050444165630432886,2.9937924794443425
move,circle,32.0,248.0,256.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8129888772964478,44.303044652566314,44.30248737707734,35189.85178947516,1.583625564286514e-08,6.289398372848965e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.01496213674545288,0.020506523549556732,0.8129888772964478,0.02036515437066555,0.0012696830090135336,-0.00045621729805134237,0.007049153558909893,-0.00037077884189784527,0.7980267530726584,3.141415505168282,0.0057801020377593005,-3.126810636391339
move,circle,33.0,248.0,255.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8129951357841492,44.30331090092659,44.30319177173078,35186.40527416802,3.3856597421965865e-09,1.3444746403033967e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.014094318263232708,0.02059587650001049,0.2767379879951477,0.023207293823361397,-0.00097169034415856,0.0008201453019864857,0.003962397109717131,0.0008689469541423023,0.2626566518302629,-3.131650166582224,0.004934328789586952,-3.1317022612234884
move,circle,34.0,248.0,254.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8129943609237671,44.303221847862005,44.30286692455411,35186.56926266405,1.0086897226217058e-08,4.005631134529293e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.014854292385280132,0.01793917641043663,0.1360904574394226,0.023416802287101746,0.0012780115939676762,-1.7668528016656637e-05,0.00018192750576417893,-0.0005861874087713659,0.12135984551028395,-3.0964419086980355,0.0012347526255033756,0.47848111555016276
move,circle,35.0,248.0,253.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8129945397377014,44.303595907986164,44.30334050580859,35188.496630317575,7.25811563521591e-09,2.8824174258719236e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.013787820935249329,0.018044032156467438,0.08805388957262039,0.02623399719595909,-0.000980069860816002,0.00032539875246584415,0.002074129180982709,0.00113102316390723,0.07471629325788857,-3.0317577732890024,0.0031586646671076754,-2.883690952541629
move,circle,36.0,249.0,253.0,256.0,256.0,256.0,256.0,8.0,256.0,1.0,0.0,0.0,0.0,1.0,0.8130670785903931,44.30093188025057,44.30077999085188,35189.61973724652,4.31631258956944e-09,1.7142941765617915e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.015015307813882828,0.01809137873351574,0.08082703500986099,0.028395745903253555,0.0001459178456570953,0.0009656412294134498,0.0008484485442750156,0.0004115697811357677,0.06661353780791576,-2.986280215562641,0.0008947315532030326,2.473792771915524
move,circle,37.0,249.0,252.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8130663633346558,44.30211725272238,44.30218831449747,35189.554341325515,-2.019399688868964e-09,-8.020126633056028e-07,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.015124821104109287,0.016251342371106148,0.06111963465809822,0.030376778915524483,7.421667396556586e-05,-0.0005828310968354344,0.0006000028806738555,0.00023491638421546668,0.04811497512663384,-2.8436263638496055,0.0009721944650787651,-2.142212887079993
move,circle,38.0,249.0,251.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8129884004592896,44.305533880367875,44.30514333769679,35188.76359217263,1.1098505068568993e-08,4.407399687548956e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.01479648519307375,0.016268564388155937,0.04941059276461601,0.03204428777098656,0.00045532709918916225,0.0005161401932127774,0.0003418051637709141,0.00025058770552277565,0.03803958321572265,-2.7139591004272767,0.00028879985031064927,1.1668156455024437
move,circle,39.0,250.0,251.0,256.0,256.0,256.0,256.0,8.0,256.0,1.0,0.0,0.0,0.0,1.0,0.8130723834037781,44.30031793937087,44.30022627487779,35187.359073206215,2.605040432083826e-09,1.034581603272042e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.015645470470190048,0.016691554337739944,0.04633454233407974,0.03657437860965729,-5.423848779173568e-05,-0.00024321384262293577,0.0006043716566637158,0.0004737346316687763,0.03656700470225763,-2.5667094773231733,0.000973541184115415,-2.3138092441230858
move,circle,40.0,250.0,250.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8130664825439453,44.30249828658998,44.30287345685065,35191.28794255639,-1.066088462804205e-08,-4.2341706071062245e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.016035037115216255,0.01567748561501503,0.03842892125248909,0.03860015049576759,0.0012437163386493921,0.0015640720957890153,-0.0008189033251255751,-0.0008471784531138837,0.03204582050734365,-2.3445264184180745,0.0031730945600431906,0.863167018054711
