# producer=CAELIX
# when=2026-02-13T14:47:30
# cwd=
# python=
# command= /core.py --out _Output/07_collider/07D_collider_upgrade_same_spin/20260213_144729 --collider --collider-detectors --collider-shell-stride 2 --collider-shell1-inner-frac 0.18 --collider-shell1-outer-frac 0.22 --collider-shell2-inner-frac 0.22 --collider-shell2-outer-frac 0.26 --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --traffic-boundary sponge --traffic-sponge-width 32 --traffic-sponge-strength 1.0 --collider-spin-b 1 --collider-vx 0.15 --collider-orbit-radius 80 --collider-orbit-omega 0.12 --collider-steps 2000
# run_id=20260213_144729
# experiment=07D_collider_upgrade_same_spin
# artefact=collider
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# collider_spin_b=1
# collider_vx=0.15
# collider_orbit_radius=80.0
# collider_orbit_omega=0.12
# collider_steps=2000
# collider_detectors=1
# collider_shell_stride=2
# collider_hold_steps=800
# collider
# n=512 steps=2000 spin_b=1
# vx=0.15 orbit_r=80 orbit_omega=0.12
# sep0=128.1 t_c=427 phase0A=0 phase0B=0
# detectors=1 enable_b=1 shells: stride=2 shell1=[92,113] pts=346824 shell2=[113,133] pts=476176 center_tc=(256.000,300.925,322.194) t_c_int=427 hold=0 cut_step=427 hold_grace=0 hold_steps=800 center_ball_r=8 backreact=0 backreact_k=0 backreact_mode=repel backreact_axes=x backreact_vmax=0.5 nucleus=0 nucleus_q=1 nucleus_mode=dc nucleus_omega=0.12 nucleus_phase=0 halo=0 halo_center=nucleus halo_r=60 halo_strength=0.02 halo_profile=quadratic
step,t_c_int,t_rel,inj_scale,in_hold,backreact_on,vxA,vxB,xA,yA,zA,xB,yB,zB,sep,inA,inB,phi_max,vel_max,phi_energy,vel_energy,E_tot,E_tot_dE,hold_E_tot_dE,phi_midE,vel_midE,phi_A_E,phi_B_E,vel_A_E,vel_B_E,sep_x,sep_yz,mid_frac_phi,mid_frac_vel,mid_frac_tot,localA_frac_phi,localB_frac_phi,localA_frac_vel,localB_frac_vel,localA_frac_tot,localB_frac_tot,center_phi_E,center_vel_E,center_tot_E,center_frac_tot,center_dE_tot,shell1E_phi,shell1E_vel,shell1N,shell1_frac_phi,shell1_frac_vel,shell1_frac_tot,shell2E_phi,shell2E_vel,shell2N,shell2_frac_phi,shell2_frac_vel,shell2_frac_tot,shell2_minus_shell1_tot,shell2_pow_tot,gxA,gxB,dvA,dvB,axA,axB,PA,PB,sep_min,sep_min_t,cut_step,hold_grace_steps,hold_steps,vyA,vzA,vyB,vzB,gyA,gzA,gyB,gzB,dvyA,dvzA,dvyB,dvzB,thetaA,thetaB,theta_degA,theta_degB,octE0,octE1,octE2,octE3,octE4,octE5,octE6,octE7,octN0,octN1,octN2,octN3,octN4,octN5,octN6,octN7,angA,angB,dphi,phi_c,vel_c,src_max,src_E,src_qA,src_qB,src_qN,cellAx,cellAy,cellAz,cellBx,cellBy,cellBz,cellNx,cellNy,cellNz,halo_touched_vel,halo_touched_phi,halo_touched_vel_max,halo_touched_phi_max
1628,427,1201,1.0,0,0,0.15,-0.15,436.1499999999751,322.8619167347732,299.92589316738196,75.8500000000029,322.8619167347732,299.92589316738196,360.2999999999722,1,1,1.0136233568191528,1.0018151998519897,696.0863588046553,1067.1857757679827,1763.2721345726382,-0.9687371440018069,0.0,7.475955917633125,11.069099798092793,1.0325573677431485,1.0326727771343334,1.0151925963779433,1.015089362946668,360.2999999999722,0.0,0.010739983369981701,0.010372233260068602,0.010517409849626331,0.0014833753810608958,0.001483541178579731,0.0009512801045791449,0.0009511833703144841,0.0011613351813203816,0.0011613420866412737,0.023856200212982483,0.02910705287705033,0.052963253090032816,3.003691378748489e-05,0.0,2.8864002027318882,3.979053012626552,346824,0.004146612221633699,0.003728547646508021,0.003893586860897344,4.131236050577088,5.939882247199559,476176,0.005934947579882745,0.005565930864216228,0.005711607471309336,3.2056650824182054,-0.32642360808796766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,195.35999999999999,195.35999999999999,0.0,-0.0060743591748178005,-0.001311296597123146,1.0,2.0,1.0,1.0,0.0,436,323,300,76,323,300,256,256,256,0,0,0,0
1629,427,1202,1.0,0,0,0.15,-0.15,436.29999999997506,317.12262271582017,307.61419371005906,75.70000000000289,317.12262271582017,307.61419371005906,360.59999999997217,1,1,1.011042594909668,1.0078214406967163,695.1807044405747,1066.7313270290597,1761.9120314696343,-1.360103103003894,0.0,7.457456267519662,11.057268539687282,1.0291632553956291,1.0290292166393695,1.0281643335780362,1.0280003159474482,360.59999999997217,0.0,0.010727363719798308,0.010365560905090072,0.01050831396602903,0.0014804255193242384,0.001480232707936633,0.000963845635284344,0.0009636918780762898,0.0011676675976028269,0.0011674984311623214,0.02372240354259105,0.03019480441916499,0.053917207961756045,3.060153231190717e-05,0.0,2.7846560687755284,4.146817612317234,346824,0.004005657882890163,0.003887405860542674,0.0039340634250117044,4.220619659463807,6.122448852197538,476176,0.006071255477178721,0.005739447878829142,0.005870366015398651,3.411594830568583,0.27195021388469875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,195.48,195.48,0.0,0.005391261540353298,0.011465621180832386,1.0,2.0,1.0,1.0,0.0,436,317,308,76,317,308,256,256,256,0,0,0,0
1630,427,1203,1.0,0,0,0.15,-0.15,436.44999999997503,310.5042186218347,314.56014132857985,75.55000000000288,310.5042186218347,314.56014132857985,360.8999999999721,1,1,0.9988940358161926,0.9911489486694336,694.2234961725178,1065.8751593640316,1760.0986555365494,-1.8133759330848989,0.0,7.443981676523344,11.041802091963985,1.0027303179195766,1.002874179178149,0.9930538445973145,0.9931660158235391,360.8999999999721,0.0,0.01072274522191261,0.010359376513242145,0.010502697510925661,0.0014443912132734728,0.0014445984394180294,0.0009316793208595201,0.0009317845594751676,0.0011339047139425796,0.0011340501787913777,0.02390656626810211,0.02984849388547106,0.053755060153573175,3.054093586429473e-05,0.0,2.8359154179705186,3.9426303253131807,346824,0.004085017913691841,0.0036989606997367306,0.003851230567082798,4.163087015980684,5.891170062540793,476176,0.00599675326308191,0.005527073232531127,0.005712325867015975,3.2757113352377782,-0.2888114331398679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,195.6,195.6,0.0,0.008142700418829918,0.002751439344137907,1.0,2.0,1.0,1.0,0.0,436,311,315,76,311,315,256,256,256,0,0,0,0
1631,427,1204,1.0,0,0,0.15,-0.15,436.599999999975,303.10189516062894,320.6638343456149,75.40000000000288,303.10189516062894,320.6638343456149,361.19999999997214,1,1,1.004451870918274,1.001907467842102,693.3233261462334,1065.3905252430493,1758.7138513892828,-1.38480414726655,0.0,7.425911672764557,11.02293842202767,1.016669206186021,1.0170887253892795,1.0177111818755198,1.0180797266998223,361.19999999997214,0.0,0.010710604118919111,0.010346383003089857,0.010489966904063834,0.0014663709813963293,0.0014669760659037124,0.0009552470739716282,0.0009555929986026159,0.0011567432567011946,0.0011571913478030749,0.02342611552896906,0.03158547079262834,0.0550115863215974,3.1279441097334504e-05,0.0,2.760291352603515,4.126734940935686,346824,0.003981246913970581,0.0038734481330160537,0.003915944761621592,4.130134357119678,6.12318313731244,476176,0.005957010533709575,0.005747360232920734,0.0058300089501953836,3.366291200892917,0.1990604159106404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,195.72,195.72,0.0,-0.004169227555394173,-0.01231192797422409,1.0,2.0,1.0,1.0,0.0,437,303,321,75,303,321,256,256,256,0,0,0,0
1632,427,1205,1.0,0,0,0.15,-0.15,436.749999999975,295.02211793927694,325.83748500292063,75.25000000000287,295.02211793927694,325.83748500292063,361.49999999997215,1,1,1.0100072622299194,1.010159969329834,692.910374373203,1065.0266656661818,1757.9370400393848,-0.7768113498980256,0.0,7.4182101836593715,11.015154765547438,1.0242440206576227,1.0245667997234875,1.029171849902987,1.02924266350837,361.49999999997215,0.0,0.010705872589033999,0.010342609364299222,0.010485793591785185,0.001478176772261691,0.001478642603165373,0.0009663343492524027,0.0009664008392358613,0.0011680827150183967,0.0011683066096530071,0.0226919861903848,0.030080824998918076,0.052772811189302875,3.0019739039186824e-05,0.0,2.8087614363896956,3.9098002417259003,346824,0.004053571053731816,0.0036710820186650344,0.003821844312447657,4.136596783701802,5.848623307980381,476176,0.005969887212965606,0.005491527580036712,0.005680078332872757,3.2666584135665877,-0.2680974027499339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,195.84,195.84,0.0,-0.002796771004796028,0.0013724565505981445,1.0,2.0,1.0,1.0,0.0,437,295,326,75,295,326,256,256,256,0,0,0,0
1633,427,1206,1.0,0,0,0.15,-0.15,436.89999999997497,286.38109619821756,330.00668208881314,75.10000000000286,286.38109619821756,330.00668208881314,361.7999999999721,1,1,0.9967288374900818,1.00033700466156,691.7114033291205,1065.303658195242,1757.0150615243624,-0.9219785150223743,0.0,7.407179793353319,10.99566708949468,0.9984887659148874,0.9985836235339891,1.0094128004969138,1.0096643543042605,361.7999999999721,0.0,0.010708482985394601,0.010321627082481542,0.010473926653128364,0.001443504850591279,0.0014436419852671644,0.0009475352804166513,0.0009477714138471633,0.0011427913228414628,0.0011429884818949245,0.02292526143480198,0.029881082479835428,0.05280634391463741,3.005457669146178e-05,0.0,2.768232340319413,4.108523388018084,346824,0.0040020047768422684,0.003856668806505776,0.003913885474818476,4.089756708723943,6.11246605093565,476176,0.005912518846791378,0.005737768760966173,0.0058065653408846014,3.3254670313220958,0.2170026679774093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,195.95999999999998,195.95999999999998,0.0,0.006746823899447918,0.009543594904243946,1.0,2.0,1.0,1.0,0.0,437,286,330,75,286,330,256,256,256,0,0,0,0
1634,427,1207,1.0,0,0,0.15,-0.15,437.04999999997494,277.3031114053159,333.11146117441103,74.95000000000286,277.3031114053159,333.11146117441103,362.09999999997206,1,1,1.0035439729690552,0.9950625896453857,690.9943843569671,1063.9068578625881,1754.9012422195551,-2.1138193048072935,0.0,7.401732428223388,11.011726175802627,1.0108220741416105,1.0110223244036591,0.9980275004953174,0.9980085597721893,362.09999999997206,0.0,0.010711711405746603,0.010350272765348476,0.010492589646091495,0.001462851358889509,0.0014631411590189775,0.0009380778901081392,0.0009380600871181611,0.0011447080475572428,0.0011448113636496576,0.02228527616433508,0.028782868973445064,0.051068145137780144,2.910029573697857e-05,0.0,2.811759992243236,3.9393892023019386,346824,0.004069150279506004,0.0037027575987396617,0.0038470251385807255,4.179900999098954,5.841776203754084,476176,0.006049109940290939,0.005490871837681668,0.0057106787332248206,3.2705280083078634,-0.18054555680655504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,196.07999999999998,196.07999999999998,0.0,0.0043972390703856945,-0.0023495845962315798,1.0,2.0,1.0,1.0,0.0,437,277,333,75,277,333,256,256,256,0,0,0,0
1635,427,1208,1.0,0,0,0.15,-0.15,437.1999999999749,267.91872974929174,335.10716706571753,74.80000000000285,267.91872974929174,335.10716706571753,362.39999999997207,1,1,1.0009214878082275,1.0135838985443115,690.0545052487099,1064.0987530079924,1754.1532582567024,-0.7479839628526861,0.0,7.385327603612084,11.021731708444376,1.0055522429871098,1.0055852076498464,1.034412945174985,1.0345833433436318,362.39999999997207,0.0,0.010702527912559963,0.010357809063574369,0.010493415683843724,0.0014572069819683104,0.0014572547530682539,0.0009721023939281082,0.0009722625277203573,0.0011629344121216834,0.0011630503443131415,0.021938695285232894,0.02969152401287673,0.051630219298109625,2.943312909239202e-05,0.0,2.7152757669266743,4.042743400497969,346824,0.003934871443159448,0.003799218248372104,0.003852581942663799,4.040115556292017,6.063322797349256,476176,0.0058547774495521475,0.005698082795614092,0.00575972384743747,3.3454191862166303,0.08176115078823543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,196.2,196.2,0.0,6.233230669749901e-05,-0.004334906581789255,1.0,2.0,1.0,1.0,0.0,437,268,335,75,268,335,256,256,256,0,0,0,0
1636,427,1209,1.0,0,0,0.15,-0.15,437.3499999999749,258.36292424169454,335.96509606714676,74.65000000000285,258.36292424169454,335.96509606714676,362.6999999999721,1,1,0.997003436088562,0.9966291189193726,689.2089747164451,1063.1487050138971,1752.3576797303422,-1.7955785263602593,0.0,7.361495190574966,11.004345144646635,0.9982419880168187,0.998227739459407,1.0010405362809323,1.0010599649716412,362.6999999999721,0.0,0.010681078541676894,0.010350711140171854,0.010480645902181215,0.0014483879703213597,0.0014483672965374503,0.0009415809204864207,0.000941599195155446,0.0011409100707142194,0.0011409130268078052,0.02224285060234281,0.031325784785465466,0.053568635387808275,3.056946421808791e-05,0.0,2.813754659562124,3.9665134558446384,346824,0.004082585634813819,0.003730911242367347,0.0038692261253707783,4.131387778357641,5.8675290290555715,476176,0.005994390569358696,0.0055190106533392885,0.005705979391691238,3.2186486920064503,-0.1045215462280602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,196.32,196.32,0.0,-0.0003752597258426249,-0.0004375920398160815,1.0,2.0,1.0,1.0,0.0,437,258,336,75,258,336,256,256,256,0,0,0,0
1637,427,1210,1.0,0,0,0.15,-0.15,437.4999999999749,248.7731334367538,335.6729088189771,74.50000000000284,248.7731334367538,335.6729088189771,362.99999999997203,1,1,0.9912798404693604,1.0017755031585693,688.4867420060625,1062.878294736083,1751.3650367421455,-0.9926429881966214,0.0,7.338501799787456,10.986411698449587,0.9870511674000235,0.9869256056606557,1.0103434816827903,1.010243787630251,362.99999999997203,0.0,0.010658886151394946,0.01033647196754314,0.010463217612431427,0.00143365312238842,0.001433470748884753,0.0009505730681363305,0.0009504792718352554,0.0011404787735161863,0.0011403501562449827,0.02152685376762162,0.030269337694393238,0.05179619146201486,2.9574754762927713e-05,0.0,2.679927984995993,3.993132041606357,346824,0.0038924903291346034,0.0037569043053963806,0.0038102051180691834,4.034913178551015,6.022839222237864,476176,0.00586055319931706,0.0056665370363343,0.005742807575682854,3.3846923741865282,0.05883559337566524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,196.44,196.44,0.0,-0.0023118944372981787,-0.0019366346532478929,1.0,2.0,1.0,1.0,0.0,437,249,336,75,249,336,256,256,256,0,0,0,0
1638,427,1211,1.0,0,0,0.15,-0.15,437.64999999997485,239.28728468999668,334.23480777100934,74.35000000000284,239.28728468999668,334.23480777100934,363.299999999972,1,1,0.9997730255126953,0.9953411221504211,687.5165136644858,1062.8303908776008,1750.3469045420866,-1.0181322000589716,0.0,7.31589067936822,10.952777621428531,1.0041393655053201,1.0041995020284673,0.9985546542922634,0.9989640609530746,363.299999999972,0.0,0.010641039937170773,0.01030529209122877,0.010437170056627181,0.0014605312680465265,0.001460618737251923,0.0009395239944801875,0.0009399091986146619,0.0011441697726323075,0.0011444380298462004,0.020944294975536744,0.030318012811041017,0.05126230778657776,2.9286941721983174e-05,0.0,2.8115959508139596,3.994881788372811,346824,0.004089495881092449,0.0037587199450273075,0.0038886450003277665,4.08336743071693,5.865048673344079,476176,0.005939300874320007,0.0055183298517660784,0.0056836825193024455,3.141938364874238,-0.10933629672786971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,196.56,196.56,0.0,0.0011622050078585744,0.0034740993287414312,1.0,2.0,1.0,1.0,0.0,438,239,334,74,239,334,256,256,256,0,0,0,0
1639,427,1212,1.0,0,0,0.15,-0.15,437.79999999997483,230.0418103865694,331.6714767398733,74.20000000000283,230.0418103865694,331.6714767398733,363.599999999972,1,1,0.9984038472175598,0.9919114708900452,686.7513005073718,1061.7323093571824,1748.4836098645542,-1.8632946775323944,0.0,7.292316094557382,10.93188233239421,1.0042377019285933,1.00426864225979,0.9973568646645872,0.9975765534125689,363.599999999972,0.0,0.010618569035355024,0.010296269818719958,0.010422859170160203,0.0014623018568536545,0.0014623469100354595,0.0009393675372546855,0.0009395744526382012,0.0011447602684409677,0.0011449036092637036,0.02010352369801727,0.029266223557111445,0.049369747255128715,2.82357506679477e-05,0.0,2.686063688038655,3.9539469526210347,346824,0.003911261159686465,0.003724052586301078,0.0037975824326852295,3.997356393327643,5.975312139499086,476176,0.005820675389146538,0.005627889522469922,0.005703609960404064,3.33265789216704,0.024252428765720424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,196.68,196.68,0.0,0.005977542605251074,0.004815337713807821,1.0,2.0,1.0,1.0,0.0,438,230,332,74,230,332,256,256,256,0,0,0,0
1640,427,1213,1.0,0,0,0.15,-0.15,437.9499999999748,221.16968567131335,328.0197834193139,74.05000000000283,221.16968567131335,328.0197834193139,363.899999999972,1,1,1.0012400150299072,0.9999359250068665,685.9774897490893,1061.9331697735615,1747.9106595226508,-0.572950341903379,0.0,7.282913622461662,10.941789728815309,1.0073288184689844,1.0072320863030078,1.009893163100837,1.0095122764991233,363.899999999972,0.0,0.010616840539659006,0.010303651906031377,0.010426564568382502,0.001468457542006859,0.0014683165283913655,0.0009509950266608378,0.0009506363538059397,0.0011540761368894663,0.001153802885642277,0.019763191310637047,0.02933003348975944,0.04909322480039649,2.8086804398689163e-05,0.0,2.817533419835076,3.9930081562259137,346824,0.004107326350993885,0.0037601313056991603,0.003896389977918508,4.08862686530761,5.876196459018555,476176,0.005960293051019947,0.0055334898902080105,0.00570099122059678,3.1542817482651753,-0.007845208500564027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,196.79999999999998,196.79999999999998,0.0,0.0015387553721666336,-0.00443878723308444,1.0,2.0,1.0,1.0,0.0,438,221,328,74,221,328,256,256,256,0,0,0,0
1641,427,1214,1.0,0,0,0.15,-0.15,438.0999999999748,212.79851590337896,323.3322491221658,73.90000000000282,212.79851590337896,323.3322491221658,364.19999999997196,1,1,1.0060145854949951,0.9973135590553284,685.1467722151123,1060.7567228575272,1745.9034950726395,-2.0071644500112598,0.0,7.258286342006569,10.922489098332997,1.018291440058548,1.018492652662423,1.0066878669894779,1.007139985169692,364.19999999997196,0.0,0.010593768570988331,0.010296884161063209,0.010413390826955835,0.0014862383964334557,0.0014865320745357758,0.0009490280337583943,0.0009494542560678756,0.0011598460698217313,0.0011602202776665133,0.01989717232823381,0.03014450410951223,0.05004167643774604,2.8662338198517664e-05,0.0,2.662276732242574,3.924555897464564,346824,0.0038857028015111305,0.0036997699971133505,0.003772735806014916,3.98368098133919,5.9299623982890965,476176,0.00581434685660089,0.005590313283440353,0.005678231017697698,3.3268107499211492,-0.051179944697878454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,196.92,196.92,0.0,0.00026555926888249815,-0.001273196074180305,1.0,2.0,1.0,1.0,0.0,438,213,323,74,213,323,256,256,256,0,0,0,0
1642,427,1215,1.0,0,0,0.15,-0.15,438.24999999997476,205.048701343029,317.67629338058623,73.75000000000281,205.048701343029,317.67629338058623,364.4999999999719,1,1,1.0178017616271973,1.0192242860794067,684.3874340915978,1060.9567372474892,1745.344171339087,-0.5593237335524464,0.0,7.230828708627862,10.88863068472569,1.0420289568827843,1.0419867709028736,1.0491116498084718,1.0487545082356888,364.4999999999719,0.0,0.010565402502203282,0.010263029869601264,0.010381596759481358,0.0015225717261537542,0.0015225100856591904,0.000988835466119242,0.0009884988439364095,0.0011981250695596967,0.001197896273681353,0.019739282683356448,0.030817361253703327,0.050556643937059775,2.8966575628617123e-05,0.0,2.780774165726883,3.9985878278612583,346824,0.004063157836055042,0.003768850969583414,0.00388425509702581,4.082502539885639,5.92732932483651,476176,0.005965192136095291,0.005586777591152464,0.005735162169786983,3.230469871134007,0.09618848509386169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,197.04,197.04,0.0,0.001725024776533246,0.0014594654785469174,1.0,2.0,1.0,1.0,0.0,438,205,318,74,205,318,256,256,256,0,0,0,0
1643,427,1216,1.0,0,0,0.15,-0.15,438.39999999997474,198.0317054674005,311.1332642692395,73.60000000000281,198.0317054674005,311.1332642692395,364.79999999997193,1,1,0.9963628053665161,1.000401258468628,683.4006364893763,1060.2587765616956,1743.659413051072,-1.6847582880150185,0.0,7.223943572586558,10.8682023170335,0.996766380204432,0.9964392055538492,1.0097239401381843,1.0095846817244634,364.79999999997193,0.0,0.01057058361797245,0.010250518606672507,0.01037596319223961,0.001458538852589912,0.0014580601075710846,0.0009523372618641355,0.0009522059180669424,0.001150735232651679,0.001150467730259404,0.01908148807296631,0.029497489266001552,0.04857897733896786,2.786035906746483e-05,0.0,2.7027892386998156,3.8976193429803567,346824,0.003954911796079118,0.0036761019376985596,0.0037853771971045136,3.9123505016170053,5.86522026404907,476176,0.005724827125878479,0.005531876173729341,0.005607500348108225,3.177162183985903,-0.23226109905607295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,197.16,197.16,0.0,-0.00013007961388211697,-0.0018551043467596173,1.0,2.0,1.0,1.0,0.0,438,198,311,74,198,311,256,256,256,0,0,0,0
1644,427,1217,1.0,0,0,0.15,-0.15,438.5499999999747,191.84845182160058,303.7972683980423,73.4500000000028,191.84845182160058,303.7972683980423,365.09999999997194,1,1,1.0120220184326172,1.0093687772750854,682.5639911848423,1060.066826140298,1742.6308173251402,-1.0285957259318366,0.0,7.197152407392086,10.853129030897135,1.0325793486401473,1.0322849518683737,1.0354879762471572,1.0351373797320225,365.09999999997194,0.0,0.010544289620228508,0.0102381555230941,0.01035806394494709,0.0015127949349448137,0.0015123636248030895,0.0009768138674967942,0.0009764831369178447,0.0011867501161615481,0.0011863799899819259,0.018714660961028844,0.0293694449273708,0.04808410588839965,2.7592824257639698e-05,0.0,2.7499662963470866,3.9978155535720474,346824,0.004028876899253795,0.0037712863519445143,0.0038721809478135315,4.067404637378321,5.905469458454849,476176,0.005959008517747661,0.005570846396501862,0.005722884042152472,3.225092245914036,0.19530333016709456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,197.28,197.28,0.0,0.002761960495263338,0.002892040181905031,1.0,2.0,1.0,1.0,0.0,439,192,304,73,192,304,256,256,256,0,0,0,0
