# producer=CAELIX
# when=2026-02-18T16:32:06
# cwd=
# python=
# command= /core.py --out _Output/09_sg_collider/09F_collidersg_transistor_binary_phasetest/20260218_163205 --collidersg --collidersg-scenario E --collidersg-sprites [{"sid":1,"kind":"kink_wall","pos":[60,96,96],"vel":[0.4,0.0,0.0],"phase":0.0},{"sid":2,"kind":"kink_wall","pos":[132,96,96],"vel":[-0.4,0.0,0.0],"phase":3.14159265359}] --collidersg-steps 5000 --collidersg-log-every 1 --collidersg-track-r 6 --collidersg-peak-thresh 0.001 --collidersg-phi-abs-every 100 --collidersg-k 0.05 --collidersg-k-outside 5.0 --collidersg-wire-y0 90 --collidersg-wire-y1 102 --collidersg-wire-z0 90 --collidersg-wire-z1 102 --collidersg-wire-bevel 0 --traffic-mode sine_gordon --collidersg-boundary neumann --n 192 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 0.05 --traffic-gamma 0.0 --traffic-decay 0.0
# run_id=20260218_163205
# experiment=09F_collidersg_transistor_binary_phasetest
# artefact=collidersg
# n=192
# seed=6174
# traffic_c2=0.31
# traffic_dt=0.05
# traffic_gamma=0.0
# traffic_decay=0.0
# boundary_mode=neumann
# sponge_width=0
# sponge_strength=0.0
# sg_k=0.05
# asset_sg_k=nan
# sg_k_inferred=0
# steps=5000
# log_every=1
# phi_abs_every=100
# track_r=6
# peak_thresh=0.001
# sprite_count=2
# scenario=E
# sprites_src=inline_json
# sprite_asset_h5=
# sg_k_outside=5.0
# wire_y0=90
# wire_y1=102
# wire_z0=90
# wire_z1=102
# wire_bevel=0
# artefact=sg_collision_tracks
# scenario=E
# sprites_digest=07333fa35542
# boundary_mode_eff=neumann sponge_width_eff=0 sponge_strength_eff=0.000000
# k_grid_enabled=1 sg_k_outside=5.000000 wire_y0=90 wire_y1=102 wire_z0=90 wire_z1=102 wire_bevel=0 domain_mask_enabled=1
# vel0_abs_max=0.461979
t,sid,x,y,z,vx,vy,vz,peak_abs,status,phi_abs_max,wall_s
1225,2,90.114,95.500,95.500,-0.27664,0.00000,0.00000,0.825748,ALIVE,6.464287,10.276
1226,1,90.101,95.500,95.500,-0.27039,0.00000,0.00000,0.824249,ALIVE,6.464287,10.285
1226,2,90.101,95.500,95.500,-0.27039,0.00000,0.00000,0.824249,ALIVE,6.464287,10.285
1227,1,90.087,95.500,95.500,-0.26398,0.00000,0.00000,0.822067,ALIVE,6.464287,10.294
1227,2,90.087,95.500,95.500,-0.26398,0.00000,0.00000,0.822067,ALIVE,6.464287,10.294
1228,1,90.075,95.500,95.500,-0.25726,0.00000,0.00000,0.819271,ALIVE,6.464287,10.302
1228,2,90.075,95.500,95.500,-0.25726,0.00000,0.00000,0.819271,ALIVE,6.464287,10.302
1229,1,90.062,95.500,95.500,-0.25070,0.00000,0.00000,0.815936,ALIVE,6.464287,10.310
1229,2,90.062,95.500,95.500,-0.25070,0.00000,0.00000,0.815936,ALIVE,6.464287,10.310
1230,1,90.050,95.500,95.500,-0.24414,0.00000,0.00000,0.812147,ALIVE,6.464287,10.318
1230,2,90.050,95.500,95.500,-0.24414,0.00000,0.00000,0.812147,ALIVE,6.464287,10.318
1231,1,90.038,95.500,95.500,-0.23743,0.00000,0.00000,0.807989,ALIVE,6.464287,10.327
1231,2,90.038,95.500,95.500,-0.23743,0.00000,0.00000,0.807989,ALIVE,6.464287,10.327
1232,1,90.026,95.500,95.500,-0.23087,0.00000,0.00000,0.803551,ALIVE,6.464287,10.335
1232,2,90.026,95.500,95.500,-0.23087,0.00000,0.00000,0.803551,ALIVE,6.464287,10.335
1233,1,90.015,95.500,95.500,-0.22446,0.00000,0.00000,0.798923,ALIVE,6.464287,10.343
1233,2,90.015,95.500,95.500,-0.22446,0.00000,0.00000,0.798923,ALIVE,6.464287,10.343
1234,1,90.004,95.500,95.500,-0.21820,0.00000,0.00000,0.794189,ALIVE,6.464287,10.351
1234,2,90.004,95.500,95.500,-0.21820,0.00000,0.00000,0.794189,ALIVE,6.464287,10.351
1235,1,89.994,95.500,95.500,-0.21194,0.00000,0.00000,0.789431,ALIVE,6.464287,10.360
1235,2,89.994,95.500,95.500,-0.21194,0.00000,0.00000,0.789431,ALIVE,6.464287,10.360
1236,1,89.983,95.500,95.500,-0.20569,0.00000,0.00000,0.784723,ALIVE,6.464287,10.368
1236,2,89.983,95.500,95.500,-0.20569,0.00000,0.00000,0.784723,ALIVE,6.464287,10.368
1237,1,89.973,95.500,95.500,-0.19974,0.00000,0.00000,0.780129,ALIVE,6.464287,10.376
1237,2,89.973,95.500,95.500,-0.19974,0.00000,0.00000,0.780129,ALIVE,6.464287,10.376
1238,1,89.964,95.500,95.500,-0.19394,0.00000,0.00000,0.775704,ALIVE,6.464287,10.384
1238,2,89.964,95.500,95.500,-0.19394,0.00000,0.00000,0.775704,ALIVE,6.464287,10.384
1239,1,89.954,95.500,95.500,-0.18799,0.00000,0.00000,0.771489,ALIVE,6.464287,10.393
1239,2,89.954,95.500,95.500,-0.18799,0.00000,0.00000,0.771489,ALIVE,6.464287,10.393
1240,1,89.945,95.500,95.500,-0.18234,0.00000,0.00000,0.767513,ALIVE,6.464287,10.401
1240,2,89.945,95.500,95.500,-0.18234,0.00000,0.00000,0.767513,ALIVE,6.464287,10.401
1241,1,89.936,95.500,95.500,-0.17670,0.00000,0.00000,0.763793,ALIVE,6.464287,10.409
1241,2,89.936,95.500,95.500,-0.17670,0.00000,0.00000,0.763793,ALIVE,6.464287,10.409
1242,1,89.928,95.500,95.500,-0.17120,0.00000,0.00000,0.760330,ALIVE,6.464287,10.417
1242,2,89.928,95.500,95.500,-0.17120,0.00000,0.00000,0.760330,ALIVE,6.464287,10.417
1243,1,89.920,95.500,95.500,-0.16617,0.00000,0.00000,0.757116,ALIVE,6.464287,10.426
1243,2,89.920,95.500,95.500,-0.16617,0.00000,0.00000,0.757116,ALIVE,6.464287,10.426
1244,1,89.911,95.500,95.500,-0.16098,0.00000,0.00000,0.754128,ALIVE,6.464287,10.434
1244,2,89.911,95.500,95.500,-0.16098,0.00000,0.00000,0.754128,ALIVE,6.464287,10.434
1245,1,89.904,95.500,95.500,-0.15625,0.00000,0.00000,0.751336,ALIVE,6.464287,10.442
1245,2,89.904,95.500,95.500,-0.15625,0.00000,0.00000,0.751336,ALIVE,6.464287,10.442
1246,1,89.896,95.500,95.500,-0.15213,0.00000,0.00000,0.748699,ALIVE,6.464287,10.450
1246,2,89.896,95.500,95.500,-0.15213,0.00000,0.00000,0.748699,ALIVE,6.464287,10.450
1247,1,89.889,95.500,95.500,-0.14801,0.00000,0.00000,0.746174,ALIVE,6.464287,10.459
1247,2,89.889,95.500,95.500,-0.14801,0.00000,0.00000,0.746174,ALIVE,6.464287,10.459
1248,1,89.881,95.500,95.500,-0.14465,0.00000,0.00000,0.743711,ALIVE,6.464287,10.467
1248,2,89.881,95.500,95.500,-0.14465,0.00000,0.00000,0.743711,ALIVE,6.464287,10.467
1249,1,89.874,95.500,95.500,-0.14175,0.00000,0.00000,0.741261,ALIVE,6.464287,10.475
1249,2,89.874,95.500,95.500,-0.14175,0.00000,0.00000,0.741261,ALIVE,6.464287,10.475
1250,1,89.867,95.500,95.500,-0.13962,0.00000,0.00000,0.738775,ALIVE,6.464287,10.484
1250,2,89.867,95.500,95.500,-0.13962,0.00000,0.00000,0.738775,ALIVE,6.464287,10.484
1251,1,89.860,95.500,95.500,-0.13779,0.00000,0.00000,0.736210,ALIVE,6.464287,10.492
1251,2,89.860,95.500,95.500,-0.13779,0.00000,0.00000,0.736210,ALIVE,6.464287,10.492
1252,1,89.854,95.500,95.500,-0.13687,0.00000,0.00000,0.733528,ALIVE,6.464287,10.500
1252,2,89.854,95.500,95.500,-0.13687,0.00000,0.00000,0.733528,ALIVE,6.464287,10.500
1253,1,89.847,95.500,95.500,-0.13657,0.00000,0.00000,0.730699,ALIVE,6.464287,10.509
1253,2,89.847,95.500,95.500,-0.13657,0.00000,0.00000,0.730699,ALIVE,6.464287,10.509
1254,1,89.086,95.500,95.500,-15.21530,0.00000,0.00000,0.729841,ALIVE,6.464287,10.517
1254,2,89.086,95.500,95.500,-15.21530,0.00000,0.00000,0.729841,ALIVE,6.464287,10.517
1255,1,89.079,95.500,95.500,-0.13885,0.00000,0.00000,0.731183,ALIVE,6.464287,10.525
1255,2,89.079,95.500,95.500,-0.13885,0.00000,0.00000,0.731183,ALIVE,6.464287,10.525
1256,1,89.072,95.500,95.500,-0.13657,0.00000,0.00000,0.732688,ALIVE,6.464287,10.533
1256,2,89.072,95.500,95.500,-0.13657,0.00000,0.00000,0.732688,ALIVE,6.464287,10.533
1257,1,89.065,95.500,95.500,-0.13489,0.00000,0.00000,0.734311,ALIVE,6.464287,10.541
1257,2,89.065,95.500,95.500,-0.13489,0.00000,0.00000,0.734311,ALIVE,6.464287,10.541
1258,1,89.059,95.500,95.500,-0.13351,0.00000,0.00000,0.736004,ALIVE,6.464287,10.549
1258,2,89.059,95.500,95.500,-0.13351,0.00000,0.00000,0.736004,ALIVE,6.464287,10.549
1259,1,89.052,95.500,95.500,-0.13260,0.00000,0.00000,0.737719,ALIVE,6.464287,10.557
1259,2,89.052,95.500,95.500,-0.13260,0.00000,0.00000,0.737719,ALIVE,6.464287,10.557
1260,1,89.046,95.500,95.500,-0.13199,0.00000,0.00000,0.739407,ALIVE,6.464287,10.565
1260,2,89.046,95.500,95.500,-0.13199,0.00000,0.00000,0.739407,ALIVE,6.464287,10.565
1261,1,89.039,95.500,95.500,-0.13199,0.00000,0.00000,0.741025,ALIVE,6.464287,10.573
1261,2,89.039,95.500,95.500,-0.13199,0.00000,0.00000,0.741025,ALIVE,6.464287,10.573
1262,1,89.032,95.500,95.500,-0.13245,0.00000,0.00000,0.742534,ALIVE,6.464287,10.582
1262,2,89.032,95.500,95.500,-0.13245,0.00000,0.00000,0.742534,ALIVE,6.464287,10.582
1263,1,89.026,95.500,95.500,-0.13336,0.00000,0.00000,0.743903,ALIVE,6.464287,10.590
1263,2,89.026,95.500,95.500,-0.13336,0.00000,0.00000,0.743903,ALIVE,6.464287,10.590
1264,1,89.019,95.500,95.500,-0.13489,0.00000,0.00000,0.745108,ALIVE,6.464287,10.598
1264,2,89.019,95.500,95.500,-0.13489,0.00000,0.00000,0.745108,ALIVE,6.464287,10.598
1265,1,89.012,95.500,95.500,-0.13657,0.00000,0.00000,0.746135,ALIVE,6.464287,10.606
1265,2,89.012,95.500,95.500,-0.13657,0.00000,0.00000,0.746135,ALIVE,6.464287,10.606
1266,1,89.005,95.500,95.500,-0.13870,0.00000,0.00000,0.746981,ALIVE,6.464287,10.614
1266,2,89.005,95.500,95.500,-0.13870,0.00000,0.00000,0.746981,ALIVE,6.464287,10.614
1267,1,88.998,95.500,95.500,-0.14130,0.00000,0.00000,0.747653,ALIVE,6.464287,10.623
1267,2,88.998,95.500,95.500,-0.14130,0.00000,0.00000,0.747653,ALIVE,6.464287,10.623
1268,1,88.991,95.500,95.500,-0.14389,0.00000,0.00000,0.748165,ALIVE,6.464287,10.631
1268,2,88.991,95.500,95.500,-0.14389,0.00000,0.00000,0.748165,ALIVE,6.464287,10.631
1269,1,88.984,95.500,95.500,-0.14664,0.00000,0.00000,0.748544,ALIVE,6.464287,10.639
1269,2,88.984,95.500,95.500,-0.14664,0.00000,0.00000,0.748544,ALIVE,6.464287,10.639
1270,1,88.976,95.500,95.500,-0.14938,0.00000,0.00000,0.748820,ALIVE,6.464287,10.648
1270,2,88.976,95.500,95.500,-0.14938,0.00000,0.00000,0.748820,ALIVE,6.464287,10.648
1271,1,88.969,95.500,95.500,-0.15198,0.00000,0.00000,0.749033,ALIVE,6.464287,10.656
1271,2,88.969,95.500,95.500,-0.15198,0.00000,0.00000,0.749033,ALIVE,6.464287,10.656
1272,1,88.961,95.500,95.500,-0.15457,0.00000,0.00000,0.749224,ALIVE,6.464287,10.664
1272,2,88.961,95.500,95.500,-0.15457,0.00000,0.00000,0.749224,ALIVE,6.464287,10.664
1273,1,88.953,95.500,95.500,-0.15656,0.00000,0.00000,0.749439,ALIVE,6.464287,10.673
1273,2,88.953,95.500,95.500,-0.15656,0.00000,0.00000,0.749439,ALIVE,6.464287,10.673
1274,1,88.945,95.500,95.500,-0.15823,0.00000,0.00000,0.749721,ALIVE,6.464287,10.681
1274,2,88.945,95.500,95.500,-0.15823,0.00000,0.00000,0.749721,ALIVE,6.464287,10.681
1275,1,88.937,95.500,95.500,-0.15945,0.00000,0.00000,0.750113,ALIVE,6.464287,10.689
1275,2,88.937,95.500,95.500,-0.15945,0.00000,0.00000,0.750113,ALIVE,6.464287,10.689
1276,1,88.929,95.500,95.500,-0.16022,0.00000,0.00000,0.750650,ALIVE,6.464287,10.697
1276,2,88.929,95.500,95.500,-0.16022,0.00000,0.00000,0.750650,ALIVE,6.464287,10.697
1277,1,88.921,95.500,95.500,-0.16037,0.00000,0.00000,0.751364,ALIVE,6.464287,10.705
1277,2,88.921,95.500,95.500,-0.16037,0.00000,0.00000,0.751364,ALIVE,6.464287,10.705
1278,1,88.913,95.500,95.500,-0.15976,0.00000,0.00000,0.752278,ALIVE,6.464287,10.714
1278,2,88.913,95.500,95.500,-0.15976,0.00000,0.00000,0.752278,ALIVE,6.464287,10.714
1279,1,88.905,95.500,95.500,-0.15884,0.00000,0.00000,0.753404,ALIVE,6.464287,10.722
1279,2,88.905,95.500,95.500,-0.15884,0.00000,0.00000,0.753404,ALIVE,6.464287,10.722
1280,1,88.897,95.500,95.500,-0.15732,0.00000,0.00000,0.754746,ALIVE,6.464287,10.730
1280,2,88.897,95.500,95.500,-0.15732,0.00000,0.00000,0.754746,ALIVE,6.464287,10.730
1281,1,88.889,95.500,95.500,-0.15564,0.00000,0.00000,0.756295,ALIVE,6.464287,10.738
1281,2,88.889,95.500,95.500,-0.15564,0.00000,0.00000,0.756295,ALIVE,6.464287,10.738
1282,1,88.882,95.500,95.500,-0.15335,0.00000,0.00000,0.758035,ALIVE,6.464287,10.747
1282,2,88.882,95.500,95.500,-0.15335,0.00000,0.00000,0.758035,ALIVE,6.464287,10.747
1283,1,88.874,95.500,95.500,-0.15076,0.00000,0.00000,0.759937,ALIVE,6.464287,10.755
1283,2,88.874,95.500,95.500,-0.15076,0.00000,0.00000,0.759937,ALIVE,6.464287,10.755
1284,1,88.128,95.500,95.500,-14.92386,0.00000,0.00000,0.762828,ALIVE,6.464287,10.763
1284,2,88.128,95.500,95.500,-14.92386,0.00000,0.00000,0.762828,ALIVE,6.464287,10.763
1285,1,88.121,95.500,95.500,-0.14618,0.00000,0.00000,0.766903,ALIVE,6.464287,10.772
1285,2,88.121,95.500,95.500,-0.14618,0.00000,0.00000,0.766903,ALIVE,6.464287,10.772
1286,1,88.113,95.500,95.500,-0.14740,0.00000,0.00000,0.771093,ALIVE,6.464287,10.780
1286,2,88.113,95.500,95.500,-0.14740,0.00000,0.00000,0.771093,ALIVE,6.464287,10.780
1287,1,88.106,95.500,95.500,-0.14786,0.00000,0.00000,0.775424,ALIVE,6.464287,10.788
1287,2,88.106,95.500,95.500,-0.14786,0.00000,0.00000,0.775424,ALIVE,6.464287,10.788
1288,1,88.099,95.500,95.500,-0.14816,0.00000,0.00000,0.779914,ALIVE,6.464287,10.797
1288,2,88.099,95.500,95.500,-0.14816,0.00000,0.00000,0.779914,ALIVE,6.464287,10.797
1289,1,88.091,95.500,95.500,-0.14771,0.00000,0.00000,0.784576,ALIVE,6.464287,10.805
1289,2,88.091,95.500,95.500,-0.14771,0.00000,0.00000,0.784576,ALIVE,6.464287,10.805
1290,1,88.084,95.500,95.500,-0.14709,0.00000,0.00000,0.789409,ALIVE,6.464287,10.813
1290,2,88.084,95.500,95.500,-0.14709,0.00000,0.00000,0.789409,ALIVE,6.464287,10.813
1291,1,88.077,95.500,95.500,-0.14618,0.00000,0.00000,0.794407,ALIVE,6.464287,10.822
1291,2,88.077,95.500,95.500,-0.14618,0.00000,0.00000,0.794407,ALIVE,6.464287,10.822
1292,1,88.069,95.500,95.500,-0.14481,0.00000,0.00000,0.799552,ALIVE,6.464287,10.830
1292,2,88.069,95.500,95.500,-0.14481,0.00000,0.00000,0.799552,ALIVE,6.464287,10.830
1293,1,88.062,95.500,95.500,-0.14328,0.00000,0.00000,0.804817,ALIVE,6.464287,10.838
1293,2,88.062,95.500,95.500,-0.14328,0.00000,0.00000,0.804817,ALIVE,6.464287,10.838
1294,1,88.055,95.500,95.500,-0.14191,0.00000,0.00000,0.810168,ALIVE,6.464287,10.846
1294,2,88.055,95.500,95.500,-0.14191,0.00000,0.00000,0.810168,ALIVE,6.464287,10.846
1295,1,88.048,95.500,95.500,-0.14023,0.00000,0.00000,0.815562,ALIVE,6.464287,10.855
1295,2,88.048,95.500,95.500,-0.14023,0.00000,0.00000,0.815562,ALIVE,6.464287,10.855
1296,1,88.041,95.500,95.500,-0.13885,0.00000,0.00000,0.820952,ALIVE,6.464287,10.863
1296,2,88.041,95.500,95.500,-0.13885,0.00000,0.00000,0.820952,ALIVE,6.464287,10.863
1297,1,88.034,95.500,95.500,-0.13779,0.00000,0.00000,0.826287,ALIVE,6.464287,10.871
1297,2,88.034,95.500,95.500,-0.13779,0.00000,0.00000,0.826287,ALIVE,6.464287,10.871
1298,1,88.027,95.500,95.500,-0.13702,0.00000,0.00000,0.831513,ALIVE,6.464287,10.880
1298,2,88.027,95.500,95.500,-0.13702,0.00000,0.00000,0.831513,ALIVE,6.464287,10.880
1299,1,88.021,95.500,95.500,-0.13641,0.00000,0.00000,0.836577,ALIVE,6.464287,10.888
1299,2,88.021,95.500,95.500,-0.13641,0.00000,0.00000,0.836577,ALIVE,6.464287,10.888
1300,1,88.014,95.500,95.500,-0.13641,0.00000,0.00000,0.841427,ALIVE,6.518142,10.897
1300,2,88.014,95.500,95.500,-0.13641,0.00000,0.00000,0.841427,ALIVE,6.518142,10.897
1301,1,88.007,95.500,95.500,-0.13702,0.00000,0.00000,0.846016,ALIVE,6.518142,10.906
1301,2,88.007,95.500,95.500,-0.13702,0.00000,0.00000,0.846016,ALIVE,6.518142,10.906
1302,1,88.000,95.500,95.500,-0.13809,0.00000,0.00000,0.850303,ALIVE,6.518142,10.914
1302,2,88.000,95.500,95.500,-0.13809,0.00000,0.00000,0.850303,ALIVE,6.518142,10.914
1303,1,87.993,95.500,95.500,-0.13947,0.00000,0.00000,0.854253,ALIVE,6.518142,10.922
1303,2,87.993,95.500,95.500,-0.13947,0.00000,0.00000,0.854253,ALIVE,6.518142,10.922
1304,1,87.986,95.500,95.500,-0.14160,0.00000,0.00000,0.857838,ALIVE,6.518142,10.930
1304,2,87.986,95.500,95.500,-0.14160,0.00000,0.00000,0.857838,ALIVE,6.518142,10.930
1305,1,87.979,95.500,95.500,-0.14404,0.00000,0.00000,0.861042,ALIVE,6.518142,10.939
1305,2,87.979,95.500,95.500,-0.14404,0.00000,0.00000,0.861042,ALIVE,6.518142,10.939
1306,1,87.971,95.500,95.500,-0.14664,0.00000,0.00000,0.863854,ALIVE,6.518142,10.947
1306,2,87.971,95.500,95.500,-0.14664,0.00000,0.00000,0.863854,ALIVE,6.518142,10.947
1307,1,87.964,95.500,95.500,-0.14969,0.00000,0.00000,0.866274,ALIVE,6.518142,10.955
1307,2,87.964,95.500,95.500,-0.14969,0.00000,0.00000,0.866274,ALIVE,6.518142,10.955
1308,1,87.956,95.500,95.500,-0.15289,0.00000,0.00000,0.868310,ALIVE,6.518142,10.964
1308,2,87.956,95.500,95.500,-0.15289,0.00000,0.00000,0.868310,ALIVE,6.518142,10.964
1309,1,87.948,95.500,95.500,-0.15610,0.00000,0.00000,0.869978,ALIVE,6.518142,10.972
1309,2,87.948,95.500,95.500,-0.15610,0.00000,0.00000,0.869978,ALIVE,6.518142,10.972
1310,1,87.940,95.500,95.500,-0.15900,0.00000,0.00000,0.871297,ALIVE,6.518142,10.980
1310,2,87.940,95.500,95.500,-0.15900,0.00000,0.00000,0.871297,ALIVE,6.518142,10.980
1311,1,87.932,95.500,95.500,-0.16220,0.00000,0.00000,0.872293,ALIVE,6.518142,10.989
1311,2,87.932,95.500,95.500,-0.16220,0.00000,0.00000,0.872293,ALIVE,6.518142,10.989
1312,1,87.924,95.500,95.500,-0.16449,0.00000,0.00000,0.872993,ALIVE,6.518142,10.997
1312,2,87.924,95.500,95.500,-0.16449,0.00000,0.00000,0.872993,ALIVE,6.518142,10.997
1313,1,87.916,95.500,95.500,-0.16693,0.00000,0.00000,0.873425,ALIVE,6.518142,11.006
1313,2,87.916,95.500,95.500,-0.16693,0.00000,0.00000,0.873425,ALIVE,6.518142,11.006
1314,1,87.907,95.500,95.500,-0.16846,0.00000,0.00000,0.873615,ALIVE,6.518142,11.014
1314,2,87.907,95.500,95.500,-0.16846,0.00000,0.00000,0.873615,ALIVE,6.518142,11.014
1315,1,87.899,95.500,95.500,-0.16983,0.00000,0.00000,0.873587,ALIVE,6.518142,11.022
1315,2,87.899,95.500,95.500,-0.16983,0.00000,0.00000,0.873587,ALIVE,6.518142,11.022
1316,1,87.890,95.500,95.500,-0.17029,0.00000,0.00000,0.873361,ALIVE,6.518142,11.031
1316,2,87.890,95.500,95.500,-0.17029,0.00000,0.00000,0.873361,ALIVE,6.518142,11.031
1317,1,87.882,95.500,95.500,-0.17044,0.00000,0.00000,0.872949,ALIVE,6.518142,11.039
1317,2,87.882,95.500,95.500,-0.17044,0.00000,0.00000,0.872949,ALIVE,6.518142,11.039
1318,1,87.873,95.500,95.500,-0.16998,0.00000,0.00000,0.872359,ALIVE,6.518142,11.047
1318,2,87.873,95.500,95.500,-0.16998,0.00000,0.00000,0.872359,ALIVE,6.518142,11.047
1319,1,87.150,95.500,95.500,-14.46991,0.00000,0.00000,0.872212,ALIVE,6.518142,11.056
1319,2,87.150,95.500,95.500,-14.46991,0.00000,0.00000,0.872212,ALIVE,6.518142,11.056
1320,1,87.142,95.500,95.500,-0.15930,0.00000,0.00000,0.875247,ALIVE,6.518142,11.064
1320,2,87.142,95.500,95.500,-0.15930,0.00000,0.00000,0.875247,ALIVE,6.518142,11.064
1321,1,87.134,95.500,95.500,-0.16357,0.00000,0.00000,0.877939,ALIVE,6.518142,11.072
1321,2,87.134,95.500,95.500,-0.16357,0.00000,0.00000,0.877939,ALIVE,6.518142,11.072
1322,1,87.125,95.500,95.500,-0.16754,0.00000,0.00000,0.880312,ALIVE,6.518142,11.080
1322,2,87.125,95.500,95.500,-0.16754,0.00000,0.00000,0.880312,ALIVE,6.518142,11.080
1323,1,87.117,95.500,95.500,-0.17105,0.00000,0.00000,0.882391,ALIVE,6.518142,11.088
1323,2,87.117,95.500,95.500,-0.17105,0.00000,0.00000,0.882391,ALIVE,6.518142,11.088
1324,1,87.108,95.500,95.500,-0.17426,0.00000,0.00000,0.884204,ALIVE,6.518142,11.097
1324,2,87.108,95.500,95.500,-0.17426,0.00000,0.00000,0.884204,ALIVE,6.518142,11.097
1325,1,87.099,95.500,95.500,-0.17700,0.00000,0.00000,0.885774,ALIVE,6.518142,11.105
1325,2,87.099,95.500,95.500,-0.17700,0.00000,0.00000,0.885774,ALIVE,6.518142,11.105
1326,1,87.090,95.500,95.500,-0.17914,0.00000,0.00000,0.887123,ALIVE,6.518142,11.113
1326,2,87.090,95.500,95.500,-0.17914,0.00000,0.00000,0.887123,ALIVE,6.518142,11.113
1327,1,87.081,95.500,95.500,-0.18051,0.00000,0.00000,0.888268,ALIVE,6.518142,11.122
1327,2,87.081,95.500,95.500,-0.18051,0.00000,0.00000,0.888268,ALIVE,6.518142,11.122
1328,1,87.072,95.500,95.500,-0.18173,0.00000,0.00000,0.889220,ALIVE,6.518142,11.130
1328,2,87.072,95.500,95.500,-0.18173,0.00000,0.00000,0.889220,ALIVE,6.518142,11.130
1329,1,87.063,95.500,95.500,-0.18204,0.00000,0.00000,0.889985,ALIVE,6.518142,11.138
1329,2,87.063,95.500,95.500,-0.18204,0.00000,0.00000,0.889985,ALIVE,6.518142,11.138
1330,1,87.054,95.500,95.500,-0.18188,0.00000,0.00000,0.890562,ALIVE,6.518142,11.147
1330,2,87.054,95.500,95.500,-0.18188,0.00000,0.00000,0.890562,ALIVE,6.518142,11.147
1331,1,87.045,95.500,95.500,-0.18143,0.00000,0.00000,0.890945,ALIVE,6.518142,11.155
1331,2,87.045,95.500,95.500,-0.18143,0.00000,0.00000,0.890945,ALIVE,6.518142,11.155
1332,1,87.036,95.500,95.500,-0.18036,0.00000,0.00000,0.891122,ALIVE,6.518142,11.163
1332,2,87.036,95.500,95.500,-0.18036,0.00000,0.00000,0.891122,ALIVE,6.518142,11.163
1333,1,87.027,95.500,95.500,-0.17914,0.00000,0.00000,0.891075,ALIVE,6.518142,11.172
1333,2,87.027,95.500,95.500,-0.17914,0.00000,0.00000,0.891075,ALIVE,6.518142,11.172
1334,1,87.018,95.500,95.500,-0.17776,0.00000,0.00000,0.890783,ALIVE,6.518142,11.180
1334,2,87.018,95.500,95.500,-0.17776,0.00000,0.00000,0.890783,ALIVE,6.518142,11.180
1335,1,87.009,95.500,95.500,-0.17609,0.00000,0.00000,0.890224,ALIVE,6.518142,11.188
1335,2,87.009,95.500,95.500,-0.17609,0.00000,0.00000,0.890224,ALIVE,6.518142,11.188
1336,1,87.000,95.500,95.500,-0.17456,0.00000,0.00000,0.889371,ALIVE,6.518142,11.196
1336,2,87.000,95.500,95.500,-0.17456,0.00000,0.00000,0.889371,ALIVE,6.518142,11.196
1337,1,86.992,95.500,95.500,-0.17288,0.00000,0.00000,0.888201,ALIVE,6.518142,11.205
1337,2,86.992,95.500,95.500,-0.17288,0.00000,0.00000,0.888201,ALIVE,6.518142,11.205
1338,1,86.983,95.500,95.500,-0.17151,0.00000,0.00000,0.886693,ALIVE,6.518142,11.213
1338,2,86.983,95.500,95.500,-0.17151,0.00000,0.00000,0.886693,ALIVE,6.518142,11.213
1339,1,86.975,95.500,95.500,-0.17029,0.00000,0.00000,0.884829,ALIVE,6.518142,11.221
1339,2,86.975,95.500,95.500,-0.17029,0.00000,0.00000,0.884829,ALIVE,6.518142,11.221
1340,1,86.966,95.500,95.500,-0.16907,0.00000,0.00000,0.882594,ALIVE,6.518142,11.229
1340,2,86.966,95.500,95.500,-0.16907,0.00000,0.00000,0.882594,ALIVE,6.518142,11.229
1341,1,86.958,95.500,95.500,-0.16846,0.00000,0.00000,0.879983,ALIVE,6.518142,11.237
1341,2,86.958,95.500,95.500,-0.16846,0.00000,0.00000,0.879983,ALIVE,6.518142,11.237
1342,1,86.950,95.500,95.500,-0.16769,0.00000,0.00000,0.876994,ALIVE,6.518142,11.246
1342,2,86.950,95.500,95.500,-0.16769,0.00000,0.00000,0.876994,ALIVE,6.518142,11.246
1343,1,86.941,95.500,95.500,-0.16739,0.00000,0.00000,0.873636,ALIVE,6.518142,11.254
1343,2,86.941,95.500,95.500,-0.16739,0.00000,0.00000,0.873636,ALIVE,6.518142,11.254
1344,1,86.933,95.500,95.500,-0.16708,0.00000,0.00000,0.869922,ALIVE,6.518142,11.262
1344,2,86.933,95.500,95.500,-0.16708,0.00000,0.00000,0.869922,ALIVE,6.518142,11.262
1345,1,86.924,95.500,95.500,-0.16693,0.00000,0.00000,0.865875,ALIVE,6.518142,11.271
1345,2,86.924,95.500,95.500,-0.16693,0.00000,0.00000,0.865875,ALIVE,6.518142,11.271
1346,1,86.916,95.500,95.500,-0.16678,0.00000,0.00000,0.861522,ALIVE,6.518142,11.279
1346,2,86.916,95.500,95.500,-0.16678,0.00000,0.00000,0.861522,ALIVE,6.518142,11.279
1347,1,86.908,95.500,95.500,-0.16663,0.00000,0.00000,0.856900,ALIVE,6.518142,11.287
1347,2,86.908,95.500,95.500,-0.16663,0.00000,0.00000,0.856900,ALIVE,6.518142,11.287
