# producer=CAELIX
# when=2026-02-18T20:59:13
# cwd=
# python=
# command= /core.py --out _Output/09_sg_collider/09H_collidersg_transistor_tjunction/20260218_205912 --collidersg --collidersg-scenario E --collidersg-sprites [{"sid":1,"kind":"kink_wall","pos":[60,96,96],"vel":[0.52,0.0,0.0],"phase":0.0},{"sid":2,"kind":"kink_wall","pos":[120,60,96],"vel":[0.0,0.0,0.0],"phase":0.0,"track_only":true}] --collidersg-steps 2500 --collidersg-log-every 1 --collidersg-track-r 6 --collidersg-peak-thresh 0.001 --collidersg-phi-abs-every 100 --collidersg-k 0.08 --collidersg-k-outside 5.0 --collidersg-wire-y0 90 --collidersg-wire-y1 102 --collidersg-wire-z0 90 --collidersg-wire-z1 102 --collidersg-wire-bevel 0 --collidersg-wire-geom t_junction --collidersg-junction-x 120 --collidersg-branch-len 48 --collidersg-branch-thick 2 --traffic-mode sine_gordon --collidersg-boundary neumann --n 192 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 0.05 --traffic-gamma 0.0 --traffic-decay 0.0
# run_id=20260218_205912
# experiment=09H_collidersg_transistor_tjunction
# artefact=collidersg
# n=192
# seed=6174
# traffic_c2=0.31
# traffic_dt=0.05
# traffic_gamma=0.0
# traffic_decay=0.0
# boundary_mode=neumann
# sponge_width=0
# sponge_strength=0.0
# sg_k=0.08
# asset_sg_k=nan
# sg_k_inferred=0
# steps=2500
# log_every=1
# phi_abs_every=100
# track_r=6
# peak_thresh=0.001
# sprite_count=2
# scenario=E
# sprites_src=inline_json
# sprite_asset_h5=
# sg_k_outside=5.0
# wire_y0=90
# wire_y1=102
# wire_z0=90
# wire_z1=102
# wire_bevel=0
# wire_geom=t_junction
# junction_x=120
# branch_len=48
# branch_thick=2
# artefact=sg_collision_tracks
# scenario=E
# sprites_digest=07d70e47f69e
# boundary_mode_eff=neumann sponge_width_eff=0 sponge_strength_eff=0.000000
# k_grid_enabled=1 sg_k_outside=5.000000 wire_geom=t_junction wire_y0=90 wire_y1=102 wire_z0=90 wire_z1=102 wire_bevel=0 junction_x=120 branch_len=48 branch_thick=2 domain_mask_enabled=1
# vel0_abs_max=1.477914
t,sid,x,y,z,vx,vy,vz,peak_abs,status,phi_abs_max,wall_s,in_trunk,in_branch_pos,in_branch_neg,in_branch,dy_from_trunk_c
2180,1,121.001,103.477,96.000,0.00229,0.00000,0.00000,6.393985,ALIVE,6.618711,17.449,0,1,0,1,7.977
2180,2,121.001,87.523,96.000,0.00229,0.00000,0.00000,6.393985,ALIVE,6.618711,17.449,0,0,1,1,-7.977
2181,1,121.001,103.477,96.000,0.00229,0.00000,0.00000,6.389946,ALIVE,6.618711,17.456,0,1,0,1,7.977
2181,2,121.001,87.523,96.000,0.00229,0.00000,0.00000,6.389946,ALIVE,6.618711,17.456,0,0,1,1,-7.977
2182,1,121.001,103.477,96.000,0.00031,0.00000,0.00000,6.385230,ALIVE,6.618711,17.465,0,1,0,1,7.977
2182,2,121.001,87.523,96.000,0.00031,0.00000,0.00000,6.385230,ALIVE,6.618711,17.465,0,0,1,1,-7.977
2183,1,121.005,102.956,96.000,0.06653,0.00000,0.00000,6.386666,ALIVE,6.618711,17.472,0,1,0,1,7.456
2183,2,121.005,88.044,96.000,0.06653,0.00000,0.00000,6.386666,ALIVE,6.618711,17.472,0,0,1,1,-7.456
2184,1,121.005,102.959,96.000,0.01587,0.00000,0.00000,6.389927,ALIVE,6.618711,17.481,0,1,0,1,7.459
2184,2,121.005,88.041,96.000,0.01587,0.00000,0.00000,6.389927,ALIVE,6.618711,17.481,0,0,1,1,-7.459
2185,1,121.007,102.962,96.000,0.02258,0.00000,0.00000,6.392810,ALIVE,6.618711,17.488,0,1,0,1,7.462
2185,2,121.007,88.038,96.000,0.02258,0.00000,0.00000,6.392810,ALIVE,6.618711,17.488,0,0,1,1,-7.462
2186,1,121.006,102.962,96.000,-0.00946,0.00000,0.00000,6.395322,ALIVE,6.618711,17.496,0,1,0,1,7.462
2186,2,121.006,88.038,96.000,-0.00946,0.00000,0.00000,6.395322,ALIVE,6.618711,17.496,0,0,1,1,-7.462
2187,1,121.006,102.962,96.000,-0.01053,0.00000,0.00000,6.397459,ALIVE,6.618711,17.504,0,1,0,1,7.462
2187,2,121.006,88.038,96.000,-0.01053,0.00000,0.00000,6.397459,ALIVE,6.618711,17.504,0,0,1,1,-7.462
2188,1,121.005,102.963,96.000,-0.01007,0.00000,0.00000,6.399206,ALIVE,6.618711,17.512,0,1,0,1,7.463
2188,2,121.005,88.037,96.000,-0.01007,0.00000,0.00000,6.399206,ALIVE,6.618711,17.512,0,0,1,1,-7.463
2189,1,121.005,102.964,96.000,-0.00443,0.00000,0.00000,6.400538,ALIVE,6.618711,17.520,0,1,0,1,7.464
2189,2,121.005,88.036,96.000,-0.00443,0.00000,0.00000,6.400538,ALIVE,6.618711,17.520,0,0,1,1,-7.464
2190,1,121.005,102.963,96.000,0.00092,0.00000,0.00000,6.401423,ALIVE,6.618711,17.528,0,1,0,1,7.463
2190,2,121.005,88.037,96.000,0.00092,0.00000,0.00000,6.401423,ALIVE,6.618711,17.528,0,0,1,1,-7.463
2191,1,121.005,102.960,96.000,0.00488,0.00000,0.00000,6.401819,ALIVE,6.618711,17.535,0,1,0,1,7.460
2191,2,121.005,88.040,96.000,0.00488,0.00000,0.00000,6.401819,ALIVE,6.618711,17.535,0,0,1,1,-7.460
2192,1,121.004,102.953,96.000,-0.01846,0.00000,0.00000,6.401682,ALIVE,6.618711,17.543,0,1,0,1,7.453
2192,2,121.004,88.047,96.000,-0.01846,0.00000,0.00000,6.401682,ALIVE,6.618711,17.543,0,0,1,1,-7.453
2193,1,121.003,102.945,96.000,-0.01694,0.00000,0.00000,6.400965,ALIVE,6.618711,17.552,0,1,0,1,7.445
2193,2,121.003,88.055,96.000,-0.01694,0.00000,0.00000,6.400965,ALIVE,6.618711,17.552,0,0,1,1,-7.445
2194,1,121.002,102.936,96.000,-0.02365,0.00000,0.00000,6.399619,ALIVE,6.618711,17.559,0,1,0,1,7.436
2194,2,121.002,88.064,96.000,-0.02365,0.00000,0.00000,6.399619,ALIVE,6.618711,17.559,0,0,1,1,-7.436
2195,1,121.001,102.928,96.000,-0.02167,0.00000,0.00000,6.397597,ALIVE,6.618711,17.567,0,1,0,1,7.428
2195,2,121.001,88.072,96.000,-0.02167,0.00000,0.00000,6.397597,ALIVE,6.618711,17.567,0,0,1,1,-7.428
2196,1,121.000,102.920,96.000,-0.02380,0.00000,0.00000,6.394855,ALIVE,6.618711,17.575,0,1,0,1,7.420
2196,2,121.000,88.080,96.000,-0.02380,0.00000,0.00000,6.394855,ALIVE,6.618711,17.575,0,0,1,1,-7.420
2197,1,120.999,102.912,96.000,-0.01877,0.00000,0.00000,6.391354,ALIVE,6.618711,17.582,0,1,0,1,7.412
2197,2,120.999,88.088,96.000,-0.01877,0.00000,0.00000,6.391354,ALIVE,6.618711,17.582,0,0,1,1,-7.412
2198,1,120.998,102.905,96.000,-0.02106,0.00000,0.00000,6.387058,ALIVE,6.618711,17.590,0,1,0,1,7.405
2198,2,120.998,88.095,96.000,-0.02106,0.00000,0.00000,6.387058,ALIVE,6.618711,17.590,0,0,1,1,-7.405
2199,1,120.997,102.900,96.000,-0.01648,0.00000,0.00000,6.381944,ALIVE,6.618711,17.598,0,1,0,1,7.400
2199,2,120.997,88.100,96.000,-0.01648,0.00000,0.00000,6.381944,ALIVE,6.618711,17.598,0,0,1,1,-7.400
2200,1,120.996,102.896,96.000,-0.01129,0.00000,0.00000,6.375993,ALIVE,6.683651,17.607,0,1,0,1,7.396
2200,2,120.996,88.104,96.000,-0.01114,0.00000,0.00000,6.375993,ALIVE,6.683651,17.607,0,0,1,1,-7.396
2201,1,120.996,102.893,96.000,-0.00610,0.00000,0.00000,6.369200,ALIVE,6.683651,17.615,0,1,0,1,7.393
2201,2,120.996,88.107,96.000,-0.00626,0.00000,0.00000,6.369200,ALIVE,6.683651,17.615,0,0,1,1,-7.393
2202,1,120.996,102.891,96.000,-0.00153,0.00000,0.00000,6.361569,ALIVE,6.683651,17.623,0,1,0,1,7.391
2202,2,120.996,88.109,96.000,-0.00153,0.00000,0.00000,6.361569,ALIVE,6.683651,17.623,0,0,1,1,-7.391
2203,1,120.996,102.891,96.000,0.00229,0.00000,0.00000,6.353119,ALIVE,6.683651,17.630,0,1,0,1,7.391
2203,2,120.996,88.109,96.000,0.00229,0.00000,0.00000,6.353119,ALIVE,6.683651,17.630,0,0,1,1,-7.391
2204,1,120.996,102.893,96.000,0.00549,0.00000,0.00000,6.343879,ALIVE,6.683651,17.638,0,1,0,1,7.393
2204,2,120.996,88.107,96.000,0.00549,0.00000,0.00000,6.343879,ALIVE,6.683651,17.638,0,0,1,1,-7.393
2205,1,120.997,102.896,96.000,0.00763,0.00000,0.00000,6.333896,ALIVE,6.683651,17.646,0,1,0,1,7.396
2205,2,120.997,88.104,96.000,0.00763,0.00000,0.00000,6.333896,ALIVE,6.683651,17.646,0,0,1,1,-7.396
2206,1,121.000,108.007,96.000,0.05783,0.00000,0.00000,6.336261,ALIVE,6.683651,17.654,0,1,0,1,12.507
2206,2,121.000,82.993,96.000,0.05783,0.00000,0.00000,6.336261,ALIVE,6.683651,17.654,0,0,1,1,-12.507
2207,1,121.000,109.999,96.000,-0.00458,0.00000,0.00000,6.388229,ALIVE,6.683651,17.662,0,1,0,1,14.499
2207,2,121.000,81.001,96.000,-0.00458,0.00000,0.00000,6.388229,ALIVE,6.683651,17.662,0,0,1,1,-14.499
2208,1,121.000,110.000,96.000,-0.00031,0.00000,0.00000,6.401597,ALIVE,6.683651,17.670,0,1,0,1,14.500
2208,2,121.000,81.000,96.000,-0.00031,0.00000,0.00000,6.401597,ALIVE,6.683651,17.670,0,0,1,1,-14.500
2209,1,120.999,110.002,96.000,-0.00092,0.00000,0.00000,6.413376,ALIVE,6.683651,17.677,0,1,0,1,14.502
2209,2,120.999,80.998,96.000,-0.00092,0.00000,0.00000,6.413376,ALIVE,6.683651,17.677,0,0,1,1,-14.502
2210,1,120.999,110.003,96.000,-0.00031,0.00000,0.00000,6.423577,ALIVE,6.683651,17.685,0,1,0,1,14.503
2210,2,120.999,80.997,96.000,-0.00031,0.00000,0.00000,6.423577,ALIVE,6.683651,17.685,0,0,1,1,-14.503
2211,1,120.999,110.004,96.000,0.00046,0.00000,0.00000,6.432229,ALIVE,6.683651,17.693,0,1,0,1,14.504
2211,2,120.999,80.996,96.000,0.00046,0.00000,0.00000,6.432229,ALIVE,6.683651,17.693,0,0,1,1,-14.504
2212,1,120.999,110.988,96.000,-0.00031,0.00000,0.00000,6.443680,ALIVE,6.683651,17.701,0,1,0,1,15.488
2212,2,120.999,80.012,96.000,-0.00031,0.00000,0.00000,6.443680,ALIVE,6.683651,17.701,0,0,1,1,-15.488
2213,1,120.999,110.990,96.000,0.00046,0.00000,0.00000,6.455986,ALIVE,6.683651,17.709,0,1,0,1,15.490
2213,2,120.999,80.010,96.000,0.00046,0.00000,0.00000,6.455986,ALIVE,6.683651,17.709,0,0,1,1,-15.490
2214,1,120.999,110.991,96.000,-0.00076,0.00000,0.00000,6.466263,ALIVE,6.683651,17.717,0,1,0,1,15.491
2214,2,120.999,80.009,96.000,-0.00076,0.00000,0.00000,6.466263,ALIVE,6.683651,17.717,0,0,1,1,-15.491
2215,1,120.999,110.992,96.000,-0.00031,0.00000,0.00000,6.474495,ALIVE,6.683651,17.725,0,1,0,1,15.492
2215,2,120.999,80.008,96.000,-0.00031,0.00000,0.00000,6.474495,ALIVE,6.683651,17.725,0,0,1,1,-15.492
2216,1,120.999,110.994,96.000,-0.00015,0.00000,0.00000,6.480700,ALIVE,6.683651,17.733,0,1,0,1,15.494
2216,2,120.999,80.006,96.000,-0.00015,0.00000,0.00000,6.480700,ALIVE,6.683651,17.733,0,0,1,1,-15.494
2217,1,120.999,110.995,96.000,0.00061,0.00000,0.00000,6.484927,ALIVE,6.683651,17.740,0,1,0,1,15.495
2217,2,120.999,80.005,96.000,0.00061,0.00000,0.00000,6.484927,ALIVE,6.683651,17.740,0,0,1,1,-15.495
2218,1,120.999,110.996,96.000,0.00076,0.00000,0.00000,6.487254,ALIVE,6.683651,17.748,0,1,0,1,15.496
2218,2,120.999,80.004,96.000,0.00076,0.00000,0.00000,6.487254,ALIVE,6.683651,17.748,0,0,1,1,-15.496
2219,1,120.999,110.997,96.000,-0.00031,0.00000,0.00000,6.487787,ALIVE,6.683651,17.756,0,1,0,1,15.497
2219,2,120.999,80.003,96.000,-0.00031,0.00000,0.00000,6.487787,ALIVE,6.683651,17.756,0,0,1,1,-15.497
2220,1,120.999,110.999,96.000,0.00046,0.00000,0.00000,6.486653,ALIVE,6.683651,17.764,0,1,0,1,15.499
2220,2,120.999,80.001,96.000,0.00046,0.00000,0.00000,6.486653,ALIVE,6.683651,17.764,0,0,1,1,-15.499
2221,1,120.999,111.987,96.000,-0.00244,0.00000,0.00000,6.486848,ALIVE,6.683651,17.772,0,1,0,1,16.487
2221,2,120.999,79.013,96.000,-0.00244,0.00000,0.00000,6.486848,ALIVE,6.683651,17.772,0,0,1,1,-16.487
2222,1,120.999,111.989,96.000,0.00000,0.00000,0.00000,6.490752,ALIVE,6.683651,17.780,0,1,0,1,16.489
2222,2,120.999,79.011,96.000,0.00000,0.00000,0.00000,6.490752,ALIVE,6.683651,17.780,0,0,1,1,-16.489
2223,1,120.999,111.991,96.000,0.00076,0.00000,0.00000,6.492435,ALIVE,6.683651,17.788,0,1,0,1,16.491
2223,2,120.999,79.009,96.000,0.00076,0.00000,0.00000,6.492435,ALIVE,6.683651,17.788,0,0,1,1,-16.491
2224,1,120.999,111.993,96.000,-0.00061,0.00000,0.00000,6.491980,ALIVE,6.683651,17.796,0,1,0,1,16.493
2224,2,120.999,79.007,96.000,-0.00061,0.00000,0.00000,6.491980,ALIVE,6.683651,17.796,0,0,1,1,-16.493
2225,1,120.999,111.995,96.000,0.00015,0.00000,0.00000,6.489511,ALIVE,6.683651,17.804,0,1,0,1,16.495
2225,2,120.999,79.005,96.000,0.00015,0.00000,0.00000,6.489511,ALIVE,6.683651,17.804,0,0,1,1,-16.495
2226,1,120.999,111.997,96.000,0.00092,0.00000,0.00000,6.485191,ALIVE,6.683651,17.812,0,1,0,1,16.497
2226,2,120.999,79.003,96.000,0.00092,0.00000,0.00000,6.485191,ALIVE,6.683651,17.812,0,0,1,1,-16.497
2227,1,120.999,111.999,96.000,0.00031,0.00000,0.00000,6.479210,ALIVE,6.683651,17.820,0,1,0,1,16.499
2227,2,120.999,79.001,96.000,0.00031,0.00000,0.00000,6.479210,ALIVE,6.683651,17.820,0,0,1,1,-16.499
2228,1,120.999,112.989,96.000,-0.00137,0.00000,0.00000,6.481633,ALIVE,6.683651,17.828,0,1,0,1,17.489
2228,2,120.999,78.011,96.000,-0.00137,0.00000,0.00000,6.481633,ALIVE,6.683651,17.828,0,0,1,1,-17.489
2229,1,120.999,112.992,96.000,0.00076,0.00000,0.00000,6.485155,ALIVE,6.683651,17.835,0,1,0,1,17.492
2229,2,120.999,78.008,96.000,0.00076,0.00000,0.00000,6.485155,ALIVE,6.683651,17.835,0,0,1,1,-17.492
2230,1,120.999,112.994,96.000,-0.00031,0.00000,0.00000,6.486459,ALIVE,6.683651,17.844,0,1,0,1,17.494
2230,2,120.999,78.006,96.000,-0.00031,0.00000,0.00000,6.486459,ALIVE,6.683651,17.844,0,0,1,1,-17.494
2231,1,120.999,112.997,96.000,0.00046,0.00000,0.00000,6.485585,ALIVE,6.683651,17.851,0,1,0,1,17.497
2231,2,120.999,78.003,96.000,0.00046,0.00000,0.00000,6.485585,ALIVE,6.683651,17.851,0,0,1,1,-17.497
2232,1,120.999,112.999,96.000,-0.00061,0.00000,0.00000,6.482618,ALIVE,6.683651,17.859,0,1,0,1,17.499
2232,2,120.999,78.001,96.000,-0.00061,0.00000,0.00000,6.482618,ALIVE,6.683651,17.859,0,0,1,1,-17.499
2233,1,120.999,113.001,96.000,-0.00015,0.00000,0.00000,6.477688,ALIVE,6.683651,17.867,0,1,0,1,17.501
2233,2,120.999,77.999,96.000,-0.00015,0.00000,0.00000,6.477688,ALIVE,6.683651,17.867,0,0,1,1,-17.501
2234,1,120.999,113.991,96.000,-0.00046,0.00000,0.00000,6.480593,ALIVE,6.683651,17.874,0,1,0,1,18.491
2234,2,120.999,77.009,96.000,-0.00046,0.00000,0.00000,6.480593,ALIVE,6.683651,17.874,0,0,1,1,-18.491
2235,1,120.999,113.993,96.000,-0.00107,0.00000,0.00000,6.485938,ALIVE,6.683651,17.883,0,1,0,1,18.493
2235,2,120.999,77.007,96.000,-0.00107,0.00000,0.00000,6.485938,ALIVE,6.683651,17.883,0,0,1,1,-18.493
2236,1,120.999,113.996,96.000,-0.00031,0.00000,0.00000,6.488950,ALIVE,6.683651,17.891,0,1,0,1,18.496
2236,2,120.999,77.004,96.000,-0.00031,0.00000,0.00000,6.488950,ALIVE,6.683651,17.891,0,0,1,1,-18.496
2237,1,120.999,113.999,96.000,-0.00122,0.00000,0.00000,6.489612,ALIVE,6.683651,17.898,0,1,0,1,18.499
2237,2,120.999,77.001,96.000,-0.00122,0.00000,0.00000,6.489612,ALIVE,6.683651,17.898,0,0,1,1,-18.499
2238,1,120.999,114.001,96.000,-0.00061,0.00000,0.00000,6.487957,ALIVE,6.683651,17.906,0,1,0,1,18.501
2238,2,120.999,76.999,96.000,-0.00061,0.00000,0.00000,6.487957,ALIVE,6.683651,17.906,0,0,1,1,-18.501
2239,1,120.999,114.003,96.000,0.00031,0.00000,0.00000,6.484068,ALIVE,6.683651,17.914,0,1,0,1,18.503
2239,2,120.999,76.997,96.000,0.00031,0.00000,0.00000,6.484068,ALIVE,6.683651,17.914,0,0,1,1,-18.503
2240,1,120.999,114.992,96.000,-0.00183,0.00000,0.00000,6.478947,ALIVE,6.683651,17.922,0,1,0,1,19.492
2240,2,120.999,76.008,96.000,-0.00183,0.00000,0.00000,6.478947,ALIVE,6.683651,17.922,0,0,1,1,-19.492
2241,1,120.999,114.995,96.000,0.00183,0.00000,0.00000,6.485593,ALIVE,6.683651,17.930,0,1,0,1,19.495
2241,2,120.999,76.005,96.000,0.00183,0.00000,0.00000,6.485593,ALIVE,6.683651,17.930,0,0,1,1,-19.495
2242,1,120.999,114.997,96.000,0.00198,0.00000,0.00000,6.490091,ALIVE,6.683651,17.938,0,1,0,1,19.497
2242,2,120.999,76.003,96.000,0.00198,0.00000,0.00000,6.490091,ALIVE,6.683651,17.938,0,0,1,1,-19.497
2243,1,120.999,115.000,96.000,0.00076,0.00000,0.00000,6.492385,ALIVE,6.683651,17.946,0,1,0,1,19.500
2243,2,120.999,76.000,96.000,0.00076,0.00000,0.00000,6.492385,ALIVE,6.683651,17.946,0,0,1,1,-19.500
2244,1,120.999,115.002,96.000,0.00015,0.00000,0.00000,6.492464,ALIVE,6.683651,17.954,0,1,0,1,19.502
2244,2,120.999,75.998,96.000,0.00015,0.00000,0.00000,6.492464,ALIVE,6.683651,17.954,0,0,1,1,-19.502
2245,1,120.999,115.005,96.000,0.00092,0.00000,0.00000,6.490355,ALIVE,6.683651,17.962,0,1,0,1,19.505
2245,2,120.999,75.995,96.000,0.00092,0.00000,0.00000,6.490355,ALIVE,6.683651,17.962,0,0,1,1,-19.505
2246,1,120.999,115.007,96.000,0.00168,0.00000,0.00000,6.486129,ALIVE,6.683651,17.970,0,1,0,1,19.507
2246,2,120.999,75.993,96.000,0.00168,0.00000,0.00000,6.486129,ALIVE,6.683651,17.970,0,0,1,1,-19.507
2247,1,120.999,115.996,96.000,-0.00198,0.00000,0.00000,6.492791,ALIVE,6.683651,17.978,0,1,0,1,20.496
2247,2,120.999,75.004,96.000,-0.00198,0.00000,0.00000,6.492791,ALIVE,6.683651,17.978,0,0,1,1,-20.496
2248,1,120.999,115.998,96.000,-0.00275,0.00000,0.00000,6.498667,ALIVE,6.683651,17.986,0,1,0,1,20.498
2248,2,120.999,75.002,96.000,-0.00275,0.00000,0.00000,6.498667,ALIVE,6.683651,17.986,0,0,1,1,-20.498
2249,1,120.999,116.001,96.000,-0.00183,0.00000,0.00000,6.502413,ALIVE,6.683651,17.994,0,1,0,1,20.501
2249,2,120.999,74.999,96.000,-0.00183,0.00000,0.00000,6.502413,ALIVE,6.683651,17.994,0,0,1,1,-20.501
2250,1,120.999,116.004,96.000,-0.00076,0.00000,0.00000,6.503979,ALIVE,6.683651,18.002,0,1,0,1,20.504
2250,2,120.999,74.996,96.000,-0.00076,0.00000,0.00000,6.503979,ALIVE,6.683651,18.002,0,0,1,1,-20.504
2251,1,120.999,116.006,96.000,0.00015,0.00000,0.00000,6.503347,ALIVE,6.683651,18.010,0,1,0,1,20.506
2251,2,120.999,74.994,96.000,0.00015,0.00000,0.00000,6.503347,ALIVE,6.683651,18.010,0,0,1,1,-20.506
2252,1,120.999,116.009,96.000,0.00122,0.00000,0.00000,6.500538,ALIVE,6.683651,18.017,0,1,0,1,20.509
2252,2,120.999,74.991,96.000,0.00122,0.00000,0.00000,6.500538,ALIVE,6.683651,18.017,0,0,1,1,-20.509
2253,1,120.999,116.997,96.000,-0.00305,0.00000,0.00000,6.507010,ALIVE,6.683651,18.025,0,1,0,1,21.497
2253,2,120.999,74.003,96.000,-0.00305,0.00000,0.00000,6.507010,ALIVE,6.683651,18.025,0,0,1,1,-21.497
2254,1,120.999,117.000,96.000,0.00107,0.00000,0.00000,6.512903,ALIVE,6.683651,18.033,0,1,0,1,21.500
2254,2,120.999,74.000,96.000,0.00107,0.00000,0.00000,6.512903,ALIVE,6.683651,18.033,0,0,1,1,-21.500
2255,1,120.999,117.002,96.000,0.00214,0.00000,0.00000,6.516565,ALIVE,6.683651,18.041,0,1,0,1,21.502
2255,2,120.999,73.998,96.000,0.00214,0.00000,0.00000,6.516565,ALIVE,6.683651,18.041,0,0,1,1,-21.502
2256,1,120.999,117.004,96.000,0.00214,0.00000,0.00000,6.517954,ALIVE,6.683651,18.049,0,1,0,1,21.504
2256,2,120.999,73.996,96.000,0.00214,0.00000,0.00000,6.517954,ALIVE,6.683651,18.049,0,0,1,1,-21.504
2257,1,120.999,117.007,96.000,0.00259,0.00000,0.00000,6.517068,ALIVE,6.683651,18.057,0,1,0,1,21.507
2257,2,120.999,73.993,96.000,0.00259,0.00000,0.00000,6.517068,ALIVE,6.683651,18.057,0,0,1,1,-21.507
2258,1,121.000,117.009,96.000,0.00336,0.00000,0.00000,6.513948,ALIVE,6.683651,18.065,0,1,0,1,21.509
2258,2,121.000,73.991,96.000,0.00336,0.00000,0.00000,6.513948,ALIVE,6.683651,18.065,0,0,1,1,-21.509
2259,1,121.000,117.998,96.000,0.00214,0.00000,0.00000,6.514752,ALIVE,6.683651,18.073,0,1,0,1,22.498
2259,2,121.000,73.002,96.000,0.00214,0.00000,0.00000,6.514752,ALIVE,6.683651,18.073,0,0,1,1,-22.498
2260,1,121.000,118.000,96.000,-0.00214,0.00000,0.00000,6.520368,ALIVE,6.683651,18.081,0,1,0,1,22.500
2260,2,121.000,73.000,96.000,-0.00214,0.00000,0.00000,6.520368,ALIVE,6.683651,18.081,0,0,1,1,-22.500
2261,1,120.999,118.002,96.000,-0.00381,0.00000,0.00000,6.523962,ALIVE,6.683651,18.088,0,1,0,1,22.502
2261,2,120.999,72.998,96.000,-0.00381,0.00000,0.00000,6.523962,ALIVE,6.683651,18.088,0,0,1,1,-22.502
2262,1,120.999,118.005,96.000,-0.00320,0.00000,0.00000,6.525454,ALIVE,6.683651,18.097,0,1,0,1,22.505
2262,2,120.999,72.995,96.000,-0.00320,0.00000,0.00000,6.525454,ALIVE,6.683651,18.097,0,0,1,1,-22.505
2263,1,120.999,118.007,96.000,-0.00244,0.00000,0.00000,6.524793,ALIVE,6.683651,18.105,0,1,0,1,22.507
2263,2,120.999,72.993,96.000,-0.00244,0.00000,0.00000,6.524793,ALIVE,6.683651,18.105,0,0,1,1,-22.507
2264,1,120.999,118.009,96.000,-0.00137,0.00000,0.00000,6.521965,ALIVE,6.683651,18.114,0,1,0,1,22.509
2264,2,120.999,72.991,96.000,-0.00137,0.00000,0.00000,6.521965,ALIVE,6.683651,18.114,0,0,1,1,-22.509
2265,1,120.999,118.998,96.000,-0.00259,0.00000,0.00000,6.518661,ALIVE,6.683651,18.122,0,1,0,1,23.498
2265,2,120.999,72.002,96.000,-0.00259,0.00000,0.00000,6.518661,ALIVE,6.683651,18.122,0,0,1,1,-23.498
2266,1,120.999,118.999,96.000,-0.00122,0.00000,0.00000,6.522683,ALIVE,6.683651,18.131,0,1,0,1,23.499
2266,2,120.999,72.001,96.000,-0.00122,0.00000,0.00000,6.522683,ALIVE,6.683651,18.131,0,0,1,1,-23.499
2267,1,120.999,119.001,96.000,0.00000,0.00000,0.00000,6.524562,ALIVE,6.683651,18.139,0,1,0,1,23.501
2267,2,120.999,71.999,96.000,0.00000,0.00000,0.00000,6.524562,ALIVE,6.683651,18.139,0,0,1,1,-23.501
2268,1,120.999,119.002,96.000,0.00153,0.00000,0.00000,6.524180,ALIVE,6.683651,18.148,0,1,0,1,23.502
2268,2,120.999,71.998,96.000,0.00153,0.00000,0.00000,6.524180,ALIVE,6.683651,18.148,0,0,1,1,-23.502
2269,1,120.999,119.004,96.000,0.00275,0.00000,0.00000,6.521462,ALIVE,6.683651,18.157,0,1,0,1,23.504
2269,2,120.999,71.996,96.000,0.00275,0.00000,0.00000,6.521462,ALIVE,6.683651,18.157,0,0,1,1,-23.504
2270,1,120.999,119.006,96.000,0.00397,0.00000,0.00000,6.516379,ALIVE,6.683651,18.165,0,1,0,1,23.506
2270,2,120.999,71.994,96.000,0.00397,0.00000,0.00000,6.516379,ALIVE,6.683651,18.165,0,0,1,1,-23.506
2271,1,121.000,119.007,96.000,0.00488,0.00000,0.00000,6.508951,ALIVE,6.683651,18.174,0,1,0,1,23.507
2271,2,121.000,71.993,96.000,0.00488,0.00000,0.00000,6.508951,ALIVE,6.683651,18.174,0,0,1,1,-23.507
2272,1,121.000,119.009,96.000,0.00458,0.00000,0.00000,6.499238,ALIVE,6.683651,18.182,0,1,0,1,23.509
2272,2,121.000,71.991,96.000,0.00443,0.00000,0.00000,6.499238,ALIVE,6.683651,18.182,0,0,1,1,-23.509
2273,1,121.000,119.010,96.000,-0.00092,0.00000,0.00000,6.487341,ALIVE,6.683651,18.191,0,1,0,1,23.510
2273,2,121.000,71.990,96.000,-0.00076,0.00000,0.00000,6.487341,ALIVE,6.683651,18.191,0,0,1,1,-23.510
2274,1,121.000,119.997,96.000,-0.00183,0.00000,0.00000,6.478082,ALIVE,6.683651,18.200,0,1,0,1,24.497
2274,2,121.000,71.003,96.000,-0.00183,0.00000,0.00000,6.478082,ALIVE,6.683651,18.200,0,0,1,1,-24.497
2275,1,121.000,119.999,96.000,-0.00229,0.00000,0.00000,6.472477,ALIVE,6.683651,18.208,0,1,0,1,24.499
2275,2,121.000,71.001,96.000,-0.00229,0.00000,0.00000,6.472477,ALIVE,6.683651,18.208,0,0,1,1,-24.499
2276,1,120.999,120.000,96.000,-0.00351,0.00000,0.00000,6.465147,ALIVE,6.683651,18.216,0,1,0,1,24.500
2276,2,120.999,71.000,96.000,-0.00351,0.00000,0.00000,6.465147,ALIVE,6.683651,18.216,0,0,1,1,-24.500
2277,1,120.999,120.002,96.000,-0.00320,0.00000,0.00000,6.456061,ALIVE,6.683651,18.225,0,1,0,1,24.502
2277,2,120.999,70.998,96.000,-0.00320,0.00000,0.00000,6.456061,ALIVE,6.683651,18.225,0,0,1,1,-24.502
2278,1,120.999,120.003,96.000,-0.00290,0.00000,0.00000,6.445216,ALIVE,6.683651,18.233,0,1,0,1,24.503
