# producer=CAELIX
# when=2026-02-25T14:47:36
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06F_relativity_twin_paradox_xy_sponge/20260225_144735 --relativity --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --traffic-boundary sponge --traffic-sponge-width 8 --traffic-sponge-strength 1.0 --traffic-sponge-axes xy --rel-L 48 --rel-v-frac 0.3 --rel-v-frac-ref 0.1 --rel-steps 2000 --rel-slab 8 --rel-amp 500 --rel-sigma 2.25 --rel-threshold 0.01 --rel-refractory 10 --rel-detect window_peak --rel-start-threshold 0.01 --rel-peak-window 12 --rel-accept-threshold -1.0
# run_id=20260225_144735
# experiment=06F_relativity_twin_paradox_xy_sponge
# artefact=relativity_lightbox
# n=512
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# rel_steps=2000
# rel_L=48
# rel_v_frac=0.3
# rel_v_frac_ref=0.1
# rel_v_ref=0.05567764362830022
# rel_v=0.16703293088490065
# rel_slab=8
# rel_amp=500.0
# rel_sigma=2.25
# rel_threshold=0.01
# rel_refractory=10
# rel_detect=window_peak
# rel_start_threshold=0.01
# rel_peak_window=12
# rel_accept_threshold=-1.0
t,x_s,x_s_f,x_m,v_ref,a_sx,a_sy,b_sx,b_sy,a_mx,a_my,b_mx,b_my,phi_sa,phi_sb,phi_ma,phi_mb,e_sa,e_sb,e_ma,e_mb,hit_sa,hit_sb,hit_ma,hit_mb,hits_sa,hits_sb,hits_ma,hits_mb,T0_est,Tp_est,c_axis_est,c_diag_est,ratio_est,gamma_corr_est,gamma_pred_axis,anisotropy_A,ratio_pred,ratio_err,gamma_sr,cap_s,cap_m,t_peak_s,t_peak_m,e_peak_s,e_peak_m,hit_t_s,hit_t_m,accept_t_s,accept_t_m
1070,74,73.575079,193,0.0556776,74,232,74,280,193,232,193,280,3.643865585e+01,-2.772112274e+01,-1.271659164e+02,5.280922318e+01,3.793366670e+05,1.800670166e+05,2.065814905e+06,4.748196160e+05,0,0,0,0,5,5,5,5,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,1,997,973,7.998716780e+05,8.042433835e+05,-1,-1,-1,-1
1071,74,73.630756,193,0.0556776,74,232,74,280,193,232,193,280,4.197234726e+01,-2.348179436e+01,-1.345136108e+02,5.163168716e+01,4.895771859e+05,1.165573570e+05,2.172912416e+06,4.793010524e+05,0,0,0,0,5,5,5,5,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,1,997,973,7.998716780e+05,8.042433835e+05,-1,-1,-1,-1
1072,74,73.686434,193,0.0556776,74,232,74,280,193,232,193,280,5.123395157e+01,-1.932838058e+01,-1.364144745e+02,5.190174103e+01,5.740707524e+05,6.522272294e+04,2.135591802e+06,4.641268849e+05,0,0,0,0,5,5,5,5,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,1,997,973,7.998716780e+05,8.042433835e+05,-1,-1,-1,-1
1073,74,73.742112,193,0.0556776,74,232,74,280,193,232,193,280,6.185411835e+01,-1.462638283e+01,-1.324611359e+02,5.330337524e+01,6.289982516e+05,3.443535284e+04,1.958200233e+06,4.204008608e+05,0,0,0,1,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,997,1071,7.998716780e+05,4.793010524e+05,-1,1071,-1,1073
1074,74,73.797789,193,0.0556776,74,232,74,280,193,232,193,280,7.097105408e+01,-8.850236893e+00,-1.227953033e+02,5.543323975e+02,6.585055070e+05,2.519927834e+04,1.664709136e+06,2.888584223e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1075,74,73.853467,194,0.0556776,74,232,74,280,194,232,194,280,7.686882019e+01,-1.485926032e+00,-1.150568619e+02,8.855615234e+02,6.659338872e+05,3.367009771e+04,1.465472417e+06,5.587085273e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1076,74,73.909145,194,0.0556776,74,232,74,280,194,232,194,280,7.922522736e+01,7.848674774e+00,-9.783752441e+01,1.130360107e+03,6.480811873e+05,5.599748206e+04,1.090249251e+06,8.656993936e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1077,74,73.964822,194,0.0556776,74,232,74,280,194,232,194,280,7.813549042e+01,1.902986526e+01,-7.600786591e+01,1.217213379e+03,5.993040519e+05,9.068283824e+04,7.207239038e+05,1.070807476e+08,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1078,74,74.020500,194,0.0556776,74,232,74,280,194,232,194,280,7.323837280e+01,3.112079811e+01,-5.053798294e+01,1.156591187e+03,5.207167103e+05,1.365720751e+05,4.110765843e+05,1.107564216e+08,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1079,74,74.076177,194,0.0556776,74,232,74,280,194,232,194,280,6.398396683e+01,4.248019409e+01,-2.293208885e+01,9.858009033e+02,4.239212619e+05,1.889851674e+05,2.050208235e+05,9.799539541e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1080,74,74.131855,194,0.0556776,74,232,74,280,194,232,194,280,5.071457291e+01,5.130704498e+01,4.862770557e+00,7.540276489e+02,3.257097002e+05,2.384986503e+05,1.294985914e+05,7.457078934e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1081,74,74.187533,195,0.0556776,74,232,74,280,195,232,195,280,3.528991318e+01,5.628176880e+01,1.661754799e+01,5.591609497e+02,2.385027718e+05,2.743354151e+05,1.387684802e+05,4.608129214e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1082,74,74.243210,195,0.0556776,74,232,74,280,195,232,195,280,2.045010376e+01,5.692439651e+01,4.074774551e+01,3.568849792e+02,1.657479457e+05,2.897042156e+05,2.586400386e+05,2.730335331e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1083,74,74.298888,195,0.0556776,74,232,74,280,195,232,195,280,8.408674240e+00,5.356406784e+01,6.123028183e+01,1.650138550e+02,1.063383038e+05,2.846122348e+05,4.929310735e+05,1.374337078e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1084,74,74.354566,195,0.0556776,74,232,74,280,195,232,195,280,-1.061090752e-01,4.709897995e+01,7.795337677e+01,-4.445704937e+00,6.157570227e+04,2.639517259e+05,8.080708761e+05,6.781686862e+06,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1085,74,74.410243,195,0.0556776,74,232,74,280,195,232,195,280,-5.693406105e+00,3.876550293e+01,9.155377960e+01,-1.443720856e+02,3.753117339e+04,2.329165998e+05,1.158191642e+06,5.768632047e+06,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,1,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1086,74,74.465921,195,0.0556776,74,232,74,280,195,232,195,280,-9.470512390e+00,2.996217537e+01,1.028313370e+02,-2.514832153e+02,4.136623790e+04,1.942768925e+05,1.491141914e+06,8.732944885e+06,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,1,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1087,75,74.521599,196,0.0556776,75,232,75,280,196,232,196,280,-1.054727936e+01,2.184371758e+01,1.059606476e+02,-2.644439087e+02,6.127520918e+04,1.497738198e+05,1.584147233e+06,1.009382753e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,1,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1088,75,74.577276,196,0.0556776,75,232,75,280,196,232,196,280,-1.357864857e+01,1.519465637e+01,1.143721008e+02,-3.344012451e+02,1.078524465e+05,1.051184177e+05,1.804083274e+06,1.411248487e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,1,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1089,75,74.632954,196,0.0556776,75,232,75,280,196,232,196,280,-1.837941170e+01,1.095370293e+01,1.202066650e+02,-3.815385437e+02,1.634297697e+05,6.516471632e+04,1.909586629e+06,1.743748541e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,1,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1090,75,74.688632,196,0.0556776,75,232,75,280,196,232,196,280,-2.604090309e+01,8.833243370e+00,1.227735596e+02,-4.100517883e+02,2.179007975e+05,3.763534654e+04,1.888032697e+06,1.926023673e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,1,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1091,75,74.744309,196,0.0556776,75,232,75,280,196,232,196,280,-3.652951431e+01,8.031724930e+00,1.214243851e+02,-4.202304993e+02,2.673673724e+05,2.665729320e+04,1.745099184e+06,1.933229901e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,1,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1092,75,74.799987,196,0.0556776,75,232,75,280,196,232,196,280,-4.817295074e+01,7.694135189e+00,1.155306931e+02,-4.091003418e+02,3.114890752e+05,2.943414400e+04,1.501849515e+06,1.783371957e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,1,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1093,75,74.855664,197,0.0556776,75,232,75,280,197,232,197,280,-5.817944336e+01,7.252968788e+00,1.104488983e+02,-3.850255737e+02,3.480093931e+05,3.747754456e+04,1.345137314e+06,1.553468490e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,1,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1094,75,74.911342,197,0.0556776,75,232,75,280,197,232,197,280,-6.397624588e+01,6.446256638e+00,9.722460938e+01,-3.426959839e+02,3.705294443e+05,4.175098647e+04,1.025699668e+06,1.299298861e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,1,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1095,75,74.967020,197,0.0556776,75,232,75,280,197,232,197,280,-6.442477417e+01,5.068690300e+00,7.863933563e+01,-2.835439148e+02,3.721062464e+05,3.853433022e+04,7.009324445e+05,1.002923181e+07,0,0,0,0,5,5,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,1,0,997,1071,7.998716780e+05,4.793010524e+05,-1,-1,-1,-1
1096,75,75.022697,197,0.0556776,75,232,75,280,197,232,197,280,-6.009980774e+01,2.698328972e+00,5.560320663e+01,-2.166174011e+02,3.505364917e+05,3.297397923e+04,4.169487651e+05,7.130433902e+06,0,1,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,1085,-1,1096,-1
1097,75,75.078375,197,0.0556776,75,232,75,280,197,232,197,280,-5.261573410e+01,4.986254883e+02,2.983902550e+01,-1.504019165e+02,3.101858526e+05,2.414851847e+07,2.140339636e+05,4.644557893e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1098,75,75.134053,197,0.0556776,75,232,75,280,197,232,197,280,-4.365358734e+01,9.040828857e+02,3.320751667e+00,-9.042709351e+01,2.597540313e+05,5.158176413e+07,1.188839910e+05,2.743315696e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1099,75,75.189730,198,0.0556776,75,232,75,280,198,232,198,280,-3.436239624e+01,1.155779419e+03,-7.893034935e+00,-7.029463959e+01,2.074243949e+05,8.204122165e+07,1.152540004e+05,2.166806856e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1100,75,75.245408,198,0.0556776,75,232,75,280,198,232,198,280,-2.533713531e+01,1.230856689e+03,-3.248092651e+01,-2.279739571e+01,1.570633423e+05,1.028346818e+08,1.861402885e+05,1.130234598e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1101,75,75.301086,198,0.0556776,75,232,75,280,198,232,198,280,-1.692361069e+01,1.147904175e+03,-5.413154221e+01,1.455719948e+01,1.097187608e+05,1.067643009e+08,3.572477315e+05,6.158458314e+05,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1102,75,75.356763,198,0.0556776,75,232,75,280,198,232,198,280,-9.484289169e+00,9.547681885e+02,-7.177597046e+01,4.252001190e+01,6.791047744e+04,9.409588268e+07,6.031856917e+05,5.442418171e+05,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1103,75,75.412441,198,0.0556776,75,232,75,280,198,232,198,280,-3.404654980e+00,7.092677002e+02,-8.493771362e+01,6.400650024e+01,3.692722026e+04,7.082256897e+07,8.900369235e+05,8.159209664e+05,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1104,75,75.468119,198,0.0556776,75,232,75,280,198,232,198,280,1.160888076e+00,4.609222107e+02,-9.407481384e+01,8.291914368e+01,2.223826043e+04,4.504759096e+07,1.178162370e+06,1.314299699e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1105,76,75.523796,199,0.0556776,76,232,76,280,199,232,199,280,2.113368988e+00,2.711965332e+02,-9.646277618e+01,9.174227905e+01,2.320015031e+04,2.418548679e+07,1.278695666e+06,1.567410222e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1106,76,75.579474,199,0.0556776,76,232,76,280,199,232,199,280,5.519256592e+00,9.018009949e+01,-1.022736740e+02,1.120315399e+02,3.727130179e+04,1.084548724e+07,1.494990132e+06,2.174425936e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1107,76,75.635151,199,0.0556776,76,232,76,280,199,232,199,280,9.928010941e+00,-5.573498917e+01,-1.068562851e+02,1.316128998e+02,6.226749080e+04,4.961913120e+06,1.623263267e+06,2.748249987e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1108,76,75.690829,199,0.0556776,76,232,76,280,199,232,199,280,1.619965553e+01,-1.677500000e+02,-1.100354691e+02,1.490459747e+02,9.254014062e+04,4.802026644e+06,1.646059420e+06,3.220997207e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1109,76,75.746507,199,0.0556776,76,232,76,280,199,232,199,280,2.425806999e+01,-2.485302277e+02,-1.108190002e+02,1.634334717e+02,1.243520632e+05,7.700236520e+06,1.562459314e+06,3.550540919e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1110,76,75.802184,199,0.0556776,76,232,76,280,199,232,199,280,3.302237320e+01,-3.025343628e+02,-1.080564880e+02,1.743939972e+02,1.559692810e+05,1.124638915e+07,1.386222385e+06,3.709511817e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1111,76,75.857862,200,0.0556776,76,232,76,280,200,232,200,280,4.091461563e+01,-3.363047180e+02,-1.048597107e+02,1.777717133e+02,1.854909904e+05,1.391825473e+07,1.266391663e+06,3.681833317e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1112,76,75.913540,200,0.0556776,76,232,76,280,200,232,200,280,4.653127670e+01,-3.560287170e+02,-9.553936005e+01,1.809473114e+02,2.088467020e+05,1.511189618e+07,1.004023351e+06,3.566234292e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1113,76,75.969217,200,0.0556776,76,232,76,280,200,232,200,280,4.901766205e+01,-3.637557373e+02,-8.149120331e+01,1.753719025e+02,2.212070049e+05,1.484609639e+07,7.213280211e+05,3.260714648e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1114,76,76.024895,200,0.0556776,76,232,76,280,200,232,200,280,4.808980179e+01,-3.563181763e+02,-6.289774323e+01,1.594271698e+02,2.202366018e+05,1.343765124e+07,4.562398597e+05,2.803407049e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1115,76,76.080573,200,0.0556776,76,232,76,280,200,232,200,280,4.400112152e+01,-3.290024719e+02,-4.047385025e+01,1.343060608e+02,2.072018588e+05,1.129807869e+07,2.460246205e+05,2.253769752e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1116,76,76.136250,200,0.0556776,76,232,76,280,200,232,200,280,3.762771225e+01,-2.812994385e+02,-1.563907814e+01,1.040058899e+02,1.855470015e+05,8.849739113e+06,1.209666220e+05,1.677818156e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1117,76,76.191928,201,0.0556776,76,232,76,280,201,232,201,280,3.043647385e+01,-2.197170410e+02,-3.940740108e+00,8.984069824e+01,1.589612063e+05,6.473045138e+06,9.800284727e+04,1.414137128e+06,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1118,76,76.247606,201,0.0556776,76,232,76,280,201,232,201,280,2.400412560e+01,-1.552385406e+02,2.069207573e+01,6.036941910e+01,1.300820496e+05,4.439269169e+06,1.220314633e+05,9.016030198e+05,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1119,76,76.303283,201,0.0556776,76,232,76,280,201,232,201,280,1.921837616e+01,-9.784269714e+01,4.305237961e+01,3.446878052e+01,1.003726404e+05,2.865690451e+06,2.436223883e+05,4.964890687e+05,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
1120,76,76.358961,201,0.0556776,76,232,76,280,201,232,201,280,1.580078888e+01,-5.268692780e+01,6.195701599e+01,1.204869270e+01,7.111788148e+04,1.732906101e+06,4.442539530e+05,2.376735968e+05,0,0,0,0,5,6,5,6,211.000000,191.000000,4.549763033e-01,5.298988066e-01,9.052132701e-01,1.054277834e+00,1.075070186e+00,8.586097904e-01,9.230657873e-01,-1.934046028e-02,1.048284837e+00,0,0,1085,1071,2.329165998e+05,4.793010524e+05,-1,-1,-1,-1
