# producer=CAELIX
# when=2026-02-25T13:07:07
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06E_relativity_twin_paradox_window_peak/20260225_130706 --relativity --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --rel-L 48 --rel-v-frac 0.3 --rel-v-frac-ref 0.1 --rel-steps 1500 --rel-slab 8 --rel-amp 500 --rel-sigma 2.25 --rel-threshold 0.01 --rel-refractory 10 --rel-detect window_peak --rel-start-threshold 0.01 --rel-peak-window 12 --rel-accept-threshold -1.0
# run_id=20260225_130706
# experiment=06E_relativity_twin_paradox_window_peak
# artefact=relativity_lightbox
# n=512
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# rel_steps=1500
# rel_L=48
# rel_v_frac=0.3
# rel_v_frac_ref=0.1
# rel_v_ref=0.05567764362830022
# rel_v=0.16703293088490065
# rel_slab=8
# rel_amp=500.0
# rel_sigma=2.25
# rel_threshold=0.01
# rel_refractory=10
# rel_detect=window_peak
# rel_start_threshold=0.01
# rel_peak_window=12
# rel_accept_threshold=-1.0
t,x_s,x_s_f,x_m,v_ref,a_sx,a_sy,b_sx,b_sy,a_mx,a_my,b_mx,b_my,phi_sa,phi_sb,phi_ma,phi_mb,e_sa,e_sb,e_ma,e_mb,hit_sa,hit_sb,hit_ma,hit_mb,hits_sa,hits_sb,hits_ma,hits_mb,T0_est,Tp_est,c_axis_est,c_diag_est,ratio_est,gamma_corr_est,gamma_pred_axis,anisotropy_A,ratio_pred,ratio_err,gamma_sr,cap_s,cap_m,t_peak_s,t_peak_m,e_peak_s,e_peak_m,hit_t_s,hit_t_m,accept_t_s,accept_t_m
494,42,41.504756,97,0.0556776,42,232,42,280,97,232,97,280,2.317126751e+00,-7.594792938e+01,1.305458984e+02,2.555352592e+01,1.940053472e+04,7.864434934e+05,1.919899620e+06,8.787978252e+04,0,0,0,0,2,2,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,1,0,398,405,5.242501199e+05,1.554668734e+05,-1,-1,-1,-1
495,42,41.560434,97,0.0556776,42,232,42,280,97,232,97,280,3.717804432e+00,-4.675886917e+01,1.264904556e+02,3.350952530e+01,2.048094591e+04,4.414167690e+05,1.801459441e+06,1.166318664e+05,0,0,0,0,2,2,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,1,0,398,405,5.242501199e+05,1.554668734e+05,-1,-1,-1,-1
496,42,41.616111,97,0.0556776,42,232,42,280,97,232,97,280,5.048795223e+00,-1.454218197e+01,1.164741287e+02,3.925339127e+01,2.410084623e+04,2.467000966e+05,1.573987211e+06,1.397465236e+05,0,1,0,0,2,3,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,405,2.367637602e+06,1.554668734e+05,489,-1,496,-1
497,42,41.671789,97,0.0556776,42,232,42,280,97,232,97,280,5.316240311e+00,5.181911621e+02,1.013104630e+02,4.197248840e+01,2.946624063e+04,2.839273803e+07,1.267301166e+06,1.516015880e+05,0,0,0,0,2,3,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,405,2.367637602e+06,1.554668734e+05,-1,-1,-1,-1
498,42,41.727467,97,0.0556776,42,232,42,280,97,232,97,280,3.852676153e+00,9.603300171e+02,8.234198761e+01,4.133729172e+01,3.765428899e+04,6.153558865e+07,9.251246896e+05,1.493230571e+05,0,0,0,0,2,3,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,1,489,405,2.367637602e+06,1.554668734e+05,-1,-1,-1,-1
499,42,41.783144,97,0.0556776,42,232,42,280,97,232,97,280,5.935889482e-01,1.245999023e+03,6.077396011e+01,3.750499344e+01,4.936416169e+04,9.999590554e+07,5.992852071e+05,1.338804440e+05,0,0,0,0,2,3,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,1,489,405,2.367637602e+06,1.554668734e+05,-1,-1,-1,-1
500,42,41.838822,98,0.0556776,42,232,42,280,98,232,98,280,-4.068832397e+00,1.350007690e+03,5.013145447e+01,3.685920334e+01,6.305038199e+04,1.286997135e+08,4.476258380e+05,1.352315003e+05,0,0,0,0,2,3,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,1,489,405,2.367637602e+06,1.554668734e+05,-1,-1,-1,-1
501,42,41.894499,98,0.0556776,42,232,42,280,98,232,98,280,-9.547920227e+00,1.289278076e+03,2.918353653e+01,3.000763702e+01,7.547115177e+04,1.382526675e+08,2.451915176e+05,1.097726302e+05,0,0,0,0,2,3,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,1,489,405,2.367637602e+06,1.554668734e+05,-1,-1,-1,-1
502,42,41.950177,98,0.0556776,42,232,42,280,98,232,98,280,-1.523720646e+01,1.110787598e+03,7.249691963e+00,2.121951675e+01,8.385327131e+04,1.275266250e+08,1.587321519e+05,8.111126337e+04,0,0,0,0,2,3,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,1,489,405,2.367637602e+06,1.554668734e+05,-1,-1,-1,-1
503,42,42.005855,98,0.0556776,42,232,42,280,98,232,98,280,-2.058218193e+01,8.722092896e+02,-1.531950760e+01,1.149033546e+01,8.710767400e+04,1.021921462e+08,2.032025809e+05,5.395267923e+04,0,0,0,0,2,3,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,1,489,405,2.367637602e+06,1.554668734e+05,-1,-1,-1,-1
504,42,42.061532,98,0.0556776,42,232,42,280,98,232,98,280,-2.507193947e+01,6.235495605e+02,-3.803947830e+01,2.212754726e+00,8.523237897e+04,7.101921764e+07,3.669680979e+05,3.191915578e+04,0,0,0,0,2,3,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,1,489,405,2.367637602e+06,1.554668734e+05,-1,-1,-1,-1
505,42,42.117210,98,0.0556776,42,232,42,280,98,232,98,280,-2.814668274e+01,3.966619568e+02,-6.029750443e+01,-5.086417198e+00,7.813109147e+04,4.215193588e+07,6.140674620e+05,1.772940819e+04,0,0,0,0,2,3,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,1,489,405,2.367637602e+06,1.554668734e+05,-1,-1,-1,-1
506,42,42.172888,99,0.0556776,42,232,42,280,99,232,99,280,-2.909528351e+01,2.049869690e+02,-6.418740082e+01,-5.059448719e+00,6.583811394e+04,2.076067768e+07,7.138107769e+05,1.865888677e+04,0,0,0,0,2,3,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,1,489,405,2.367637602e+06,1.554668734e+05,-1,-1,-1,-1
507,42,42.228565,99,0.0556776,42,232,42,280,99,232,99,280,-2.712456512e+01,5.023764038e+01,-8.636328125e+01,-8.769092560e+00,5.001510808e+04,8.430444535e+06,1.008257404e+06,1.671886307e+04,0,0,0,0,2,3,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,1,489,405,2.367637602e+06,1.554668734e+05,-1,-1,-1,-1
508,42,42.284243,99,0.0556776,42,232,42,280,99,232,99,280,-2.169632912e+01,-7.041117096e+01,-1.055494995e+02,-9.075923920e+00,3.454205605e+04,3.905275143e+06,1.268966552e+06,2.458738165e+04,0,0,0,0,2,3,2,2,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,1,489,405,2.367637602e+06,1.554668734e+05,-1,-1,-1,-1
509,42,42.339921,99,0.0556776,42,232,42,280,99,232,99,280,-1.295377159e+01,-1.612510071e+02,-1.188112488e+02,-6.231469631e+00,2.477783120e+04,4.507067926e+06,1.449983270e+06,3.801350987e+04,0,0,0,1,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,498,-1,509
510,42,42.395598,99,0.0556776,42,232,42,280,99,232,99,280,-1.891936183e+00,-2.285345154e+02,-1.239063797e+02,4.989998474e+02,2.609305928e+04,7.508277239e+06,1.520451945e+06,2.520156261e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
511,42,42.451276,99,0.0556776,42,232,42,280,99,232,99,280,9.908311844e+00,-2.804302979e+02,-1.202541733e+02,9.174344482e+02,4.158581408e+04,1.093743320e+07,1.470204586e+06,5.459966557e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
512,43,42.506954,100,0.0556776,43,232,43,280,100,232,100,280,1.206796837e+01,-3.121529541e+02,-1.223299713e+02,1.086078369e+03,4.355087576e+04,1.269197412e+07,1.487510162e+06,8.115329417e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
513,43,42.562631,100,0.0556776,43,232,43,280,100,232,100,280,2.143687439e+01,-3.493724976e+02,-1.096109467e+02,1.188993530e+03,7.090744743e+04,1.458562568e+07,1.302151026e+06,1.040190340e+08,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
514,43,42.618309,100,0.0556776,43,232,43,280,100,232,100,280,2.852554703e+01,-3.743683777e+02,-9.126594543e+01,1.149327271e+03,1.053792169e+05,1.547770539e+07,1.043480129e+06,1.111137943e+08,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
515,43,42.673986,100,0.0556776,43,232,43,280,100,232,100,280,3.319809341e+01,-3.805404968e+02,-6.978944397e+01,1.001809631e+03,1.426918642e+05,1.542976078e+07,7.580431938e+05,1.015628305e+08,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
516,43,42.729664,100,0.0556776,43,232,43,280,100,232,100,280,3.597148895e+01,-3.649552002e+02,-4.751133728e+01,7.920235596e+02,1.774090683e+05,1.460218715e+07,4.907395892e+05,8.009000569e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
517,43,42.785342,100,0.0556776,43,232,43,280,100,232,100,280,3.769031906e+01,-3.315695801e+02,-2.652460098e+01,5.618222656e+02,2.033814710e+05,1.322132586e+07,2.751254102e+05,5.409270625e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
518,43,42.841019,101,0.0556776,43,232,43,280,101,232,101,280,3.901305389e+01,-2.890819092e+02,-1.930318451e+01,4.202786865e+02,2.153243940e+05,1.152863075e+07,2.347651379e+05,3.202335525e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
519,43,42.896697,101,0.0556776,43,232,43,280,101,232,101,280,3.992726135e+01,-2.458545074e+02,2.557029426e-01,2.345267944e+02,2.104155850e+05,9.717752348e+06,1.083496906e+05,1.707128296e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
520,43,42.952375,101,0.0556776,43,232,43,280,101,232,101,280,3.964054489e+01,-2.064690247e+02,1.532580948e+01,6.114954376e+01,1.890003828e+05,7.900286371e+06,6.294382543e+04,8.405041745e+06,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
521,43,43.008052,101,0.0556776,43,232,43,280,101,232,101,280,3.704370499e+01,-1.720312347e+02,2.592288399e+01,-9.146435547e+01,1.546860032e+05,6.130188362e+06,8.631446450e+04,5.944609975e+06,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
522,43,43.063730,101,0.0556776,43,232,43,280,101,232,101,280,3.151396942e+01,-1.423982697e+02,3.318627930e+01,-2.169482269e+02,1.139307384e+05,4.459923312e+06,1.568384292e+05,8.038234696e+06,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
523,43,43.119408,101,0.0556776,43,232,43,280,101,232,101,280,2.347367859e+01,-1.172568436e+02,3.885240173e+01,-3.123426514e+02,7.458995513e+04,2.968893854e+06,2.504693757e+05,1.236111179e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
524,43,43.175085,102,0.0556776,43,232,43,280,102,232,102,280,1.422406673e+01,-9.525910950e+01,4.953466797e+01,-3.282554932e+02,4.399125610e+04,1.752451620e+06,3.668826969e+05,1.353772250e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
525,43,43.230763,102,0.0556776,43,232,43,280,102,232,102,280,5.125801563e+00,-7.315780640e+01,5.513680267e+01,-3.930663757e+02,2.787469171e+04,8.908099759e+05,4.703384520e+05,1.718407392e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
526,43,43.286441,102,0.0556776,43,232,43,280,102,232,102,280,-3.246190786e+00,-4.690217590e+01,6.063272095e+01,-4.323100281e+02,2.978270809e+04,4.166309293e+05,5.492669198e+05,1.938652469e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
527,43,43.342118,102,0.0556776,43,232,43,280,102,232,102,280,-1.128590012e+01,-1.416114712e+01,6.580291748e+01,-4.450218811e+02,5.002344439e+04,3.118015221e+05,5.997328855e+05,1.966797361e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
528,43,43.397796,102,0.0556776,43,232,43,280,102,232,102,280,-1.972299004e+01,2.417140579e+01,6.987182617e+01,-4.287244568e+02,8.530372101e+04,5.358563901e+05,6.235249766e+05,1.809784869e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
529,43,43.453473,102,0.0556776,43,232,43,280,102,232,102,280,-2.871752548e+01,6.499119568e+01,7.196292877e+01,-3.831786804e+02,1.297547344e+05,1.048699917e+06,6.239748330e+05,1.515343577e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
530,44,43.509151,103,0.0556776,44,232,44,280,103,232,103,280,-3.235723114e+01,9.434871674e+01,7.284402466e+01,-3.522007751e+02,1.439422896e+05,1.545558485e+06,6.359612446e+05,1.309082137e+07,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
531,44,43.564829,103,0.0556776,44,232,44,280,103,232,103,280,-4.031259155e+01,1.327668152e+02,6.874057007e+01,-2.762803650e+02,1.889191460e+05,2.433138933e+06,5.727082207e+05,9.673757491e+06,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
532,44,43.620506,103,0.0556776,44,232,44,280,103,232,103,280,-4.593858337e+01,1.684909058e+02,6.227138138e+01,-1.921707153e+02,2.258569431e+05,3.413073651e+06,4.972532580e+05,6.440382262e+06,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
533,44,43.676184,103,0.0556776,44,232,44,280,103,232,103,280,-4.871480560e+01,1.993956451e+02,5.422871017e+01,-1.117917099e+02,2.483425471e+05,4.351324187e+06,4.162882858e+05,3.840124687e+06,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
534,44,43.731862,103,0.0556776,44,232,44,280,103,232,103,280,-4.868790054e+01,2.214343567e+02,4.573362350e+01,-4.359646225e+01,2.525609375e+05,5.119348814e+06,3.343191114e+05,2.039525269e+06,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
535,44,43.787539,103,0.0556776,44,232,44,280,103,232,103,280,-4.620442581e+01,2.305345306e+02,3.777164459e+01,8.010206223e+00,2.378942706e+05,5.622734388e+06,2.540565087e+05,9.801284608e+05,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
536,44,43.843217,104,0.0556776,44,232,44,280,104,232,104,280,-4.166954041e+01,2.255122986e+02,2.752650833e+01,2.614190674e+01,2.068578763e+05,5.813309466e+06,1.646049169e+05,7.884894170e+05,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
537,44,43.898895,104,0.0556776,44,232,44,280,104,232,104,280,-3.549848557e+01,2.093568726e+02,2.037429237e+01,5.567798233e+01,1.648028948e+05,5.683084296e+06,1.001976155e+05,4.953066597e+05,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
538,44,43.954572,104,0.0556776,44,232,44,280,104,232,104,280,-2.816265106e+01,1.876894684e+02,1.389938927e+01,6.970832825e+01,1.188678935e+05,5.248948276e+06,5.162413381e+04,5.667565988e+05,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
539,44,44.010250,104,0.0556776,44,232,44,280,104,232,104,280,-2.015234756e+01,1.656760406e+02,7.346199036e+00,7.371788788e+01,7.619884958e+04,4.548641877e+06,2.212328979e+04,8.453074931e+05,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
540,44,44.065928,104,0.0556776,44,232,44,280,104,232,104,280,-1.184979343e+01,1.457355347e+02,3.146026731e-01,7.436694336e+01,4.283428316e+04,3.653006525e+06,1.573681569e+04,1.188415000e+06,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
541,44,44.121605,104,0.0556776,44,232,44,280,104,232,104,280,-3.481606483e+00,1.273047256e+02,-7.266920090e+00,7.681256866e+01,2.341024120e+04,2.672063597e+06,3.586479958e+04,1.483265372e+06,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
542,44,44.177283,105,0.0556776,44,232,44,280,105,232,105,280,4.751434326e+00,1.081125793e+02,-1.475738144e+01,8.636544037e+01,2.039991751e+04,1.738299276e+06,6.293760722e+04,1.663470890e+06,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
543,44,44.232960,105,0.0556776,44,232,44,280,105,232,105,280,1.250441837e+01,8.565718079e+01,-2.170342255e+01,9.250461578e+01,3.312597641e+04,9.750368940e+05,1.175975406e+05,1.792265491e+06,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
544,44,44.288638,105,0.0556776,44,232,44,280,105,232,105,280,1.931192780e+01,5.814886093e+01,-2.988476562e+01,1.005178986e+02,5.790724451e+04,4.686579308e+05,1.902064347e+05,1.821586353e+06,0,0,0,0,2,3,2,3,204.000000,211.000000,4.705882353e-01,4.844553581e-01,1.034313725e+00,1.064792506e+00,1.069647769e+00,9.713758501e-01,1.039030011e+00,-4.539123748e-03,1.048284837e+00,0,0,489,498,2.367637602e+06,1.493230571e+05,-1,-1,-1,-1
