# producer=CAELIX
# when=2026-02-24T20:18:48
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00G_heavy_walker_diffuse_baseline/20260224_201847 --n 512 --traffic-mode diffuse --traffic-iters 200 --traffic-decay 0.0 --walker --walker-steps 64 --walker-tick-iters 100
# run_id=20260224_201847
# experiment=00G_heavy_walker_diffuse_baseline
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=diffuse
# traffic_c2=0.25
# traffic_gamma=0.1
# traffic_dt=1.0
# traffic_decay=0.0
# walker_steps=64
# walker_hold_steps=0
# walker_tick_iters=100
# walker_hold_tick_iters=200
# walker_probe_r=0
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00G_heavy_walker_diffuse_baseline/20260224_201847/_csv/00G_heavy_walker_diffuse_baseline_n512_20260224_201847.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,linear,38.0,294.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.90092658996582,136.4062894023955,397.0926995277405,4000.000352140875,-0.06517159679394045,-0.4886352468035933,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,39.0,295.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900947570800781,136.41512259468436,397.1410258412361,4100.000335801159,-0.0635916785103396,-0.4886569183221851,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,40.0,296.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900965690612793,136.42267074808478,397.18232119083405,4200.000324549152,-0.06208562626021711,-0.4886754329176096,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,41.0,297.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900980949401855,136.4291138984263,397.2176394164562,4300.000339452395,-0.060648489518780206,-0.4886912998122357,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,42.0,298.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900994300842285,136.43462311848998,397.2478558719158,4400.0003410336385,-0.05927573012236542,-0.48870488168698917,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,43.0,299.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901005744934082,136.43934551253915,397.27373093366623,4500.000369458287,-0.05796319200136564,-0.48871649755693575,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,44.0,300.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901015281677246,136.44338843226433,397.29590287804604,4600.000423856831,-0.05670706313263165,-0.4887264600764127,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,45.0,301.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901022911071777,136.44684744253755,397.3149054944515,4700.000444471869,-0.05550383688979145,-0.4887350144825928,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,46.0,302.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901029586791992,136.44980731606483,397.3311910331249,4800.000431413405,-0.054350283389504005,-0.4887423578656424,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,47.0,303.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901036262512207,136.45235203579068,397.34517097473145,4900.00047831863,-0.05324342723910563,-0.48874865036381515,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
