# producer=CAELIX
# when=2026-02-12T10:45:42
# cwd=
# python=
# command= /core.py --out _Output/05_calibration/05A_isotropy_sigma_sweep/20260212_104540 --isotropy --iso-sweep --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --iso-R 128 --iso-steps 512 --iso-amp 50 --iso-sigma-start 1.0 --iso-sigma-stop 8.0 --iso-sigma-steps 64
# run_id=20260212_104540
# experiment=05A_isotropy_sigma_sweep
# artefact=isotropy_sigma_sweep
# n=512
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# iso_R=128
# iso_steps=512
# iso_sigma=3.5
# iso_sweep=1
# iso_sigma_start=1.0
# iso_sigma_stop=8.0
# iso_sigma_steps=64
# iso_amp=50.0
# isotropy_R=128
# isotropy_steps=512
# isotropy_amp=50
# isotropy_sigmas=1.0,1.1111111111111112,1.2222222222222223,1.3333333333333333,1.4444444444444444,1.5555555555555556,1.6666666666666665,1.7777777777777777,1.8888888888888888,2.0,2.111111111111111,2.2222222222222223,2.333333333333333,2.4444444444444446,2.5555555555555554,2.6666666666666665,2.7777777777777777,2.888888888888889,3.0,3.111111111111111,3.2222222222222223,3.333333333333333,3.444444444444444,3.5555555555555554,3.6666666666666665,3.7777777777777777,3.888888888888889,4.0,4.111111111111111,4.222222222222221,4.333333333333333,4.444444444444445,4.555555555555555,4.666666666666666,4.777777777777778,4.888888888888889,5.0,5.111111111111111,5.222222222222222,5.333333333333333,5.444444444444445,5.555555555555555,5.666666666666666,5.777777777777778,5.888888888888888,6.0,6.111111111111111,6.222222222222222,6.333333333333333,6.444444444444444,6.555555555555555,6.666666666666666,6.777777777777778,6.888888888888888,7.0,7.111111111111111,7.222222222222221,7.333333333333333,7.444444444444444,7.555555555555555,7.666666666666666,7.777777777777778,7.888888888888888,8.0
# isotropy_detectors=26
# isotropy_tail_window=20
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1
# traffic_decay=0
# traffic_inject=1
# c_theory=0.556776436283
# c_axis_mean=0.5506869716
sigma,detector,dx,dy,dz,x,y,z,dist,dist_over_R,kind,ux,uy,uz,t_peak,t_peak_f,valid_peak,arrival_frac,tail_len,c_eff,c_eff_int,ratio_vs_axis_mean,delta_c,delta_c_frac,ratio_int_vs_axis_mean,peak_I,peak_phi,peak_I_r2,peak_I_r2_ratio,delta_Ir2_frac,tail_I_mean,tail_I_std,snr_peak_over_tail_mean,snr_peak_over_tail_std
7.555555555555555,diag_xyz_mpp,-74,74,74,182,330,330,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,0.5773502691896257,0.5773502691896257,229,229.07796967912364,True,0.44741790952953836,282.9220303208764,0.5595115057970478,0.5597020076860129,1.0013734929158633,0.0007674310284752073,0.0013734929158633058,1.0017144395094248,319.9632458525171,17.887516480845438,5256356.202865153,1.0090530694016848,0.009053069401684821,0.00023478968564246994,1.273634433007675e-06,1362765.3402958538,251220630.9442554
7.555555555555555,diag_xyz_pmm,74,-74,-74,330,182,182,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,-0.5773502691896257,-0.5773502691896257,229,229.07796967912364,True,0.44741790952953836,282.9220303208764,0.5595115057970478,0.5597020076860129,1.0013734929158633,0.0007674310284752073,0.0013734929158633058,1.0017144395094248,319.9632458525171,17.887516480845438,5256356.202865153,1.0090530694016848,0.009053069401684821,0.00023478968564246994,1.273634433007675e-06,1362765.3402958538,251220630.9442554
7.555555555555555,diag_xyz_pmp,74,-74,74,330,182,330,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,-0.5773502691896257,0.5773502691896257,229,229.07796967912364,True,0.44741790952953836,282.9220303208764,0.5595115057970478,0.5597020076860129,1.0013734929158633,0.0007674310284752073,0.0013734929158633058,1.0017144395094248,319.9632458525171,17.887516480845438,5256356.202865153,1.0090530694016848,0.009053069401684821,0.00023478968564246994,1.273634433007675e-06,1362765.3402958538,251220630.9442554
7.555555555555555,diag_xyz_ppm,74,74,-74,330,330,182,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,0.5773502691896257,-0.5773502691896257,229,229.07796967912364,True,0.44741790952953836,282.9220303208764,0.5595115057970478,0.5597020076860129,1.0013734929158633,0.0007674310284752073,0.0013734929158633058,1.0017144395094248,319.9632458525171,17.887516480845438,5256356.202865153,1.0090530694016848,0.009053069401684821,0.00023478968564246994,1.273634433007675e-06,1362765.3402958538,251220630.9442554
7.555555555555555,diag_xyz_ppp,74,74,74,330,330,330,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,0.5773502691896257,0.5773502691896257,229,229.07796967912364,True,0.44741790952953836,282.9220303208764,0.5595115057970478,0.5597020076860129,1.0013734929158633,0.0007674310284752073,0.0013734929158633058,1.0017144395094248,319.9632458525171,17.887516480845438,5256356.202865153,1.0090530694016848,0.009053069401684821,0.00023478968564246994,1.273634433007675e-06,1362765.3402958538,251220630.9442554
7.666666666666666,axis_x,128,0,0,384,256,256,128.0,1.0,axis,1.0,0.0,0.0,229,229.07280881332102,True,0.4474078297135176,282.927191186679,0.5587743070121929,0.5589519650655022,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0003179424162487,337.11274800706974,18.360630381527475,5523255.263347831,1.0,0.0,0.0002563076673665258,1.3832546463425115e-06,1315265.9515448315,243709825.15651447
7.666666666666666,axis_y,0,128,0,256,384,256,128.0,1.0,axis,0.0,1.0,0.0,229,229.07280881332102,True,0.4474078297135176,282.927191186679,0.5587743070121929,0.5589519650655022,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0003179424162487,337.11274800706974,18.360630381527475,5523255.263347831,1.0,0.0,0.0002563076673665258,1.3832546463425115e-06,1315265.9515448315,243709825.15651447
7.666666666666666,axis_z,0,0,128,256,256,384,128.0,1.0,axis,0.0,0.0,1.0,229,229.07280881332102,True,0.4474078297135176,282.927191186679,0.5587743070121929,0.5589519650655022,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0003179424162487,337.11274800706974,18.360630381527475,5523255.263347831,1.0,0.0,0.0002563076673665258,1.3832546463425115e-06,1315265.9515448315,243709825.15651447
7.666666666666666,axis_nx,-128,0,0,128,256,256,128.0,1.0,axis,-1.0,0.0,0.0,229,229.07280881332102,True,0.4474078297135176,282.927191186679,0.5587743070121929,0.5589519650655022,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0003179424162487,337.11274800706974,18.360630381527475,5523255.263347831,1.0,0.0,0.0002563076673665258,1.3832546463425115e-06,1315265.9515448315,243709825.15651447
7.666666666666666,axis_ny,0,-128,0,256,128,256,128.0,1.0,axis,0.0,-1.0,0.0,229,229.07280881332102,True,0.4474078297135176,282.927191186679,0.5587743070121929,0.5589519650655022,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0003179424162487,337.11274800706974,18.360630381527475,5523255.263347831,1.0,0.0,0.0002563076673665258,1.3832546463425115e-06,1315265.9515448315,243709825.15651447
7.666666666666666,axis_nz,0,0,-128,256,256,128,128.0,1.0,axis,0.0,0.0,-1.0,229,229.07280881332102,True,0.4474078297135176,282.927191186679,0.5587743070121929,0.5589519650655022,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0003179424162487,337.11274800706974,18.360630381527475,5523255.263347831,1.0,0.0,0.0002563076673665258,1.3832546463425115e-06,1315265.9515448315,243709825.15651447
7.666666666666666,diag_xy_mm,-91,-91,0,165,165,256,128.69343417595164,1.0054174544996222,diag_xy,-0.7071067811865476,-0.7071067811865476,0.0,230,230.08942266624024,True,0.44939340364500047,281.91057733375976,0.5593192102647407,0.5595366703302245,1.0009751759265049,0.000544903252547746,0.0009751759265048676,1.0013643492702946,335.35823310596817,18.31278878559921,5554203.056701044,1.0056031799867338,0.005603179986733764,0.0002562919750765362,1.3872548412399454e-06,1308500.7168321228,241742341.15933657
7.666666666666666,diag_xy_mp,-91,91,0,165,347,256,128.69343417595164,1.0054174544996222,diag_xy,-0.7071067811865476,0.7071067811865476,0.0,230,230.08942266624024,True,0.44939340364500047,281.91057733375976,0.5593192102647407,0.5595366703302245,1.0009751759265049,0.000544903252547746,0.0009751759265048676,1.0013643492702946,335.35823310596817,18.31278878559921,5554203.056701044,1.0056031799867338,0.005603179986733764,0.0002562919750765362,1.3872548412399454e-06,1308500.7168321228,241742341.15933657
7.666666666666666,diag_xy_pm,91,-91,0,347,165,256,128.69343417595164,1.0054174544996222,diag_xy,0.7071067811865476,-0.7071067811865476,0.0,230,230.08942266624024,True,0.44939340364500047,281.91057733375976,0.5593192102647407,0.5595366703302245,1.0009751759265049,0.000544903252547746,0.0009751759265048676,1.0013643492702946,335.35823310596817,18.31278878559921,5554203.056701044,1.0056031799867338,0.005603179986733764,0.0002562919750765362,1.3872548412399454e-06,1308500.7168321228,241742341.15933657
7.666666666666666,diag_xy_pp,91,91,0,347,347,256,128.69343417595164,1.0054174544996222,diag_xy,0.7071067811865476,0.7071067811865476,0.0,230,230.08942266624024,True,0.44939340364500047,281.91057733375976,0.5593192102647407,0.5595366703302245,1.0009751759265049,0.000544903252547746,0.0009751759265048676,1.0013643492702946,335.35823310596817,18.31278878559921,5554203.056701044,1.0056031799867338,0.005603179986733764,0.0002562919750765362,1.3872548412399454e-06,1308500.7168321228,241742341.15933657
7.666666666666666,diag_xz_mm,-91,0,-91,165,256,165,128.69343417595164,1.0054174544996222,diag_xz,-0.7071067811865476,0.0,-0.7071067811865476,230,230.08942266624024,True,0.44939340364500047,281.91057733375976,0.5593192102647407,0.5595366703302245,1.0009751759265049,0.000544903252547746,0.0009751759265048676,1.0013643492702946,335.35823310596817,18.31278878559921,5554203.056701044,1.0056031799867338,0.005603179986733764,0.0002562919750765362,1.3872548412399454e-06,1308500.7168321228,241742341.15933657
7.666666666666666,diag_xz_mp,-91,0,91,165,256,347,128.69343417595164,1.0054174544996222,diag_xz,-0.7071067811865476,0.0,0.7071067811865476,230,230.08942266624024,True,0.44939340364500047,281.91057733375976,0.5593192102647407,0.5595366703302245,1.0009751759265049,0.000544903252547746,0.0009751759265048676,1.0013643492702946,335.35823310596817,18.31278878559921,5554203.056701044,1.0056031799867338,0.005603179986733764,0.0002562919750765362,1.3872548412399454e-06,1308500.7168321228,241742341.15933657
7.666666666666666,diag_xz_pm,91,0,-91,347,256,165,128.69343417595164,1.0054174544996222,diag_xz,0.7071067811865476,0.0,-0.7071067811865476,230,230.08942266624024,True,0.44939340364500047,281.91057733375976,0.5593192102647407,0.5595366703302245,1.0009751759265049,0.000544903252547746,0.0009751759265048676,1.0013643492702946,335.35823310596817,18.31278878559921,5554203.056701044,1.0056031799867338,0.005603179986733764,0.0002562919750765362,1.3872548412399454e-06,1308500.7168321228,241742341.15933657
7.666666666666666,diag_xz_pp,91,0,91,347,256,347,128.69343417595164,1.0054174544996222,diag_xz,0.7071067811865476,0.0,0.7071067811865476,230,230.08942266624024,True,0.44939340364500047,281.91057733375976,0.5593192102647407,0.5595366703302245,1.0009751759265049,0.000544903252547746,0.0009751759265048676,1.0013643492702946,335.35823310596817,18.31278878559921,5554203.056701044,1.0056031799867338,0.005603179986733764,0.0002562919750765362,1.3872548412399454e-06,1308500.7168321228,241742341.15933657
7.666666666666666,diag_yz_mm,0,-91,-91,256,165,165,128.69343417595164,1.0054174544996222,diag_yz,0.0,-0.7071067811865476,-0.7071067811865476,230,230.08942266624024,True,0.44939340364500047,281.91057733375976,0.5593192102647407,0.5595366703302245,1.0009751759265049,0.000544903252547746,0.0009751759265048676,1.0013643492702946,335.35823310596817,18.31278878559921,5554203.056701044,1.0056031799867338,0.005603179986733764,0.0002562919750765362,1.3872548412399454e-06,1308500.7168321228,241742341.15933657
7.666666666666666,diag_yz_mp,0,-91,91,256,165,347,128.69343417595164,1.0054174544996222,diag_yz,0.0,-0.7071067811865476,0.7071067811865476,230,230.08942266624024,True,0.44939340364500047,281.91057733375976,0.5593192102647407,0.5595366703302245,1.0009751759265049,0.000544903252547746,0.0009751759265048676,1.0013643492702946,335.35823310596817,18.31278878559921,5554203.056701044,1.0056031799867338,0.005603179986733764,0.0002562919750765362,1.3872548412399454e-06,1308500.7168321228,241742341.15933657
7.666666666666666,diag_yz_pm,0,91,-91,256,347,165,128.69343417595164,1.0054174544996222,diag_yz,0.0,0.7071067811865476,-0.7071067811865476,230,230.08942266624024,True,0.44939340364500047,281.91057733375976,0.5593192102647407,0.5595366703302245,1.0009751759265049,0.000544903252547746,0.0009751759265048676,1.0013643492702946,335.35823310596817,18.31278878559921,5554203.056701044,1.0056031799867338,0.005603179986733764,0.0002562919750765362,1.3872548412399454e-06,1308500.7168321228,241742341.15933657
7.666666666666666,diag_yz_pp,0,91,91,256,347,347,128.69343417595164,1.0054174544996222,diag_yz,0.0,0.7071067811865476,0.7071067811865476,230,230.08942266624024,True,0.44939340364500047,281.91057733375976,0.5593192102647407,0.5595366703302245,1.0009751759265049,0.000544903252547746,0.0009751759265048676,1.0013643492702946,335.35823310596817,18.31278878559921,5554203.056701044,1.0056031799867338,0.005603179986733764,0.0002562919750765362,1.3872548412399454e-06,1308500.7168321228,241742341.15933657
7.666666666666666,diag_xyz_mmm,-74,-74,-74,182,182,182,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,229,229.07501366032503,True,0.4474121360553223,282.924986339675,0.5595187258185715,0.5597020076860129,1.001332235210239,0.000744418806378544,0.0013322352102389523,1.00166024218039,339.15192609472956,18.416077923779795,5571587.841884218,1.0087507414073582,0.008750741407358209,0.0002562962490179416,1.3897775241981973e-06,1323280.8805991842,244033250.0630963
7.666666666666666,diag_xyz_mmp,-74,-74,74,182,182,330,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,-0.5773502691896257,0.5773502691896257,229,229.07501366032503,True,0.4474121360553223,282.924986339675,0.5595187258185715,0.5597020076860129,1.001332235210239,0.000744418806378544,0.0013322352102389523,1.00166024218039,339.15192609472956,18.416077923779795,5571587.841884218,1.0087507414073582,0.008750741407358209,0.0002562962490179416,1.3897775241981973e-06,1323280.8805991842,244033250.0630963
7.666666666666666,diag_xyz_mpm,-74,74,-74,182,330,182,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,0.5773502691896257,-0.5773502691896257,229,229.07501366032503,True,0.4474121360553223,282.924986339675,0.5595187258185715,0.5597020076860129,1.001332235210239,0.000744418806378544,0.0013322352102389523,1.00166024218039,339.15192609472956,18.416077923779795,5571587.841884218,1.0087507414073582,0.008750741407358209,0.0002562962490179416,1.3897775241981973e-06,1323280.8805991842,244033250.0630963
7.666666666666666,diag_xyz_mpp,-74,74,74,182,330,330,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,0.5773502691896257,0.5773502691896257,229,229.07501366032503,True,0.4474121360553223,282.924986339675,0.5595187258185715,0.5597020076860129,1.001332235210239,0.000744418806378544,0.0013322352102389523,1.00166024218039,339.15192609472956,18.416077923779795,5571587.841884218,1.0087507414073582,0.008750741407358209,0.0002562962490179416,1.3897775241981973e-06,1323280.8805991842,244033250.0630963
7.666666666666666,diag_xyz_pmm,74,-74,-74,330,182,182,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,-0.5773502691896257,-0.5773502691896257,229,229.07501366032503,True,0.4474121360553223,282.924986339675,0.5595187258185715,0.5597020076860129,1.001332235210239,0.000744418806378544,0.0013322352102389523,1.00166024218039,339.15192609472956,18.416077923779795,5571587.841884218,1.0087507414073582,0.008750741407358209,0.0002562962490179416,1.3897775241981973e-06,1323280.8805991842,244033250.0630963
7.666666666666666,diag_xyz_pmp,74,-74,74,330,182,330,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,-0.5773502691896257,0.5773502691896257,229,229.07501366032503,True,0.4474121360553223,282.924986339675,0.5595187258185715,0.5597020076860129,1.001332235210239,0.000744418806378544,0.0013322352102389523,1.00166024218039,339.15192609472956,18.416077923779795,5571587.841884218,1.0087507414073582,0.008750741407358209,0.0002562962490179416,1.3897775241981973e-06,1323280.8805991842,244033250.0630963
7.666666666666666,diag_xyz_ppm,74,74,-74,330,330,182,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,0.5773502691896257,-0.5773502691896257,229,229.07501366032503,True,0.4474121360553223,282.924986339675,0.5595187258185715,0.5597020076860129,1.001332235210239,0.000744418806378544,0.0013322352102389523,1.00166024218039,339.15192609472956,18.416077923779795,5571587.841884218,1.0087507414073582,0.008750741407358209,0.0002562962490179416,1.3897775241981973e-06,1323280.8805991842,244033250.0630963
7.666666666666666,diag_xyz_ppp,74,74,74,330,330,330,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,0.5773502691896257,0.5773502691896257,229,229.07501366032503,True,0.4474121360553223,282.924986339675,0.5595187258185715,0.5597020076860129,1.001332235210239,0.000744418806378544,0.0013322352102389523,1.00166024218039,339.15192609472956,18.416077923779795,5571587.841884218,1.0087507414073582,0.008750741407358209,0.0002562962490179416,1.3897775241981973e-06,1323280.8805991842,244033250.0630963
7.777777777777778,axis_x,128,0,0,384,256,256,128.0,1.0,axis,1.0,0.0,0.0,229,229.06071194989468,True,0.44738420302713805,282.93928805010535,0.5588038162912854,0.5589519650655022,1.0,0.0,0.0,1.0002651176851296,357.13455135091164,18.898003898584413,5851292.489333336,1.0,0.0,0.00027940536411426645,1.4725857451461788e-06,1278195.0428298034,242522075.55863583
7.777777777777778,axis_y,0,128,0,256,384,256,128.0,1.0,axis,0.0,1.0,0.0,229,229.06071194989468,True,0.44738420302713805,282.93928805010535,0.5588038162912854,0.5589519650655022,1.0,0.0,0.0,1.0002651176851296,357.13455135091164,18.898003898584413,5851292.489333336,1.0,0.0,0.00027940536411426645,1.4725857451461788e-06,1278195.0428298034,242522075.55863583
7.777777777777778,axis_z,0,0,128,256,256,384,128.0,1.0,axis,0.0,0.0,1.0,229,229.06071194989468,True,0.44738420302713805,282.93928805010535,0.5588038162912854,0.5589519650655022,1.0,0.0,0.0,1.0002651176851296,357.13455135091164,18.898003898584413,5851292.489333336,1.0,0.0,0.00027940536411426645,1.4725857451461788e-06,1278195.0428298034,242522075.55863583
7.777777777777778,axis_nx,-128,0,0,128,256,256,128.0,1.0,axis,-1.0,0.0,0.0,229,229.06071194989468,True,0.44738420302713805,282.93928805010535,0.5588038162912854,0.5589519650655022,1.0,0.0,0.0,1.0002651176851296,357.13455135091164,18.898003898584413,5851292.489333336,1.0,0.0,0.00027940536411426645,1.4725857451461788e-06,1278195.0428298034,242522075.55863583
7.777777777777778,axis_ny,0,-128,0,256,128,256,128.0,1.0,axis,0.0,-1.0,0.0,229,229.06071194989468,True,0.44738420302713805,282.93928805010535,0.5588038162912854,0.5589519650655022,1.0,0.0,0.0,1.0002651176851296,357.13455135091164,18.898003898584413,5851292.489333336,1.0,0.0,0.00027940536411426645,1.4725857451461788e-06,1278195.0428298034,242522075.55863583
7.777777777777778,axis_nz,0,0,-128,256,256,128,128.0,1.0,axis,0.0,0.0,-1.0,229,229.06071194989468,True,0.44738420302713805,282.93928805010535,0.5588038162912854,0.5589519650655022,1.0,0.0,0.0,1.0002651176851296,357.13455135091164,18.898003898584413,5851292.489333336,1.0,0.0,0.00027940536411426645,1.4725857451461788e-06,1278195.0428298034,242522075.55863583
7.777777777777778,diag_xy_mm,-91,-91,0,165,165,256,128.69343417595164,1.0054174544996222,diag_xy,-0.7071067811865476,-0.7071067811865476,0.0,230,230.08415211811237,True,0.4493831096056882,281.91584788188766,0.5593320226153065,0.5595366703302245,1.0009452446612241,0.0005282063240210633,0.0009452446612241427,1.001311469280584,355.19799985430524,18.84669731953865,5882789.273587002,1.0053828764005701,0.0053828764005701135,0.0002793982453004544,1.5322378045616106e-06,1271296.4588318677,231816496.62790504
7.777777777777778,diag_xy_mp,-91,91,0,165,347,256,128.69343417595164,1.0054174544996222,diag_xy,-0.7071067811865476,0.7071067811865476,0.0,230,230.08415211811237,True,0.4493831096056882,281.91584788188766,0.5593320226153065,0.5595366703302245,1.0009452446612241,0.0005282063240210633,0.0009452446612241427,1.001311469280584,355.19799985430524,18.84669731953865,5882789.273587002,1.0053828764005701,0.0053828764005701135,0.0002793982453004544,1.5322378045616106e-06,1271296.4588318677,231816496.62790504
7.777777777777778,diag_xy_pm,91,-91,0,347,165,256,128.69343417595164,1.0054174544996222,diag_xy,0.7071067811865476,-0.7071067811865476,0.0,230,230.08415211811237,True,0.4493831096056882,281.91584788188766,0.5593320226153065,0.5595366703302245,1.0009452446612241,0.0005282063240210633,0.0009452446612241427,1.001311469280584,355.19799985430524,18.84669731953865,5882789.273587002,1.0053828764005701,0.0053828764005701135,0.0002793982453004544,1.5322378045616106e-06,1271296.4588318677,231816496.62790504
7.777777777777778,diag_xy_pp,91,91,0,347,347,256,128.69343417595164,1.0054174544996222,diag_xy,0.7071067811865476,0.7071067811865476,0.0,230,230.08415211811237,True,0.4493831096056882,281.91584788188766,0.5593320226153065,0.5595366703302245,1.0009452446612241,0.0005282063240210633,0.0009452446612241427,1.001311469280584,355.19799985430524,18.84669731953865,5882789.273587002,1.0053828764005701,0.0053828764005701135,0.0002793982453004544,1.5322378045616106e-06,1271296.4588318677,231816496.62790504
7.777777777777778,diag_xz_mm,-91,0,-91,165,256,165,128.69343417595164,1.0054174544996222,diag_xz,-0.7071067811865476,0.0,-0.7071067811865476,230,230.08415211811237,True,0.4493831096056882,281.91584788188766,0.5593320226153065,0.5595366703302245,1.0009452446612241,0.0005282063240210633,0.0009452446612241427,1.001311469280584,355.19799985430524,18.84669731953865,5882789.273587002,1.0053828764005701,0.0053828764005701135,0.0002793982453004544,1.5322378045616106e-06,1271296.4588318677,231816496.62790504
7.777777777777778,diag_xz_mp,-91,0,91,165,256,347,128.69343417595164,1.0054174544996222,diag_xz,-0.7071067811865476,0.0,0.7071067811865476,230,230.08415211811237,True,0.4493831096056882,281.91584788188766,0.5593320226153065,0.5595366703302245,1.0009452446612241,0.0005282063240210633,0.0009452446612241427,1.001311469280584,355.19799985430524,18.84669731953865,5882789.273587002,1.0053828764005701,0.0053828764005701135,0.0002793982453004544,1.5322378045616106e-06,1271296.4588318677,231816496.62790504
7.777777777777778,diag_xz_pm,91,0,-91,347,256,165,128.69343417595164,1.0054174544996222,diag_xz,0.7071067811865476,0.0,-0.7071067811865476,230,230.08415211811237,True,0.4493831096056882,281.91584788188766,0.5593320226153065,0.5595366703302245,1.0009452446612241,0.0005282063240210633,0.0009452446612241427,1.001311469280584,355.19799985430524,18.84669731953865,5882789.273587002,1.0053828764005701,0.0053828764005701135,0.0002793982453004544,1.5322378045616106e-06,1271296.4588318677,231816496.62790504
7.777777777777778,diag_xz_pp,91,0,91,347,256,347,128.69343417595164,1.0054174544996222,diag_xz,0.7071067811865476,0.0,0.7071067811865476,230,230.08415211811237,True,0.4493831096056882,281.91584788188766,0.5593320226153065,0.5595366703302245,1.0009452446612241,0.0005282063240210633,0.0009452446612241427,1.001311469280584,355.19799985430524,18.84669731953865,5882789.273587002,1.0053828764005701,0.0053828764005701135,0.0002793982453004544,1.5322378045616106e-06,1271296.4588318677,231816496.62790504
7.777777777777778,diag_yz_mm,0,-91,-91,256,165,165,128.69343417595164,1.0054174544996222,diag_yz,0.0,-0.7071067811865476,-0.7071067811865476,230,230.08415211811237,True,0.4493831096056882,281.91584788188766,0.5593320226153065,0.5595366703302245,1.0009452446612241,0.0005282063240210633,0.0009452446612241427,1.001311469280584,355.19799985430524,18.84669731953865,5882789.273587002,1.0053828764005701,0.0053828764005701135,0.0002793982453004544,1.5322378045616106e-06,1271296.4588318677,231816496.62790504
7.777777777777778,diag_yz_mp,0,-91,91,256,165,347,128.69343417595164,1.0054174544996222,diag_yz,0.0,-0.7071067811865476,0.7071067811865476,230,230.08415211811237,True,0.4493831096056882,281.91584788188766,0.5593320226153065,0.5595366703302245,1.0009452446612241,0.0005282063240210633,0.0009452446612241427,1.001311469280584,355.19799985430524,18.84669731953865,5882789.273587002,1.0053828764005701,0.0053828764005701135,0.0002793982453004544,1.5322378045616106e-06,1271296.4588318677,231816496.62790504
7.777777777777778,diag_yz_pm,0,91,-91,256,347,165,128.69343417595164,1.0054174544996222,diag_yz,0.0,0.7071067811865476,-0.7071067811865476,230,230.08415211811237,True,0.4493831096056882,281.91584788188766,0.5593320226153065,0.5595366703302245,1.0009452446612241,0.0005282063240210633,0.0009452446612241427,1.001311469280584,355.19799985430524,18.84669731953865,5882789.273587002,1.0053828764005701,0.0053828764005701135,0.0002793982453004544,1.5322378045616106e-06,1271296.4588318677,231816496.62790504
7.777777777777778,diag_yz_pp,0,91,91,256,347,347,128.69343417595164,1.0054174544996222,diag_yz,0.0,0.7071067811865476,0.7071067811865476,230,230.08415211811237,True,0.4493831096056882,281.91584788188766,0.5593320226153065,0.5595366703302245,1.0009452446612241,0.0005282063240210633,0.0009452446612241427,1.001311469280584,355.19799985430524,18.84669731953865,5882789.273587002,1.0053828764005701,0.0053828764005701135,0.0002793982453004544,1.5322378045616106e-06,1271296.4588318677,231816496.62790504
7.777777777777778,diag_xyz_mmm,-74,-74,-74,182,182,182,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,229,229.0721226734315,True,0.4474064895965459,282.9278773265685,0.5595257871810986,0.5597020076860129,1.0012919934845914,0.0007219708898131838,0.0012919934845914138,1.001607346565184,359.19266353442504,18.952378835766897,5900817.076543536,1.0084638714096896,0.008463871409689627,0.0002794179368916643,1.5432567577532836e-06,1285503.241238557,232749775.2592691
7.777777777777778,diag_xyz_mmp,-74,-74,74,182,182,330,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,-0.5773502691896257,0.5773502691896257,229,229.0721226734315,True,0.4474064895965459,282.9278773265685,0.5595257871810986,0.5597020076860129,1.0012919934845914,0.0007219708898131838,0.0012919934845914138,1.001607346565184,359.19266353442504,18.952378835766897,5900817.076543536,1.0084638714096896,0.008463871409689627,0.0002794179368916643,1.5432567577532836e-06,1285503.241238557,232749775.2592691
7.777777777777778,diag_xyz_mpm,-74,74,-74,182,330,182,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,0.5773502691896257,-0.5773502691896257,229,229.0721226734315,True,0.4474064895965459,282.9278773265685,0.5595257871810986,0.5597020076860129,1.0012919934845914,0.0007219708898131838,0.0012919934845914138,1.001607346565184,359.19266353442504,18.952378835766897,5900817.076543536,1.0084638714096896,0.008463871409689627,0.0002794179368916643,1.5432567577532836e-06,1285503.241238557,232749775.2592691
7.777777777777778,diag_xyz_mpp,-74,74,74,182,330,330,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,0.5773502691896257,0.5773502691896257,229,229.0721226734315,True,0.4474064895965459,282.9278773265685,0.5595257871810986,0.5597020076860129,1.0012919934845914,0.0007219708898131838,0.0012919934845914138,1.001607346565184,359.19266353442504,18.952378835766897,5900817.076543536,1.0084638714096896,0.008463871409689627,0.0002794179368916643,1.5432567577532836e-06,1285503.241238557,232749775.2592691
7.777777777777778,diag_xyz_pmm,74,-74,-74,330,182,182,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,-0.5773502691896257,-0.5773502691896257,229,229.0721226734315,True,0.4474064895965459,282.9278773265685,0.5595257871810986,0.5597020076860129,1.0012919934845914,0.0007219708898131838,0.0012919934845914138,1.001607346565184,359.19266353442504,18.952378835766897,5900817.076543536,1.0084638714096896,0.008463871409689627,0.0002794179368916643,1.5432567577532836e-06,1285503.241238557,232749775.2592691
