# producer=CAELIX
# when=2026-02-13T00:14:54
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06A_oscillator_phase_drift_lensing/20260213_001453 --oscillator --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --osc-mass-iters 220512 --osc-mass-inject 2.0 --osc-steps 4000 --osc-burn 800 --osc-warm 400 --osc-sample-every 1 --osc-omega 0.15 --osc-amp 25.0 --osc-r-near 16 --osc-r-far 160 --osc-lens --osc-ray-count 128 --osc-ray-step 0.75 --osc-ray-max 640
# run_id=20260213_001453
# experiment=06A_oscillator_phase_drift_lensing
# artefact=oscillator_phase_drift
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# mass_iters=220512
# mass_inject=2.0
# mass_amp=1.0
# mass_boundary=zero
# mass_sponge_width=0
# mass_sponge_strength=0.0
# axis=x
# r_near=16
# r_far=160
# omega=0.15
# drive_amp=25.0
# steps=4000
# burn=800
# warm=400
# demod_window=256
# series_every=1
# artefact=oscillator_phase_series
t,phi_near_ac,phi_far_ac
2357,19.79778289794922,20.128965377807617
2358,19.010900497436523,19.33953857421875
2359,17.78851890563965,18.117359161376953
2360,16.155765533447266,16.48723030090332
2361,14.15006160736084,14.48625373840332
2362,11.816502571105957,12.161105155944824
2363,9.207756042480469,9.561793327331543
2364,6.383882999420166,6.746312618255615
2365,3.406818389892578,3.7815732955932617
2366,0.3427400290966034,0.733831524848938
2367,-2.740236282348633,-2.3306145668029785
2368,-5.771914482116699,-5.342097282409668
2369,-8.681548118591309,-8.233126640319824
2370,-11.405105590820312,-10.940272331237793
2371,-13.884003639221191,-13.40378475189209
2372,-16.063146591186523,-15.567493438720703
2373,-17.890024185180664,-17.379117965698242
2374,-19.321733474731445,-18.7984676361084
2375,-20.33051300048828,-19.796838760375977
2376,-20.895030975341797,-20.35000228881836
2377,-21.000242233276367,-20.44561195373535
2378,-20.642719268798828,-20.08372688293457
2379,-19.830684661865234,-19.271080017089844
2380,-18.58242416381836,-18.0257511138916
2381,-16.926239013671875,-16.375614166259766
2382,-14.901979446411133,-14.356308937072754
2383,-12.553987503051758,-12.014291763305664
2384,-9.930767059326172,-9.402660369873047
2385,-7.093156814575195,-6.579483509063721
2386,-4.108818531036377,-3.609464168548584
2387,-1.0436326265335083,-0.5597060918807983
2388,2.0371718406677246,2.5024943351745605
2389,5.063985824584961,5.509388446807861
2390,7.966311931610107,8.39360523223877
2391,10.679923057556152,11.088964462280273
2392,13.143925666809082,13.53560733795166
2393,15.301673889160156,15.68005657196045
2394,17.106605529785156,17.471729278564453
2395,18.519798278808594,18.869333267211914
2396,19.507286071777344,19.843095779418945
2397,20.04475975036621,20.37203598022461
2398,20.12262535095215,20.444242477416992
2399,19.740821838378906,20.056922912597656
2400,18.905323028564453,19.219446182250977
2401,17.634817123413086,17.95009422302246
2402,15.959589958190918,16.27490234375
2403,13.916051864624023,14.233749389648438
2404,11.549412727355957,11.873931884765625
2405,8.914743423461914,9.24708080291748
2406,6.071623802185059,6.413452625274658
2407,3.0807993412017822,3.4366869926452637
2408,0.00913381576538086,0.38216403126716614
2409,-3.0705673694610596,-2.6812756061553955
2410,-6.090177059173584,-5.684837341308594
2411,-8.984848976135254,-8.561043739318848
2412,-11.687435150146484,-11.245126724243164
2413,-14.136037826538086,-13.677732467651367
2414,-16.277870178222656,-15.803359031677246
2415,-18.065019607543945,-17.572839736938477
2416,-19.45465087890625,-18.948623657226562
2417,-20.41633415222168,-19.900880813598633
2418,-20.93145751953125,-20.406442642211914
2419,-20.985572814941406,-20.45311164855957
2420,-20.575523376464844,-20.039411544799805
2421,-19.71413230895996,-19.17514419555664
2422,-18.42173194885254,-17.880311965942383
2423,-16.724346160888672,-16.183990478515625
2424,-14.659089088439941,-14.124603271484375
2425,-12.275712966918945,-11.748162269592285
2426,-9.62762451171875,-9.109240531921387
2427,-6.771479606628418,-6.267465114593506
2428,-3.773226261138916,-3.285109519958496
2429,-0.700710117816925,-0.22902703285217285
2430,2.3784842491149902,2.8331854343414307
2431,5.394937992095947,5.832169532775879
2432,8.279706954956055,8.69892692565918
2433,10.968207359313965,11.370641708374023
2434,13.402684211730957,13.7874174118042
2435,15.526971817016602,15.894598007202148
2436,17.290958404541016,17.64539337158203
2437,18.656038284301758,18.99947166442871
2438,19.592763900756836,19.925844192504883
2439,20.08119010925293,20.403974533081055
2440,20.10838508605957,20.422887802124023
2441,19.672870635986328,19.981151580810547
2442,18.786237716674805,19.090639114379883
2443,17.468774795532227,17.773256301879883
2444,15.749884605407715,16.056299209594727
2445,13.666528701782227,13.97889232635498
2446,11.26613998413086,11.58845043182373
2447,8.603240013122559,8.937186241149902
2448,5.737025737762451,6.084373474121094
2449,2.7341039180755615,3.093292236328125
2450,-0.3391285538673401,0.03285791724920273
2451,-3.4162137508392334,-3.0273191928863525
2452,-6.4282145500183105,-6.0200090408325195
2453,-9.304640769958496,-8.87709903717041
2454,-11.979178428649902,-11.534597396850586
2455,-14.396090507507324,-13.934162139892578
2456,-16.50065040588379,-16.022607803344727
2457,-18.242753982543945,-17.7511043548584
2458,-19.584470748901367,-19.079614639282227
2459,-20.496227264404297,-19.980880737304688
2460,-20.957889556884766,-20.433399200439453
2461,-20.95855712890625,-20.426280975341797
2462,-20.499698638916016,-19.961050033569336
2463,-19.590343475341797,-19.04671287536621
2464,-18.247129440307617,-17.70519256591797
2465,-16.50353240966797,-15.967297554016113
2466,-14.400806427001953,-13.869996070861816
2467,-11.98488712310791,-11.460856437683105
2468,-9.308908462524414,-8.795156478881836
2469,-6.433384418487549,-5.932646751403809
2470,-3.424264907836914,-2.9374899864196777
2471,-0.3465171456336975,0.12322031706571579
2472,2.7296600341796875,3.1825013160705566
2473,5.733730316162109,6.171142578125
2474,8.600836753845215,9.020796775817871
2475,11.265649795532227,11.668120384216309
2476,13.66663646697998,14.05221939086914
2477,15.749188423156738,16.12022590637207
2478,17.469247817993164,17.826074600219727
2479,18.789339065551758,19.129507064819336
2480,19.676755905151367,20.003087997436523
2481,20.113243103027344,20.429122924804688
2482,20.088603973388672,20.398099899291992
2483,19.601043701171875,19.90871238708496
2484,18.66280174255371,18.970510482788086
2485,17.296791076660156,17.605615615844727
2486,15.534467697143555,15.843836784362793
2487,13.412294387817383,13.725632667541504
2488,10.978863716125488,11.299727439880371
2489,8.291373252868652,8.620124816894531
2490,5.406684875488281,5.747666358947754
2491,2.389307737350464,2.745810031890869
2492,-0.6909745931625366,-0.3180132210254669
2493,-3.7645859718322754,-3.374993085861206
2494,-6.763448715209961,-6.357648849487305
2495,-9.620086669921875,-9.197516441345215
2496,-12.267889976501465,-11.830331802368164
2497,-14.65061092376709,-14.197489738464355
2498,-16.717056274414062,-16.246028900146484
2499,-18.41714859008789,-17.930505752563477
2500,-19.71198272705078,-19.212486267089844
2501,-20.57415008544922,-20.063621520996094
2502,-20.98440933227539,-20.46526336669922
2503,-20.93133544921875,-20.40597152709961
2504,-20.41701889038086,-19.887266159057617
2505,-19.4564208984375,-18.923738479614258
2506,-18.06916618347168,-17.535633087158203
2507,-16.2850341796875,-15.753557205200195
2508,-14.145310401916504,-13.619193077087402
2509,-11.697040557861328,-11.179083824157715
2510,-8.994136810302734,-8.488265037536621
2511,-6.098116874694824,-5.6069865226745605
2512,-3.0764389038085938,-2.5990748405456543
2513,0.0034140944480895996,0.46649062633514404
2514,3.074411153793335,3.521754503250122
2515,6.066673278808594,6.4976677894592285
2516,8.912598609924316,9.325750350952148
2517,11.549307823181152,11.943446159362793
2518,13.918139457702637,14.293439865112305
2519,15.965163230895996,16.323354721069336
2520,17.6425838470459,17.985483169555664
2521,18.91297149658203,19.2430477142334
2522,19.74887466430664,20.06910514831543
2523,20.132179260253906,20.4434871673584
2524,20.054908752441406,20.358827590942383
2525,19.518096923828125,19.817628860473633
2526,18.533233642578125,18.831262588500977
2527,17.121610641479492,17.421218872070312
2528,15.31472110748291,15.618498802185059
2529,13.155031204223633,13.464858055114746
2530,10.690994262695312,11.008622169494629
2531,7.976550579071045,8.305373191833496
2532,5.0732855796813965,5.416017532348633
2533,2.047733783721924,2.403953790664673
2534,-1.0330584049224854,-0.6621668934822083
2535,-4.102120876312256,-3.7142302989959717
2536,-7.0895676612854,-6.6846723556518555
2537,-9.926568031311035,-9.504459381103516
2538,-12.549976348876953,-12.109758377075195
2539,-14.900592803955078,-14.443046569824219
2540,-16.925140380859375,-16.451995849609375
2541,-18.579696655273438,-18.091413497924805
2542,-19.828519821166992,-19.325237274169922
2543,-20.641887664794922,-20.125890731811523
2544,-20.99982452392578,-20.475078582763672
2545,-20.89591407775879,-20.364755630493164
2546,-20.332921981811523,-19.79607582092285
2547,-19.322071075439453,-18.782676696777344
2548,-17.886489868164062,-17.34807014465332
2549,-16.059724807739258,-15.523738861083984
2550,-13.882553100585938,-13.352356910705566
2551,-11.402791023254395,-10.882630348205566
2552,-8.676816940307617,-8.168292999267578
2553,-5.765635013580322,-5.269609451293945
2554,-2.733035087585449,-2.2520503997802734
2555,0.3516385853290558,0.8153079748153687
2556,3.417236089706421,3.864759922027588
2557,6.3954339027404785,6.826921463012695
2558,9.221036911010742,9.632939338684082
2559,11.830350875854492,12.22242259979248
2560,14.16420841217041,14.538383483886719
2561,16.17150115966797,16.52814292907715
2562,17.805999755859375,18.14794158935547
2563,19.029598236083984,19.360198974609375
2564,19.816011428833008,20.135990142822266
2565,20.148435592651367,20.45823860168457
2566,20.018903732299805,20.321056365966797
2567,19.429357528686523,19.7281494140625
2568,18.394615173339844,18.692302703857422
2569,16.93796730041504,17.236913681030273
2570,15.089957237243652,15.394715309143066
2571,12.893128395080566,13.206255912780762
2572,10.397359848022461,10.720295906066895
2573,7.658292293548584,7.993010520935059
2574,4.737272262573242,5.08672571182251
2575,1.7008544206619263,2.06722092628479
2576,-1.382017731666565,-0.9983999133110046
2577,-4.445226669311523,-4.041935443878174
2578,-7.419553279876709,-6.995552062988281
2579,-10.235981941223145,-9.792970657348633
2580,-12.832088470458984,-12.370756149291992
2581,-15.149749755859375,-14.670233726501465
2582,-17.136981964111328,-16.63987922668457
2583,-18.74816131591797,-18.236722946166992
2584,-19.948768615722656,-19.4241943359375
2585,-20.71262550354004,-20.175180435180664
2586,-21.01961326599121,-20.474267959594727
2587,-20.8642578125,-20.31357765197754
2588,-20.25067901611328,-19.695777893066406
2589,-19.191720962524414,-18.63495635986328
2590,-17.710947036743164,-17.15443992614746
2591,-15.84212875366211,-15.28853988647461
2592,-13.629419326782227,-13.079973220825195
2593,-11.119898796081543,-10.578707695007324
2594,-8.369543075561523,-7.840269088745117
2595,-5.44169807434082,-4.925118446350098
2596,-2.4006507396698,-1.8996015787124634
2597,0.6841329336166382,1.168874740600586
2598,3.743799924850464,4.2112579345703125
2599,6.708949565887451,7.15811824798584
2600,9.513140678405762,9.943998336791992
2601,12.095492362976074,12.507057189941406
2602,14.395904541015625,14.790913581848145
2603,16.363967895507812,16.744159698486328
2604,17.955720901489258,18.32221221923828
2605,19.134096145629883,19.48902130126953
2606,19.87350845336914,20.217161178588867
2607,20.155887603759766,20.490436553955078
2608,19.97647476196289,20.302440643310547
2609,19.3395938873291,19.659143447875977
2610,18.258224487304688,18.57560157775879
2611,16.757083892822266,17.073719024658203
2612,14.868709564208984,15.18874454498291
2613,12.636555671691895,12.962876319885254
2614,10.110339164733887,10.44483470916748
2615,7.34661340713501,7.692195415496826
2616,4.408807754516602,4.767076015472412
2617,1.3616780042648315,1.7362385988235474
2618,-1.726049542427063,-1.3342643976211548
2619,-4.785306453704834,-4.375982284545898
2620,-7.746925354003906,-7.319263458251953
2621,-10.544448852539062,-10.100461959838867
2622,-13.116087913513184,-12.655009269714355
2623,-15.401571273803711,-14.923110008239746
2624,-17.350692749023438,-16.854904174804688
2625,-18.92099952697754,-18.40721893310547
2626,-20.07618522644043,-19.547374725341797
2627,-20.79092025756836,-20.250547409057617
2628,-21.048297882080078,-20.50015640258789
2629,-20.84321403503418,-20.289966583251953
2630,-20.17984962463379,-19.623483657836914
2631,-19.072425842285156,-18.51592445373535
2632,-17.54813575744629,-16.99217414855957
2633,-15.639949798583984,-15.086862564086914
2634,-13.389883041381836,-12.843972206115723
2635,-10.849810600280762,-10.313969612121582
2636,-8.0761137008667,-7.552604675292969
2637,-5.130590915679932,-4.620934963226318
2638,-2.079583168029785,-1.5853297710418701
2639,1.0077617168426514,1.4861812591552734
2640,4.061972141265869,4.5240373611450195
2641,7.015166759490967,7.45896577835083
2642,9.800945281982422,10.22642993927002
2643,12.356377601623535,12.765172958374023
2644,14.624841690063477,15.018159866333008
2645,16.55529022216797,16.9334659576416
2646,18.102764129638672,18.466711044311523
2647,19.2336368560791,19.5845947265625
2648,19.923377990722656,20.261667251586914
2649,20.15507698059082,20.48218536376953
2650,19.92426872253418,20.243539810180664
2651,19.23621368408203,19.552087783813477
2652,18.10572624206543,18.42184066772461
2653,16.558616638183594,16.87769317626953
2654,14.62922191619873,14.953700065612793
2655,12.361801147460938,12.691523551940918
2656,9.807252883911133,10.143363952636719
2657,7.021582126617432,7.3680901527404785
2658,4.068741798400879,4.428370475769043
2659,1.0144808292388916,1.3902311325073242
2660,-2.074242115020752,-1.68013596534729
2661,-5.126195430755615,-4.713621139526367
2662,-8.072606086730957,-7.642238616943359
2663,-10.847846984863281,-10.40160846710205
2664,-13.388800621032715,-12.92664623260498
2665,-15.639068603515625,-15.159867286682129
2666,-17.547731399536133,-17.05240249633789
2667,-19.07224464416504,-18.561464309692383
2668,-20.179636001586914,-19.655296325683594
2669,-20.843372344970703,-20.30921173095703
2670,-21.049190521240234,-20.50730323791504
2671,-20.794023513793945,-20.24500846862793
2672,-20.081735610961914,-19.52652931213379
2673,-18.928455352783203,-18.369272232055664
2674,-17.36056137084961,-16.800790786743164
2675,-15.411901473999023,-14.855154037475586
2676,-13.126243591308594,-12.576229095458984
2677,-10.555034637451172,-10.015490531921387
2678,-7.7570271492004395,-7.229642868041992
2679,-4.796019554138184,-4.280782699584961
2680,-1.7374175786972046,-1.2359533309936523
2681,1.3496440649032593,1.8361279964447021
2682,4.395709991455078,4.866730213165283
2683,7.333920955657959,7.787118911743164
2684,10.097902297973633,10.532906532287598
2685,12.624841690063477,13.042742729187012
2686,14.858288764953613,15.258798599243164
2687,16.748367309570312,17.131996154785156
2688,18.252431869506836,18.619409561157227
2689,19.33640480041504,19.687753677368164
2690,19.97601890563965,20.315696716308594
2691,20.156349182128906,20.488195419311523
2692,19.873125076293945,20.200300216674805
2693,19.133039474487305,19.458341598510742
2694,17.953489303588867,18.278383255004883
2695,16.361772537231445,16.68840980529785
2696,14.39306354522705,14.7237548828125
2697,12.091593742370605,12.427671432495117
2698,9.508512496948242,9.853401184082031
2699,6.700808525085449,7.057773113250732
2700,3.732111692428589,4.102482318878174
2701,0.66911780834198,1.0550861358642578
2702,-2.41874361038208,-2.0169196128845215
2703,-5.4616827964782715,-5.044373989105225
2704,-8.391910552978516,-7.957402229309082
2705,-11.143799781799316,-10.69162368774414
2706,-13.656144142150879,-13.185837745666504
2707,-15.871814727783203,-15.383330345153809
2708,-17.740922927856445,-17.23714828491211
2709,-19.2215576171875,-18.705223083496094
2710,-20.279949188232422,-19.751340866088867
2711,-20.89347267150879,-20.352783203125
2712,-21.04814910888672,-20.497135162353516
2713,-20.7404842376709,-20.181411743164062
2714,-19.97697639465332,-19.414281845092773
2715,-18.774219512939453,-18.21209716796875
2716,-17.160472869873047,-16.60087776184082
2717,-15.170546531677246,-14.616711616516113
2718,-12.850183486938477,-12.303060531616211
2719,-10.25260066986084,-9.713396072387695
2720,-7.43408727645874,-6.906143665313721
2721,-4.459165096282959,-3.943209171295166
2722,-1.393570065498352,-0.8933947086334229
2723,1.694057583808899,2.175685405731201
2724,4.7328691482543945,5.1975226402282715
2725,7.655825138092041,8.102933883666992
2726,10.395648002624512,10.826112747192383
2727,12.891946792602539,13.305327415466309
2728,15.090335845947266,15.484485626220703
2729,16.939422607421875,17.315948486328125
2730,18.39813232421875,18.759145736694336
2731,19.433422088623047,19.78188705444336
2732,20.021472930908203,20.360647201538086
2733,20.14999008178711,20.481842041015625
2734,19.81695556640625,20.14191246032715
2735,19.029603958129883,19.347660064697266
2736,17.804805755615234,18.119266510009766
2737,16.17047691345215,16.48464584350586
2738,14.162142753601074,14.479828834533691
2739,11.825592994689941,12.151352882385254
2740,9.213812828063965,9.54896354675293
2741,6.384494781494141,6.730495452880859
2742,3.403494119644165,3.7615084648132324
2743,0.3360196650028229,0.7074775099754333
2744,-2.749711275100708,-2.3616833686828613
2745,-5.78312349319458,-5.377073764801025
2746,-8.698543548583984,-8.27375602722168
2747,-11.42806625366211,-10.984955787658691
2748,-13.909492492675781,-13.449498176574707
2749,-16.088436126708984,-15.612862586975098
2750,-17.914968490600586,-17.42476463317871
2751,-19.34992027282715,-18.845487594604492
2752,-20.360698699951172,-19.843751907348633
2753,-20.92350196838379,-20.395803451538086
2754,-21.025859832763672,-20.491121292114258
2755,-20.665103912353516,-20.12796974182129
2756,-19.850309371948242,-19.31190299987793
2757,-18.60041618347168,-18.06260108947754
2758,-16.943801879882812,-16.408306121826172
2759,-14.916590690612793,-14.384394645690918
2760,-12.564453125,-12.039578437805176
2761,-9.940138816833496,-9.426043510437012
2762,-7.101045608520508,-6.599122047424316
2763,-4.1126627922058105,-3.6248278617858887
2764,-1.0410863161087036,-0.5696709752082825
2765,2.0448904037475586,2.4993739128112793
2766,5.074467182159424,5.510544776916504
2767,7.98202657699585,8.397348403930664
2768,10.701019287109375,11.097199440002441
2769,13.170246124267578,13.54806900024414
2770,15.334980964660645,15.69571304321289
2771,17.143978118896484,17.490694046020508
2772,18.55805015563965,18.890172958374023
2773,19.545822143554688,19.86590576171875
2774,20.084501266479492,20.396076202392578
2775,20.163700103759766,20.46686363220215
2776,19.78065299987793,20.079294204711914
2777,18.943628311157227,19.24078941345215
2778,17.672677993774414,17.96924591064453
2779,15.995614051818848,16.295551300048828
2780,13.949761390686035,14.254507064819336
2781,11.58138370513916,11.891599655151367
2782,8.942179679870605,9.263957977294922
2783,6.0920610427856445,6.42976713180542
2784,3.0965144634246826,3.451190710067749
2785,0.022113054990768433,0.3951094150543213
2786,-3.0604336261749268,-2.6714963912963867
2787,-6.082553386688232,-5.677437782287598
2788,-8.978248596191406,-8.55374813079834
2789,-11.681024551391602,-11.240412712097168
2790,-14.131556510925293,-13.67572021484375
2791,-16.274627685546875,-15.801196098327637
2792,-18.060344696044922,-17.571826934814453
2793,-19.44962501525879,-18.94872283935547
2794,-20.41056251525879,-19.89965057373047
2795,-20.922025680541992,-20.40326690673828
2796,-20.973976135253906,-20.447887420654297
2797,-20.564090728759766,-20.033903121948242
2798,-19.70107078552246,-19.171815872192383
2799,-18.404794692993164,-17.878076553344727
2800,-16.70418357849121,-16.18070411682129
2801,-14.63853931427002,-14.121881484985352
2802,-12.255833625793457,-11.747467041015625
2803,-9.607836723327637,-9.108071327209473
2804,-6.75234317779541,-6.264321804046631
2805,-3.753145933151245,-3.2789862155914307
2806,-0.6766740083694458,-0.21971669793128967
2807,2.4068186283111572,2.842747688293457
2808,5.426488399505615,5.8431854248046875
2809,8.3135404586792,8.713005065917969
2810,11.002527236938477,11.38427734375
2811,13.434057235717773,13.79997730255127
2812,15.55478286743164,15.906768798828125
2813,17.318103790283203,17.65656280517578
2814,18.68438148498535,19.01055145263672
2815,19.622882843017578,19.936710357666016
2816,20.111745834350586,20.41510009765625
2817,20.138347625732422,20.436351776123047
2818,19.703474044799805,19.997243881225586
2819,18.817424774169922,19.10832405090332
2820,17.49873161315918,17.792036056518555
2821,15.777823448181152,16.07610511779785
2822,13.693113327026367,13.998239517211914
2823,11.290448188781738,11.605597496032715
2824,8.625923156738281,8.951936721801758
2825,5.759986400604248,6.097820281982422
2826,2.7547783851623535,3.1068427562713623
2827,-0.3211934268474579,0.04577368125319481
2828,-3.3991427421569824,-3.0161569118499756
2829,-6.41159200668335,-6.011292457580566
2830,-9.288330078125,-8.87219524383545
2831,-11.96607780456543,-11.533281326293945
2832,-14.385466575622559,-13.934356689453125
2833,-16.48908042907715,-16.022024154663086
2834,-18.232269287109375,-17.75202178955078
2835,-19.575803756713867,-19.08445930480957
2836,-20.4874210357666,-19.98664665222168
2837,-20.94928550720215,-20.44066619873047
2838,-20.95014190673828,-20.435243606567383
2839,-20.488693237304688,-19.969900131225586
2840,-19.57697296142578,-19.058473587036133
2841,-18.235435485839844,-17.71834373474121
2842,-16.493633270263672,-15.979915618896484
2843,-14.390982627868652,-13.884665489196777
2844,-11.974223136901855,-11.475446701049805
2845,-9.29602336883545,-8.808937072753906
2846,-6.4183478355407715,-5.947612762451172
2847,-3.407444953918457,-2.9514319896698
2848,-0.32894033193588257,0.1110532134771347
2849,2.746572971343994,3.1697802543640137
2850,5.750749111175537,6.158377647399902
2851,8.618955612182617,9.008746147155762
2852,11.283492088317871,11.656533241271973
2853,13.684807777404785,14.042439460754395
2854,15.771136283874512,16.111204147338867
2855,17.49271583557129,17.818115234375
2856,18.811819076538086,19.12621307373047
2857,19.700410842895508,20.00454330444336
2858,20.13616943359375,20.433574676513672
2859,20.110172271728516,20.40275001525879
2860,19.624526977539062,19.91211700439453
2861,18.688369750976562,18.97452735900879
2862,17.323211669921875,17.61181640625
2863,15.560439109802246,15.853937149047852
2864,13.437601089477539,13.739252090454102
2865,11.003962516784668,11.31649398803711
2866,8.314886093139648,8.639482498168945
2867,5.428089141845703,5.766746997833252
2868,2.410489797592163,2.766113042831421
2869,-0.6694222688674927,-0.2958150804042816
2870,-3.7446305751800537,-3.3524770736694336
2871,-6.744454383850098,-6.333429336547852
2872,-9.601556777954102,-9.17313289642334
2873,-12.254228591918945,-11.808205604553223
2874,-14.641829490661621,-14.177352905273438
2875,-16.70844841003418,-16.227773666381836
2876,-18.40921401977539,-17.914705276489258
2877,-19.706274032592773,-19.199832916259766
2878,-20.569278717041016,-20.053668975830078
2879,-20.981353759765625,-20.456867218017578
2880,-20.932016372680664,-20.39891815185547
2881,-20.4207763671875,-19.88329315185547
2882,-19.4614200592041,-18.92349624633789
2883,-18.073644638061523,-17.537534713745117
2884,-16.289094924926758,-15.757011413574219
2885,-14.14948844909668,-13.624056816101074
2886,-11.699970245361328,-11.185402870178223
2887,-8.996438026428223,-8.495807647705078
2888,-6.10160493850708,-5.615866661071777
2889,-3.078782320022583,-2.6091299057006836
2890,0.004348665475845337,0.4571511447429657
2891,3.0769453048706055,3.5123889446258545
2892,6.071482181549072,6.488850116729736
2893,8.921451568603516,9.320965766906738
2894,11.560357093811035,11.942439079284668
2895,13.929619789123535,14.294647216796875
2896,15.97657299041748,16.32573699951172
2897,17.6546630859375,17.989397048950195
2898,18.927379608154297,19.250272750854492
2899,19.765884399414062,20.0791072845459
2900,20.151390075683594,20.45543670654297
2901,20.074947357177734,20.37360191345215
2902,19.5376033782959,19.835250854492188
2903,18.551027297973633,18.850284576416016
2904,17.13770866394043,17.44272232055664
2905,15.331449508666992,15.643417358398438
2906,13.171377182006836,13.490306854248047
2907,10.706036567687988,11.034354209899902
2908,7.991130352020264,8.33187484741211
2909,5.084455966949463,5.44163179397583
2910,2.054028272628784,2.429553747177124
2911,-1.030552864074707,-0.6358681917190552
2912,-4.101465702056885,-3.688606023788452
2913,-7.089293956756592,-6.659782886505127
2914,-9.928674697875977,-9.479625701904297
2915,-12.555294036865234,-12.087003707885742
2916,-14.909932136535645,-14.423019409179688
2917,-16.939313888549805,-16.434175491333008
2918,-18.59621238708496,-18.079744338989258
2919,-19.84564971923828,-19.318479537963867
2920,-20.659133911132812,-20.119861602783203
2921,-21.018569946289062,-20.472545623779297
2922,-20.91684341430664,-20.366281509399414
2923,-20.353851318359375,-19.801441192626953
2924,-19.343917846679688,-18.794158935546875
2925,-17.909622192382812,-17.364547729492188
2926,-16.08155059814453,-15.544114112854004
2927,-13.903502464294434,-13.375975608825684
2928,-11.423698425292969,-10.90718936920166
2929,-8.696348190307617,-8.193483352661133
2930,-5.783952236175537,-5.298391342163086
2931,-2.7515671253204346,-2.284302234649658
2932,0.3327251374721527,0.7833524346351624
2933,3.3991482257843018,3.8320231437683105
2934,6.379141807556152,6.793502330780029
2935,9.205679893493652,9.603127479553223
2936,11.815974235534668,12.194355964660645
2937,14.150955200195312,14.509742736816406
2938,16.156904220581055,16.501049041748047
2939,17.790239334106445,18.122278213500977
2940,19.014183044433594,19.3361759185791
2941,19.801307678222656,20.11546516418457
2942,20.134920120239258,20.440900802612305
2943,20.005125045776367,20.30698013305664
2944,19.415603637695312,19.718303680419922
2945,18.380664825439453,18.686052322387695
2946,16.922868728637695,17.23385238647461
2947,15.076736450195312,15.394822120666504
2948,12.881667137145996,13.208527565002441
2949,10.385906219482422,10.72509765625
2950,7.647069454193115,8.003153800964355
2951,4.726418972015381,5.102509021759033
2952,1.6910187005996704,2.0848124027252197
2953,-1.3920396566390991,-0.9808161854743958
2954,-4.4545135498046875,-4.024328231811523
2955,-7.427208423614502,-6.978264331817627
2956,-10.2446928024292,-9.773910522460938
2957,-12.841049194335938,-12.34940242767334
2958,-15.157259941101074,-14.650139808654785
2959,-17.14377784729004,-16.622085571289062
2960,-18.755271911621094,-18.219554901123047
2961,-19.95615577697754,-19.409000396728516
2962,-20.719850540161133,-20.162166595458984
2963,-21.02735137939453,-20.461061477661133
2964,-20.871601104736328,-20.303442001342773
2965,-20.256858825683594,-19.691129684448242
2966,-19.197519302368164,-18.634225845336914
2967,-17.71803855895996,-17.159860610961914
2968,-15.85135555267334,-15.299619674682617
2969,-13.638442993164062,-13.0947265625
2970,-11.128425598144531,-10.598966598510742
2971,-8.378024101257324,-7.865279197692871
2972,-5.450004577636719,-4.953597545623779
2973,-2.4100754261016846,-1.9309802055358887
2974,0.6731363534927368,1.1372597217559814
2975,3.731079339981079,4.180292129516602
2976,6.69757604598999,7.126058578491211
2977,9.503972053527832,9.91175651550293
2978,12.085643768310547,12.477129936218262
2979,14.385960578918457,14.761921882629395
2980,16.351806640625,16.714881896972656
2981,17.940353393554688,18.292360305786133
2982,19.118419647216797,19.457134246826172
2983,19.85768699645996,20.18504524230957
2984,20.139345169067383,20.46214485168457
2985,19.957197189331055,20.28000259399414
2986,19.317163467407227,19.64026641845703
2987,18.233993530273438,18.55999755859375
2988,16.732589721679688,17.064456939697266
2989,14.846508979797363,15.184646606445312
2990,12.614861488342285,12.965008735656738
2991,10.088377952575684,10.454967498779297
2992,7.326136112213135,7.708139896392822
2993,4.390252113342285,4.78843355178833
2994,1.3471825122833252,1.7614848613739014
2995,-1.736574411392212,-1.3054448366165161
2996,-4.793574810028076,-4.342886447906494
2997,-7.753047466278076,-7.2819719314575195
2998,-10.54732608795166,-10.057239532470703
2999,-13.114129066467285,-12.60799503326416
3000,-15.395421981811523,-14.874465942382812
3001,-17.34131622314453,-16.805770874023438
3002,-18.910003662109375,-18.35964012145996
3003,-20.064502716064453,-19.500505447387695
3004,-20.77631950378418,-20.206045150756836
3005,-21.030649185180664,-20.458478927612305
3006,-20.82394027709961,-20.249208450317383
3007,-20.159482955932617,-19.585519790649414
3008,-19.052907943725586,-18.48241424560547
3009,-17.53008270263672,-16.964622497558594
3010,-15.62104320526123,-15.066804885864258
3011,-13.370172500610352,-12.830889701843262
3012,-10.830928802490234,-10.305124282836914
3013,-8.058263778686523,-7.546606540679932
3014,-5.115442752838135,-4.620823383331299
3015,-2.0672695636749268,-1.5919239521026611
3016,1.019008755683899,1.473605990409851
3017,4.072580814361572,4.505161762237549
3018,7.025035381317139,7.435970783233643
3019,9.80832576751709,10.200942993164062
