# producer=CAELIX
# when=2026-02-24T18:09:29
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00B_heavy_walker_warmstart/20260224_180928 --n 512 --traffic-mode telegraph --traffic-iters 200 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --walker --walker-steps 64 --walker-tick-iters 200
# run_id=20260224_180928
# experiment=00B_heavy_walker_warmstart
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# walker_steps=64
# walker_hold_steps=0
# walker_tick_iters=200
# walker_hold_tick_iters=200
# walker_probe_r=0
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00B_heavy_walker_warmstart/20260224_180928/_csv/00B_heavy_walker_warmstart_n512_20260224_180928.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,linear,52.0,308.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8141418695449829,44.950675178319216,44.934557396918535,45673.82634588687,3.5288879190065976e-07,0.00017931512150440394,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,53.0,309.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140932321548462,44.9767902046442,44.960255950689316,45647.493030874524,3.622160354721812e-07,0.00018384252832064665,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,54.0,310.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140956163406372,44.959206929430366,44.95107586495578,45916.1918773651,1.7708490495682792e-07,9.043531197846785e-05,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,55.0,311.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8139986395835876,44.96188544668257,44.974550399929285,45961.44045822248,-2.755560556946585e-07,-0.00014082116027271574,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,56.0,312.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140538930892944,44.95108639448881,44.97410979680717,45643.989344718044,-5.044125776228345e-07,-0.00025602838018146736,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,57.0,313.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140053749084473,44.95136485621333,44.973061576485634,45489.90492129263,-4.769568173387621e-07,-0.00024127727173818114,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,58.0,314.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8143009543418884,44.92549769766629,44.95987392961979,45367.96830573591,-7.577203308254711e-07,-0.0003824452336476283,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,59.0,315.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8139587640762329,44.91699067130685,44.9656297005713,45433.52608505059,-1.070553695819225e-06,-0.0005411394223178141,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,60.0,316.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140988945960999,44.91346914507449,44.95408773235977,45525.85305208512,-8.922092517148311e-07,-0.00045198276994085177,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,61.0,317.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8138648867607117,44.92007694207132,44.95485822297633,45344.28251879504,-7.670488752488609e-07,-0.00038699645058029895,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,62.0,318.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140266537666321,44.904725613072515,44.921925127506256,45160.74192672369,-3.808510157262014e-07,-0.00019147451554677169,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,63.0,319.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140524625778198,44.90015355497599,44.91471230983734,45073.45636318293,-3.230006313260406e-07,-0.00016209738467202158,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,64.0,320.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8141444325447083,44.91191854327917,44.92575943656266,45022.76126364079,-3.0741991150738044e-07,-0.00015406557242710452,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
